# ground truth for corner_slow1.synced
# timestamp tx ty tz qx qy qz qw
1642644847.361689 1.319377 0.985667 0.286672 -0.021144 -0.521322 -0.000688 -0.853098
1642644847.370023 1.319353 0.985624 0.286693 -0.021231 -0.521087 -0.001016 -0.853239
1642644847.378356 1.319376 0.985671 0.286665 -0.021132 -0.521379 -0.000633 -0.853063
1642644847.386689 1.319375 0.985663 0.286667 -0.021145 -0.521335 -0.000704 -0.853090
1642644847.395023 1.319355 0.985623 0.286693 -0.021219 -0.521126 -0.000982 -0.853215
1642644847.403356 1.319379 0.985669 0.286670 -0.021164 -0.521346 -0.000682 -0.853082
1642644847.411689 1.319354 0.985617 0.286706 -0.021278 -0.521046 -0.001013 -0.853263
1642644847.420022 1.319381 0.985668 0.286675 -0.021146 -0.521348 -0.000653 -0.853082
1642644847.428356 1.319377 0.985668 0.286673 -0.021127 -0.521390 -0.000592 -0.853056
1642644847.436689 1.319375 0.985669 0.286674 -0.021154 -0.521324 -0.000668 -0.853097
1642644847.445023 1.319373 0.985670 0.286667 -0.021114 -0.521377 -0.000635 -0.853065
1642644847.453356 1.319353 0.985626 0.286689 -0.021231 -0.521026 -0.001068 -0.853276
1642644847.461689 1.319345 0.985622 0.286689 -0.021245 -0.521073 -0.001054 -0.853247
1642644847.470022 1.319369 0.985670 0.286662 -0.021081 -0.521402 -0.000664 -0.853051
1642644847.478356 1.319362 0.985668 0.286664 -0.021122 -0.521349 -0.000634 -0.853082
1642644847.486689 1.319343 0.985618 0.286691 -0.021191 -0.521042 -0.001046 -0.853267
1642644847.495023 1.319347 0.985625 0.286691 -0.021191 -0.521064 -0.001033 -0.853254
1642644847.503356 1.319371 0.985669 0.286666 -0.021112 -0.521401 -0.000598 -0.853051
1642644847.511689 1.319352 0.985617 0.286692 -0.021218 -0.521043 -0.001026 -0.853266
1642644847.520023 1.319374 0.985666 0.286670 -0.021137 -0.521344 -0.000682 -0.853084
1642644847.528356 1.319377 0.985668 0.286666 -0.021087 -0.521389 -0.000621 -0.853058
1642644847.536689 1.319354 0.985617 0.286694 -0.021238 -0.521026 -0.001031 -0.853276
1642644847.545022 1.319351 0.985621 0.286693 -0.021257 -0.521019 -0.001033 -0.853280
1642644847.553356 1.319376 0.985667 0.286666 -0.021122 -0.521335 -0.000643 -0.853090
1642644847.561689 1.319350 0.985625 0.286696 -0.021221 -0.521037 -0.001035 -0.853270
1642644847.570023 1.319347 0.985619 0.286697 -0.021241 -0.521037 -0.000995 -0.853269
1642644847.578356 1.319352 0.985624 0.286696 -0.021198 -0.521026 -0.001053 -0.853277
1642644847.586689 1.319374 0.985671 0.286666 -0.021145 -0.521340 -0.000663 -0.853087
1642644847.595022 1.319349 0.985621 0.286694 -0.021235 -0.521056 -0.001011 -0.853258
1642644847.603356 1.319348 0.985623 0.286699 -0.021225 -0.521021 -0.001021 -0.853279
1642644847.611689 1.319373 0.985668 0.286672 -0.021109 -0.521298 -0.000666 -0.853113
1642644847.620023 1.319375 0.985671 0.286674 -0.021104 -0.521298 -0.000601 -0.853113
1642644847.628356 1.319377 0.985674 0.286678 -0.021069 -0.521274 -0.000628 -0.853129
1642644847.636689 1.319371 0.985677 0.286667 -0.021085 -0.521318 -0.000648 -0.853101
1642644847.645023 1.319348 0.985622 0.286702 -0.021189 -0.520946 -0.001016 -0.853326
1642644847.653356 1.319371 0.985662 0.286668 -0.021115 -0.521255 -0.000598 -0.853140
1642644847.661689 1.319347 0.985623 0.286702 -0.021216 -0.520954 -0.000944 -0.853320
1642644847.670022 1.319349 0.985618 0.286703 -0.021167 -0.520847 -0.000991 -0.853387
1642644847.678356 1.319357 0.985622 0.286707 -0.021166 -0.520836 -0.000985 -0.853394
1642644847.686689 1.319354 0.985626 0.286702 -0.021211 -0.520725 -0.001006 -0.853461
1642644847.695023 1.319355 0.985619 0.286715 -0.021189 -0.520610 -0.001101 -0.853531
1642644847.703356 1.319354 0.985627 0.286719 -0.021153 -0.520545 -0.001005 -0.853572
1642644847.711689 1.319378 0.985675 0.286688 -0.021033 -0.520718 -0.000700 -0.853469
1642644847.720022 1.319349 0.985630 0.286725 -0.021070 -0.520378 -0.000992 -0.853675
1642644847.728356 1.319344 0.985623 0.286734 -0.021021 -0.520317 -0.000952 -0.853714
1642644847.736689 1.319339 0.985631 0.286747 -0.021038 -0.520157 -0.001016 -0.853811
1642644847.745023 1.319341 0.985635 0.286748 -0.021030 -0.520039 -0.001011 -0.853883
1642644847.753356 1.319336 0.985639 0.286753 -0.020957 -0.519906 -0.001043 -0.853966
1642644847.761689 1.319326 0.985632 0.286759 -0.021027 -0.519809 -0.001024 -0.854023
1642644847.770023 1.319322 0.985635 0.286760 -0.020992 -0.519693 -0.001050 -0.854094
1642644847.778356 1.319322 0.985632 0.286763 -0.020953 -0.519633 -0.001075 -0.854132
1642644847.786689 1.319311 0.985630 0.286765 -0.020902 -0.519475 -0.001084 -0.854229
1642644847.795022 1.319306 0.985639 0.286779 -0.020831 -0.519386 -0.001094 -0.854285
1642644847.803356 1.319297 0.985568 0.286698 -0.021946 -0.519291 -0.001539 -0.854314
1642644847.811689 1.319285 0.985561 0.286695 -0.021985 -0.519206 -0.001499 -0.854365
1642644847.820023 1.319287 0.985566 0.286706 -0.021956 -0.519054 -0.001507 -0.854458
1642644847.828356 1.319282 0.985571 0.286720 -0.021882 -0.518880 -0.001530 -0.854565
1642644847.836689 1.319283 0.985572 0.286728 -0.021832 -0.518737 -0.001556 -0.854653
1642644847.845022 1.319304 0.985616 0.286705 -0.021710 -0.518830 -0.001168 -0.854601
1642644847.853356 1.319274 0.985576 0.286741 -0.021837 -0.518466 -0.001528 -0.854818
1642644847.861689 1.319271 0.985565 0.286758 -0.021839 -0.518245 -0.001600 -0.854952
1642644847.870023 1.319292 0.985629 0.286747 -0.021652 -0.518354 -0.001154 -0.854891
1642644847.878356 1.319269 0.985578 0.286788 -0.021761 -0.517895 -0.001511 -0.855166
1642644847.886689 1.319258 0.985580 0.286800 -0.021766 -0.517711 -0.001514 -0.855277
1642644847.895023 1.319257 0.985584 0.286813 -0.021763 -0.517402 -0.001537 -0.855464
1642644847.903356 1.319248 0.985585 0.286819 -0.021706 -0.517200 -0.001561 -0.855588
1642644847.911689 1.319264 0.985629 0.286803 -0.021601 -0.517289 -0.001213 -0.855537
1642644847.920022 1.319235 0.985573 0.286838 -0.021645 -0.516803 -0.001559 -0.855829
1642644847.928356 1.319224 0.985579 0.286846 -0.021651 -0.516545 -0.001598 -0.855985
1642644847.936689 1.319217 0.985577 0.286861 -0.021664 -0.516337 -0.001557 -0.856110
1642644847.945023 1.319204 0.985580 0.286876 -0.021582 -0.516043 -0.001558 -0.856289
1642644847.953356 1.319198 0.985583 0.286889 -0.021618 -0.515787 -0.001552 -0.856443
1642644847.961689 1.319196 0.985590 0.286904 -0.021536 -0.515416 -0.001521 -0.856668
1642644847.970022 1.319209 0.985639 0.286894 -0.021349 -0.515362 -0.001167 -0.856706
1642644847.978356 1.319198 0.985646 0.286907 -0.021229 -0.515042 -0.001175 -0.856901
1642644847.986689 1.319166 0.985595 0.286936 -0.021324 -0.514431 -0.001611 -0.857265
1642644847.995023 1.319172 0.985652 0.286921 -0.021105 -0.514518 -0.001123 -0.857219
1642644848.003356 1.319137 0.985602 0.286958 -0.021186 -0.513886 -0.001529 -0.857596
1642644848.011689 1.319116 0.985606 0.286960 -0.021132 -0.513491 -0.001549 -0.857833
1642644848.020023 1.319103 0.985608 0.286966 -0.021019 -0.513219 -0.001575 -0.857999
1642644848.028356 1.319083 0.985615 0.286971 -0.020899 -0.512990 -0.001579 -0.858139
1642644848.036689 1.319064 0.985611 0.286982 -0.020840 -0.512730 -0.001613 -0.858296
1642644848.045022 1.319052 0.985620 0.286991 -0.020800 -0.512402 -0.001640 -0.858492
1642644848.053356 1.319058 0.985670 0.286970 -0.020701 -0.512369 -0.001303 -0.858515
1642644848.061689 1.319032 0.985630 0.287018 -0.020643 -0.511738 -0.001629 -0.858892
1642644848.070023 1.319021 0.985626 0.287024 -0.020722 -0.511324 -0.001737 -0.859136
1642644848.078356 1.319006 0.985629 0.287046 -0.020625 -0.510944 -0.001720 -0.859365
1642644848.086689 1.318991 0.985626 0.287061 -0.020620 -0.510574 -0.001707 -0.859585
1642644848.095022 1.318967 0.985638 0.287082 -0.020467 -0.510131 -0.001787 -0.859851
1642644848.103356 1.318932 0.985647 0.287118 -0.020382 -0.509777 -0.001780 -0.860063
1642644848.111689 1.318898 0.985646 0.287126 -0.020343 -0.509468 -0.001832 -0.860247
1642644848.120023 1.318885 0.985653 0.287145 -0.020221 -0.509061 -0.001896 -0.860491
1642644848.128356 1.318871 0.985662 0.287169 -0.020183 -0.508729 -0.001848 -0.860688
1642644848.136689 1.318861 0.985656 0.287178 -0.020219 -0.508337 -0.001916 -0.860919
1642644848.145023 1.318857 0.985653 0.287202 -0.020141 -0.507955 -0.001878 -0.861146
1642644848.153356 1.318850 0.985659 0.287222 -0.020119 -0.507536 -0.001868 -0.861394
1642644848.161689 1.318847 0.985660 0.287250 -0.020051 -0.507195 -0.001753 -0.861596
1642644848.170022 1.318844 0.985657 0.287277 -0.020062 -0.506776 -0.001760 -0.861843
1642644848.178356 1.318837 0.985660 0.287304 -0.019972 -0.506181 -0.001862 -0.862194
1642644848.186689 1.318845 0.985713 0.287313 -0.019947 -0.505989 -0.001567 -0.862308
1642644848.195023 1.318834 0.985712 0.287347 -0.019885 -0.505576 -0.001442 -0.862552
1642644848.203356 1.318819 0.985715 0.287372 -0.019842 -0.505073 -0.001454 -0.862847
1642644848.211689 1.318786 0.985663 0.287430 -0.019948 -0.504323 -0.001812 -0.863283
1642644848.220022 1.318793 0.985711 0.287436 -0.019812 -0.504016 -0.001480 -0.863466
1642644848.228356 1.318787 0.985717 0.287466 -0.019788 -0.503625 -0.001454 -0.863694
1642644848.236689 1.318755 0.985667 0.287516 -0.019902 -0.502919 -0.001798 -0.864103
1642644848.245023 1.318753 0.985665 0.287552 -0.019877 -0.502416 -0.001805 -0.864396
1642644848.253356 1.318793 0.985695 0.287560 -0.019799 -0.502134 -0.001428 -0.864562
1642644848.261689 1.318770 0.985650 0.287620 -0.019829 -0.501356 -0.001804 -0.865012
1642644848.270023 1.318763 0.985646 0.287659 -0.019875 -0.500823 -0.001774 -0.865319
1642644848.278356 1.318776 0.985695 0.287668 -0.019826 -0.500561 -0.001434 -0.865473
1642644848.286689 1.318737 0.985645 0.287739 -0.019831 -0.499718 -0.001768 -0.865960
1642644848.295022 1.318750 0.985692 0.287748 -0.019804 -0.499347 -0.001459 -0.866175
1642644848.303356 1.318715 0.985645 0.287813 -0.019792 -0.498515 -0.001740 -0.866654
1642644848.311689 1.318698 0.985643 0.287841 -0.019802 -0.497883 -0.001749 -0.867017
1642644848.320023 1.318709 0.985706 0.287851 -0.019615 -0.497503 -0.001442 -0.867240
1642644848.328356 1.318696 0.985702 0.287888 -0.019580 -0.496920 -0.001453 -0.867575
1642644848.336689 1.318663 0.985651 0.287955 -0.019672 -0.496110 -0.001717 -0.868035
1642644848.345022 1.318677 0.985702 0.287963 -0.019549 -0.495736 -0.001473 -0.868252
1642644848.353356 1.318675 0.985708 0.287998 -0.019528 -0.495241 -0.001406 -0.868535
1642644848.361689 1.318667 0.985692 0.288032 -0.019584 -0.494692 -0.001389 -0.868847
1642644848.370023 1.318660 0.985698 0.288066 -0.019545 -0.494144 -0.001376 -0.869159
1642644848.378356 1.318653 0.985695 0.288101 -0.019580 -0.493622 -0.001353 -0.869455
1642644848.386689 1.318644 0.985694 0.288142 -0.019567 -0.492988 -0.001407 -0.869815
1642644848.395023 1.318637 0.985696 0.288177 -0.019518 -0.492484 -0.001335 -0.870102
1642644848.403356 1.318607 0.985715 0.288217 -0.019556 -0.492024 -0.001448 -0.870361
1642644848.411689 1.318429 0.985907 0.288365 -0.018103 -0.490774 0.000355 -0.871099
1642644848.420022 1.318437 0.985981 0.288388 -0.017657 -0.490524 0.000278 -0.871249
1642644848.428356 1.318412 0.986089 0.288563 -0.015933 -0.489768 0.001058 -0.871707
1642644848.436689 1.318409 0.986083 0.288593 -0.015950 -0.489302 0.001107 -0.871968
1642644848.445023 1.318402 0.986093 0.288619 -0.015886 -0.488811 0.001052 -0.872245
1642644848.453356 1.318392 0.986078 0.288629 -0.016068 -0.488439 0.001042 -0.872450
1642644848.461689 1.318384 0.986071 0.288643 -0.016070 -0.488030 0.000973 -0.872679
1642644848.470022 1.318384 0.986072 0.288654 -0.016059 -0.487734 0.000956 -0.872844
1642644848.478356 1.318375 0.986071 0.288683 -0.016088 -0.487354 0.001008 -0.873056
1642644848.486689 1.318344 0.986021 0.288728 -0.016228 -0.486674 0.000639 -0.873433
1642644848.495023 1.318365 0.986059 0.288721 -0.016176 -0.486580 0.000955 -0.873486
1642644848.503356 1.318375 0.986063 0.288739 -0.016256 -0.486200 0.000933 -0.873696
1642644848.511689 1.318367 0.986065 0.288769 -0.016304 -0.485757 0.000934 -0.873941
1642644848.520023 1.318358 0.986057 0.288793 -0.016286 -0.485322 0.000932 -0.874183
1642644848.528356 1.318353 0.986041 0.288815 -0.016388 -0.484889 0.000816 -0.874422
1642644848.536689 1.318348 0.986053 0.288847 -0.016338 -0.484510 0.000847 -0.874633
1642644848.545022 1.318334 0.986046 0.288866 -0.016429 -0.484105 0.000829 -0.874856
1642644848.553356 1.318330 0.986049 0.288896 -0.016415 -0.483728 0.000847 -0.875064
1642644848.561689 1.318325 0.986051 0.288911 -0.016439 -0.483361 0.000776 -0.875267
1642644848.570023 1.318322 0.986048 0.288943 -0.016493 -0.482971 0.000796 -0.875481
1642644848.578356 1.318318 0.986040 0.288959 -0.016601 -0.482591 0.000838 -0.875688
1642644848.586689 1.318323 0.986042 0.288990 -0.016577 -0.482065 0.000800 -0.875978
1642644848.595022 1.318323 0.986030 0.289018 -0.016652 -0.481494 0.000834 -0.876291
1642644848.603356 1.318333 0.986022 0.289051 -0.016767 -0.480892 0.000772 -0.876619
1642644848.611689 1.318356 0.985994 0.289086 -0.016821 -0.480244 0.000873 -0.876973
1642644848.620023 1.318359 0.985990 0.289133 -0.016923 -0.479579 0.000915 -0.877335
1642644848.628356 1.318369 0.985990 0.289180 -0.016974 -0.478838 0.000860 -0.877739
1642644848.636689 1.318373 0.985984 0.289219 -0.016999 -0.478248 0.000991 -0.878060
1642644848.645023 1.318384 0.985973 0.289259 -0.017111 -0.477543 0.000983 -0.878441
1642644848.653356 1.318375 0.985990 0.289312 -0.017291 -0.476779 0.000800 -0.878853
1642644848.661689 1.318373 0.985991 0.289364 -0.017355 -0.476167 0.000903 -0.879183
1642644848.670022 1.318367 0.985979 0.289408 -0.017396 -0.475324 0.000793 -0.879638
1642644848.678356 1.318350 0.985976 0.289443 -0.017517 -0.474656 0.000892 -0.879996
1642644848.686689 1.318337 0.985981 0.289495 -0.017529 -0.473803 0.000800 -0.880456
1642644848.695023 1.318326 0.985965 0.289523 -0.017598 -0.473015 0.000726 -0.880878
1642644848.703356 1.318305 0.985960 0.289571 -0.017611 -0.472211 0.000759 -0.881309
1642644848.711689 1.318281 0.985964 0.289613 -0.017613 -0.471346 0.000782 -0.881772
1642644848.720022 1.318254 0.985960 0.289659 -0.017708 -0.470541 0.000727 -0.882200
1642644848.728356 1.318238 0.985952 0.289708 -0.017789 -0.469724 0.000622 -0.882634
1642644848.736689 1.318223 0.985953 0.289754 -0.017822 -0.468886 0.000525 -0.883079
1642644848.745023 1.318158 0.985961 0.289839 -0.017832 -0.468287 0.000452 -0.883397
1642644848.753356 1.318136 0.985957 0.289899 -0.017922 -0.467459 0.000337 -0.883833
1642644848.761689 1.318120 0.985951 0.289942 -0.018017 -0.466582 0.000229 -0.884295
1642644848.770023 1.318092 0.985938 0.290002 -0.018066 -0.465742 0.000213 -0.884736
1642644848.778356 1.318075 0.985940 0.290052 -0.018058 -0.464949 0.000233 -0.885153
1642644848.786689 1.318052 0.985937 0.290114 -0.018095 -0.464040 0.000192 -0.885629
1642644848.795022 1.318025 0.985946 0.290172 -0.018121 -0.463154 0.000157 -0.886092
1642644848.803356 1.317997 0.985942 0.290226 -0.018207 -0.462314 0.000114 -0.886529
1642644848.811689 1.317983 0.985941 0.290282 -0.018244 -0.461488 0.000093 -0.886959
1642644848.820023 1.317958 0.985934 0.290339 -0.018377 -0.460624 -0.000034 -0.887405
1642644848.828356 1.317945 0.985931 0.290401 -0.018412 -0.459934 -0.000079 -0.887762
1642644848.836689 1.317928 0.985929 0.290443 -0.018434 -0.459267 -0.000104 -0.888107
1642644848.845022 1.317915 0.985920 0.290484 -0.018560 -0.458680 -0.000140 -0.888408
1642644848.853356 1.317895 0.985920 0.290518 -0.018601 -0.458161 -0.000113 -0.888675
1642644848.861689 1.317891 0.985917 0.290548 -0.018680 -0.457634 -0.000173 -0.888945
1642644848.870023 1.317888 0.985918 0.290578 -0.018737 -0.457149 -0.000166 -0.889193
1642644848.878356 1.317879 0.985916 0.290613 -0.018691 -0.456743 -0.000120 -0.889402
1642644848.886689 1.317885 0.985917 0.290633 -0.018788 -0.456152 -0.000201 -0.889704
1642644848.895023 1.317884 0.985910 0.290681 -0.018819 -0.455642 -0.000245 -0.889964
1642644848.903356 1.317880 0.985897 0.290719 -0.018920 -0.455147 -0.000207 -0.890215
1642644848.911689 1.317887 0.985895 0.290763 -0.019003 -0.454655 -0.000157 -0.890465
1642644848.920022 1.317902 0.985891 0.290833 -0.019121 -0.454169 -0.000077 -0.890710
1642644848.928356 1.318023 0.985638 0.290928 -0.020188 -0.453873 -0.000619 -0.890838
1642644848.936689 1.318053 0.985611 0.290987 -0.020446 -0.453414 -0.000493 -0.891066
1642644848.945023 1.318088 0.985602 0.291055 -0.020628 -0.452886 -0.000440 -0.891330
1642644848.953356 1.318117 0.985574 0.291125 -0.020930 -0.452380 -0.000372 -0.891579
1642644848.961689 1.318168 0.985557 0.291203 -0.021240 -0.451888 -0.000263 -0.891822
1642644848.970022 1.318214 0.985538 0.291294 -0.021532 -0.451410 -0.000129 -0.892057
1642644848.978356 1.318270 0.985515 0.291384 -0.021924 -0.450978 0.000047 -0.892266
1642644848.986689 1.318335 0.985491 0.291481 -0.022401 -0.450477 0.000115 -0.892507
1642644848.995023 1.318401 0.985468 0.291587 -0.022830 -0.450114 0.000347 -0.892679
1642644849.003356 1.318475 0.985432 0.291694 -0.023322 -0.449607 0.000410 -0.892922
1642644849.011689 1.318546 0.985402 0.291804 -0.023782 -0.449284 0.000601 -0.893072
1642644849.020023 1.318616 0.985371 0.291928 -0.024311 -0.448822 0.000662 -0.893290
1642644849.028356 1.318697 0.985329 0.292060 -0.024932 -0.448517 0.000829 -0.893426
1642644849.036689 1.318773 0.985303 0.292195 -0.025540 -0.448161 0.000971 -0.893587
1642644849.045022 1.318845 0.985264 0.292326 -0.026182 -0.447796 0.001081 -0.893752
1642644849.053356 1.318920 0.985229 0.292460 -0.026791 -0.447385 0.001168 -0.893940
1642644849.061689 1.318991 0.985201 0.292604 -0.027370 -0.446955 0.001239 -0.894137
1642644849.070023 1.319059 0.985156 0.292736 -0.028024 -0.446624 0.001331 -0.894282
1642644849.078356 1.319114 0.985125 0.292871 -0.028555 -0.446298 0.001344 -0.894428
1642644849.086689 1.319174 0.985085 0.292998 -0.029089 -0.446028 0.001470 -0.894545
1642644849.095022 1.319224 0.985060 0.293134 -0.029625 -0.445691 0.001488 -0.894695
1642644849.103356 1.319274 0.985031 0.293270 -0.030190 -0.445254 0.001463 -0.894894
1642644849.111689 1.319323 0.985005 0.293404 -0.030572 -0.444907 0.001556 -0.895053
1642644849.120023 1.319366 0.984978 0.293522 -0.031092 -0.444468 0.001523 -0.895254
1642644849.128356 1.319401 0.984949 0.293652 -0.031497 -0.443940 0.001477 -0.895502
1642644849.136689 1.319437 0.984927 0.293767 -0.031937 -0.443463 0.001597 -0.895722
1642644849.145023 1.319464 0.984894 0.293881 -0.032376 -0.442864 0.001555 -0.896003
1642644849.153356 1.319492 0.984876 0.293995 -0.032658 -0.442355 0.001602 -0.896244
1642644849.161689 1.319511 0.984853 0.294100 -0.033029 -0.441783 0.001577 -0.896512
1642644849.170022 1.319528 0.984837 0.294197 -0.033335 -0.441338 0.001654 -0.896720
1642644849.178356 1.319536 0.984827 0.294276 -0.033578 -0.440819 0.001622 -0.896966
1642644849.186689 1.319545 0.984807 0.294374 -0.033850 -0.440349 0.001540 -0.897187
1642644849.195023 1.319552 0.984797 0.294446 -0.034096 -0.439974 0.001519 -0.897362
1642644849.203356 1.319552 0.984782 0.294531 -0.034317 -0.439670 0.001565 -0.897502
1642644849.211689 1.319557 0.984768 0.294614 -0.034563 -0.439297 0.001507 -0.897676
1642644849.220022 1.319558 0.984754 0.294693 -0.034911 -0.438862 0.001395 -0.897875
1642644849.228356 1.319565 0.984745 0.294784 -0.035156 -0.438468 0.001446 -0.898058
1642644849.236689 1.319572 0.984729 0.294872 -0.035450 -0.438017 0.001389 -0.898267
1642644849.245023 1.319574 0.984703 0.294967 -0.035776 -0.437543 0.001309 -0.898485
1642644849.253356 1.319579 0.984690 0.295062 -0.036040 -0.437059 0.001338 -0.898709
1642644849.261689 1.319590 0.984666 0.295160 -0.036384 -0.436583 0.001282 -0.898927
1642644849.270023 1.319595 0.984630 0.295247 -0.036650 -0.436153 0.001267 -0.899125
1642644849.278356 1.319595 0.984634 0.295379 -0.037082 -0.435703 0.001178 -0.899325
1642644849.286689 1.319603 0.984594 0.295480 -0.037427 -0.435275 0.001150 -0.899519
1642644849.295022 1.319615 0.984576 0.295603 -0.037782 -0.434856 0.001169 -0.899706
1642644849.303356 1.319605 0.984573 0.295789 -0.038359 -0.433908 0.000465 -0.900140
1642644849.311689 1.319622 0.984547 0.295929 -0.038882 -0.433299 0.000326 -0.900411
1642644849.320023 1.319643 0.984523 0.296064 -0.039346 -0.432759 0.000288 -0.900651
1642644849.328356 1.319665 0.984490 0.296217 -0.039882 -0.432268 0.000240 -0.900863
1642644849.336689 1.319684 0.984464 0.296357 -0.040433 -0.431731 0.000229 -0.901096
1642644849.345022 1.319700 0.984464 0.296522 -0.040954 -0.431113 0.000086 -0.901368
1642644849.353356 1.319721 0.984444 0.296692 -0.041494 -0.430596 -0.000063 -0.901590
1642644849.361689 1.319734 0.984404 0.296855 -0.042094 -0.430130 -0.000140 -0.901785
1642644849.370023 1.319752 0.984367 0.297020 -0.042734 -0.429585 -0.000310 -0.902015
1642644849.378356 1.319769 0.984331 0.297198 -0.043400 -0.429123 -0.000480 -0.902203
1642644849.386689 1.319800 0.984297 0.297385 -0.044015 -0.428732 -0.000552 -0.902359
1642644849.395023 1.319826 0.984258 0.297572 -0.044786 -0.428241 -0.000690 -0.902554
1642644849.403356 1.319900 0.984196 0.297770 -0.045557 -0.428135 -0.000515 -0.902566
1642644849.411689 1.319935 0.984147 0.297967 -0.046422 -0.427745 -0.000620 -0.902706
1642644849.420022 1.319966 0.984111 0.298157 -0.047178 -0.427330 -0.000756 -0.902863
1642644849.428356 1.320001 0.984076 0.298354 -0.047905 -0.426970 -0.000842 -0.902996
1642644849.436689 1.320034 0.984037 0.298553 -0.048678 -0.426593 -0.001094 -0.903132
1642644849.445023 1.320062 0.983993 0.298735 -0.049444 -0.426224 -0.001260 -0.903265
1642644849.453356 1.320079 0.983951 0.298905 -0.050215 -0.425921 -0.001453 -0.903364
1642644849.461689 1.320104 0.983916 0.299086 -0.050865 -0.425626 -0.001627 -0.903467
1642644849.470022 1.320079 0.983914 0.299255 -0.051456 -0.425181 -0.002006 -0.903642
