time,x,y,z,qw,qx,qy,qz,vx,vy,vz,
1642669404242866944,5.43060,3.44652,-2.45804,-0.19899,-0.14550,-0.16490,0.95501,6.32148,0.26098,-1.05776,
1642669404276200448,5.62725,3.45126,-2.49508,-0.19350,-0.12288,-0.13998,0.96326,6.33135,0.17492,-1.11302,
1642669404442866944,6.71729,3.44737,-2.70687,-0.11162,-0.04279,-0.01453,0.99272,6.36867,-0.38158,-1.40868,
1642669404509533696,7.23006,3.44200,-2.80673,-0.09201,-0.05290,0.03444,0.99376,6.50446,-0.56820,-1.60932,
1642669404676200448,8.37929,3.28252,-3.13220,-0.10129,-0.18405,0.13800,0.96789,7.27616,-1.46541,-2.29114,
1642669404742866944,8.88538,3.18565,-3.29265,-0.12470,-0.23353,0.15040,0.95252,7.82063,-1.83539,-2.43213,
1642669404942866944,10.58741,2.75335,-3.78994,-0.18670,-0.32270,0.12930,0.91885,8.78909,-2.44812,-2.41611,
1642669404976200448,10.73530,2.64038,-3.87737,-0.19796,-0.33272,0.12201,0.91391,8.68100,-2.49429,-2.36583,
1642669405009533696,11.02220,2.57438,-3.95846,-0.21100,-0.33943,0.11403,0.90954,8.72429,-2.46961,-2.30535,
1642669405109533696,11.90353,2.34555,-4.17873,-0.23114,-0.34119,0.07692,0.90788,8.73165,-2.40001,-2.07183,
1642669405242866944,13.07423,2.04836,-4.43706,-0.17630,-0.32671,0.01249,0.92845,8.66903,-2.17622,-1.87323,
1642669405376200448,14.36668,1.79813,-4.68140,-0.07159,-0.29872,-0.04969,0.95035,8.89235,-2.15674,-1.86105,
1642669405576200448,16.17945,1.27652,-5.06808,0.12840,-0.25782,-0.20827,0.93470,9.05518,-3.03456,-2.00278,
1642669405609533696,16.33808,1.14922,-5.14087,0.15567,-0.24938,-0.23435,0.92664,8.94896,-3.28218,-2.05923,
1642669405642867200,16.62881,1.04000,-5.21090,0.18292,-0.24018,-0.25858,0.91760,8.96259,-3.51261,-2.13461,
1642669405742866944,17.53176,0.65847,-5.43864,0.26076,-0.20923,-0.31818,0.88712,9.05867,-4.15750,-2.46497,
1642669405809533952,18.13046,0.36168,-5.60650,0.29326,-0.18786,-0.34499,0.87160,9.09564,-4.56247,-2.72320,
1642669406042867200,20.27570,-0.86275,-6.34474,0.30071,-0.18854,-0.41277,0.83884,9.17506,-5.88835,-3.57060,
1642669406109533696,21.02620,-1.30678,-6.57731,0.28526,-0.21785,-0.41742,0.83482,9.38572,-6.32844,-3.68040,
1642669406142867200,21.20521,-1.51194,-6.70444,0.27146,-0.23510,-0.41432,0.83629,9.33441,-6.53421,-3.71884,
1642669406276200192,22.48109,-2.44026,-7.20425,0.20960,-0.28684,-0.37017,0.85835,9.75315,-7.38484,-3.72837,
1642669406376200448,23.46966,-3.20719,-7.56783,0.16224,-0.29927,-0.30581,0.88915,10.06107,-7.89207,-3.54635,
1642669406442866944,24.13900,-3.74512,-7.80082,0.12948,-0.29616,-0.24817,0.91320,10.27902,-8.13836,-3.44112,
1642669406509533696,24.83653,-4.29734,-8.02714,0.10983,-0.27870,-0.19211,0.93454,10.52763,-8.30713,-3.38402,
1642669406642867200,26.35887,-5.46412,-8.46679,0.09303,-0.22194,-0.07632,0.96761,11.13063,-8.47895,-3.40446,
1642669406709533696,27.06696,-6.04698,-8.70091,0.08105,-0.19163,-0.00742,0.97809,11.29913,-8.57416,-3.59088,
1642669406809533952,28.22895,-6.93282,-9.07879,0.10447,-0.14096,0.08751,0.98059,11.49590,-8.84712,-3.96129,
1642669406976200448,30.15214,-8.45688,-9.78249,0.24441,-0.11187,0.17594,0.94699,11.53921,-9.24874,-4.40023,
1642669407109533696,31.68417,-9.72832,-10.38103,0.36977,-0.15826,0.18822,0.89599,11.55135,-9.79375,-4.48999,
1642669407142867200,32.00810,-10.02648,-10.53518,0.40792,-0.17607,0.17646,0.87833,11.49799,-9.92590,-4.47086,
1642669407242866944,33.16474,-11.05197,-10.97681,0.49086,-0.23334,0.12168,0.83054,11.55797,-10.54429,-4.35147,
1642669407309533952,33.93801,-11.77571,-11.26509,0.54183,-0.26322,0.07496,0.79468,11.49359,-11.06386,-4.30482,
1642669407709533696,38.27454,-16.87063,-13.14129,0.74056,-0.27720,-0.28377,0.54241,10.07187,-14.01793,-5.42894,
1642669407876200448,39.99743,-19.34106,-14.11491,0.71210,-0.26004,-0.33990,0.55656,9.69702,-14.84465,-6.29061,
1642669407909533696,40.17205,-19.73773,-14.34326,0.70729,-0.25740,-0.34005,0.56378,9.49094,-14.93262,-6.44763,
1642669407942866944,40.49523,-20.23279,-14.55825,0.70121,-0.25810,-0.33522,0.57387,9.41591,-15.11056,-6.56768,
1642669407976200448,40.79418,-20.74594,-14.77423,0.69264,-0.26213,-0.32558,0.58782,9.32024,-15.32500,-6.67101,
1642669408009533696,41.08466,-21.26492,-14.99380,0.68082,-0.26766,-0.31205,0.60620,9.23324,-15.56227,-6.75817,
1642669408042866944,41.38928,-21.78502,-15.21906,0.66698,-0.27200,-0.29427,0.62814,9.16411,-15.80623,-6.84037,
1642669408209533696,42.91597,-24.55432,-16.36680,0.60264,-0.25571,-0.18529,0.73287,9.00727,-17.11562,-6.94556,
1642669408276200192,43.49550,-25.72776,-16.82424,0.57642,-0.24057,-0.14063,0.76817,9.05358,-17.66650,-6.90791,
1642669408342867200,44.14631,-26.95814,-17.28170,0.55695,-0.21517,-0.09940,0.79601,9.21053,-18.21248,-6.90449,
1642669408576200448,46.32683,-31.40941,-18.93224,0.53615,-0.06415,0.01655,0.84152,9.47710,-19.69296,-7.44684,
1642669408876200448,49.12547,-37.50544,-21.32762,0.70609,0.04300,0.12270,0.69608,9.09771,-20.87242,-8.42826,
1642669408909533696,49.36780,-38.11621,-21.62272,0.73462,0.03063,0.13165,0.66488,8.97222,-20.94421,-8.50061,
1642669408942866944,49.66408,-38.81455,-21.90339,0.76153,0.01394,0.13768,0.63319,8.89368,-21.11465,-8.54910,
1642669409042866944,50.53342,-40.95422,-22.75670,0.83047,-0.05732,0.14614,0.53448,8.53324,-21.75026,-8.60202,
1642669409076200448,50.79955,-41.68817,-23.03696,0.84982,-0.08228,0.14412,0.50026,8.34402,-22.00600,-8.62475,
1642669409242866944,52.08345,-45.46787,-24.48258,0.91297,-0.15636,0.08468,0.36723,7.06765,-23.16274,-8.87045,
1642669409309533696,52.52962,-47.02428,-25.07831,0.93578,-0.17329,0.03490,0.30508,6.54443,-23.50461,-9.07254,
1642669409342867200,52.72885,-47.80910,-25.38096,0.94493,-0.17771,0.00623,0.27476,6.30406,-23.66980,-9.17704,
1642669409442866944,53.32096,-50.20696,-26.31278,0.95775,-0.16572,-0.07028,0.22429,5.67631,-24.13881,-9.55854,
1642669409476200448,53.47951,-51.01299,-26.63137,0.95810,-0.15575,-0.09179,0.22216,5.45554,-24.26303,-9.71706,
1642669409809533696,55.00516,-59.25610,-30.11042,0.91188,-0.03618,-0.13511,0.38590,3.56683,-25.33828,-10.97994,
1642669409842867200,55.11487,-60.10386,-30.47723,0.90457,-0.03294,-0.13123,0.40428,3.31323,-25.54546,-11.06556,
1642669410042866944,55.64851,-65.37487,-32.74498,0.87848,-0.02408,-0.16817,0.44656,2.28821,-27.16695,-11.68032,
1642669410276200192,56.13266,-71.84694,-35.54806,0.88701,0.03923,-0.24348,0.39037,2.01624,-28.11935,-12.11911,
1642669410309533696,56.18686,-72.79115,-35.95068,0.89237,0.04675,-0.24198,0.37807,1.97480,-28.22128,-12.11249,
1642669410376200448,56.30914,-74.68311,-36.75681,0.90326,0.06025,-0.23214,0.35582,1.90085,-28.47024,-12.09790,
1642669410676200448,56.75271,-83.41294,-40.46392,0.93943,0.11202,-0.11731,0.30193,0.75422,-29.66130,-12.90168,
1642669410742866944,56.71560,-85.40761,-41.33195,0.94904,0.12265,-0.07786,0.27969,0.09121,-30.06916,-13.25518,
1642669410809533696,56.68277,-87.42984,-42.22441,0.95334,0.13253,-0.04921,0.26674,-0.73269,-30.56040,-13.61734,
1642669410909533696,56.56009,-90.52255,-43.60772,0.95561,0.15721,-0.06652,0.24015,-1.79683,-31.16854,-14.00059,
1642669410942866944,56.40851,-91.57269,-44.06846,0.95412,0.16805,-0.07817,0.23517,-2.12354,-31.33643,-14.09713,
1642669410976200448,56.30750,-92.61899,-44.53505,0.95198,0.17788,-0.08653,0.23369,-2.35751,-31.45943,-14.21432,
1642669411142867200,55.86178,-97.91447,-46.94692,0.94534,0.23277,-0.11724,0.19599,-2.96610,-31.76446,-14.74394,
1642669411176200448,55.75110,-98.96711,-47.44239,0.94514,0.24277,-0.12753,0.17748,-3.04073,-31.84978,-14.76020,
1642669411209533696,55.62669,-100.02881,-47.93496,0.94464,0.25107,-0.13806,0.15984,-3.10480,-31.96027,-14.73159,
1642669411242866944,55.49445,-101.09771,-48.42106,0.94422,0.25657,-0.14524,0.14673,-3.16004,-32.10966,-14.65932,
1642669411276200192,55.32784,-102.16692,-48.90196,0.94392,0.25812,-0.14913,0.14192,-3.27561,-32.27029,-14.56543,
1642669411309533696,55.24738,-103.24565,-49.38552,0.94405,0.25535,-0.14914,0.14605,-3.23192,-32.44323,-14.49334,
1642669411542866944,54.45556,-110.93287,-52.81130,0.95522,0.19858,-0.10363,0.19335,-3.74435,-33.55321,-15.16118,
1642669411576200192,54.33319,-112.05645,-53.32196,0.95850,0.19223,-0.07868,0.19527,-3.95412,-33.79013,-15.38033,
1642669411609533696,54.18846,-113.18847,-53.83868,0.96151,0.18690,-0.05412,0.19401,-4.25182,-34.02241,-15.63662,
1642669411676200448,53.87658,-115.47301,-54.89798,0.96895,0.18110,-0.02965,0.16569,-4.88695,-34.48785,-16.13524,
1642669411709533696,53.65252,-116.62681,-55.43314,0.97242,0.18251,-0.02965,0.14216,-5.25723,-34.76331,-16.31074,
1642669411842866944,52.92231,-121.33499,-57.64227,0.97501,0.20768,-0.04434,0.06525,-6.00368,-35.83149,-16.79494,
1642669411909533696,52.48465,-123.73535,-58.76498,0.97065,0.23600,-0.04464,0.01195,-6.28737,-36.19722,-16.95026,
1642669412009533696,51.86063,-127.38436,-60.46966,0.95195,0.28424,-0.04353,-0.10534,-6.38985,-36.75017,-17.08309,
1642669412142867200,51.01561,-132.34759,-62.75745,0.91411,0.33397,-0.01163,-0.22963,-6.29609,-37.62983,-17.26613,
1642669412209533696,50.59391,-134.87283,-63.91678,0.89823,0.35326,0.00147,-0.26150,-6.28864,-38.00228,-17.44088,
1642669412342866944,49.74076,-139.98848,-66.26588,0.86985,0.39252,0.03830,-0.29636,-6.60410,-38.56322,-17.72393,
1642669412609533696,47.67724,-150.24759,-71.02741,0.83164,0.43952,0.13772,-0.31019,-8.93082,-38.46604,-17.93427,
1642669412642867200,47.37603,-151.53144,-71.62618,0.82868,0.44201,0.13924,-0.31388,-9.13526,-38.56907,-17.99475,
1642669412676200448,47.07257,-152.81792,-72.23300,0.82597,0.44752,0.14137,-0.31228,-9.28605,-38.68063,-18.07743,
1642669412742866944,46.44703,-155.40490,-73.44470,0.82088,0.46116,0.14937,-0.30194,-9.46007,-38.94366,-18.27337,
1642669412809533696,45.81389,-158.01179,-74.66874,0.81609,0.46883,0.15320,-0.30121,-9.52254,-39.27155,-18.44622,
1642669412909533696,44.85952,-161.97431,-76.52448,0.81083,0.46154,0.16033,-0.32222,-9.57589,-40.02148,-18.68217,
1642669413009533696,43.92381,-166.02710,-78.41180,0.81450,0.45124,0.18149,-0.31627,-9.74930,-40.83998,-18.94120,
1642669413109533696,42.93268,-170.14503,-80.32053,0.81023,0.45221,0.20476,-0.31162,-10.08005,-41.50615,-19.23667,
1642669413242866944,41.55377,-175.73410,-82.90893,0.80338,0.46278,0.22495,-0.29969,-10.62423,-42.29630,-19.55229,
1642669413309533696,40.83485,-178.56374,-84.21590,0.80212,0.46017,0.24054,-0.29493,-10.95055,-42.58409,-19.65936,
1642669413509533696,38.54456,-187.18018,-88.18847,0.80406,0.43000,0.25444,-0.32226,-11.90541,-43.64106,-20.11999,
1642669413542866944,38.14552,-188.63769,-88.86063,0.80236,0.43105,0.25302,-0.32619,-12.03589,-43.80686,-20.20846,
1642669413609533440,37.33482,-191.56833,-90.21313,0.79727,0.43338,0.24910,-0.33836,-12.28217,-44.10480,-20.36335,
1642669413742866944,35.76969,-197.51819,-92.97808,0.78217,0.43116,0.23952,-0.38071,-12.63081,-44.79044,-20.67767,
1642669413809533696,34.92075,-200.51584,-94.36180,0.77442,0.43146,0.23335,-0.39959,-12.83175,-45.14158,-20.83524,
1642669413942866944,33.18644,-206.58086,-97.16130,0.75631,0.43588,0.22890,-0.43083,-13.17600,-45.82583,-21.15266,
1642669414076200192,31.40707,-212.73620,-100.00064,0.73064,0.44140,0.23694,-0.46390,-13.51637,-46.50517,-21.42700,
1642669414109533440,31.06763,-214.31454,-100.74680,0.72425,0.44234,0.23991,-0.47142,-13.49620,-46.69859,-21.51501,
1642669414242866944,29.34280,-220.63066,-103.67240,0.70211,0.44523,0.24988,-0.49635,-13.75203,-47.40464,-21.80776,
