time,x,y,z,qw,qx,qy,qz,vx,vy,vz,
1642647820195427328,-0.09248,0.11280,0.01142,0.91632,-0.12618,0.23100,0.30178,-0.02016,0.00902,0.00130,
1642647820295427584,-0.09490,0.11426,0.01212,0.91419,-0.12875,0.23081,0.30725,-0.02201,0.01379,0.00183,
1642647820395427584,-0.09694,0.11680,0.01316,0.91208,-0.13214,0.23132,0.31169,-0.01950,0.02022,-0.00022,
1642647820495427328,-0.10004,0.11811,0.01197,0.90980,-0.13526,0.23170,0.31668,-0.02490,0.01755,-0.00285,
1642647820595427584,-0.10352,0.11970,0.01048,0.90746,-0.13842,0.23180,0.32189,-0.02934,0.01395,-0.00287,
1642647820928760832,-0.11388,0.12581,0.00758,0.89929,-0.14968,0.23410,0.33775,-0.02843,0.02212,-0.01001,
1642647820962094080,-0.11607,0.12729,0.00496,0.89857,-0.15062,0.23376,0.33946,-0.03529,0.02655,-0.01744,
1642647820995427328,-0.11700,0.12877,0.00541,0.89742,-0.15214,0.23441,0.34139,-0.03900,0.03125,-0.01663,
1642647821028760832,-0.11626,0.13041,0.00923,0.89589,-0.15395,0.23603,0.34347,-0.03558,0.03796,-0.00911,
1642647821095427584,-0.11946,0.12997,0.00830,0.89355,-0.15724,0.23695,0.34741,-0.04054,0.03065,-0.00895,
1642647821195427328,-0.12394,0.13145,0.00736,0.89075,-0.16169,0.23778,0.35197,-0.03724,0.02228,-0.00505,
1642647821328760832,-0.12904,0.13558,0.00826,0.88746,-0.16675,0.23953,0.35671,-0.02897,0.02501,-0.00329,
1642647821428760832,-0.13338,0.13861,0.00668,0.88580,-0.17043,0.24026,0.35860,-0.02663,0.02690,-0.00760,
1642647821562094336,-0.13625,0.14279,0.00631,0.88326,-0.17529,0.24305,0.36064,-0.01097,0.03112,-0.00474,
1642647821595427584,-0.13758,0.14386,0.00564,0.88256,-0.17703,0.24420,0.36072,-0.01221,0.03276,-0.00818,
1642647821695427328,-0.13908,0.14645,0.00365,0.88139,-0.18022,0.24713,0.36001,-0.00296,0.02661,-0.00554,
1642647821828760832,-0.13896,0.14911,0.00282,0.87991,-0.18296,0.25228,0.35866,0.00505,0.02602,-0.00881,
1642647821895427584,-0.13904,0.15005,0.00097,0.87912,-0.18429,0.25474,0.35818,0.00492,0.02554,-0.01276,
1642647821995427328,-0.13909,0.15233,0.00001,0.87810,-0.18639,0.25825,0.35709,0.00020,0.02282,-0.01003,
1642647822095427584,-0.13873,0.15317,-0.00032,0.87747,-0.18858,0.26090,0.35556,0.00199,0.01330,-0.00360,
1642647822195427328,-0.13731,0.15206,-0.00214,0.87756,-0.18905,0.26294,0.35357,0.01088,0.00181,-0.00542,
1642647822328760832,-0.13597,0.15152,-0.00360,0.87703,-0.18938,0.26641,0.35210,0.00970,0.00883,-0.00961,
1642647822395427584,-0.13567,0.15136,-0.00310,0.87648,-0.18980,0.26855,0.35162,0.00858,0.00283,-0.00455,
1642647822495427328,-0.13485,0.15105,-0.00336,0.87562,-0.19029,0.27132,0.35138,0.00829,0.00937,-0.01057,
1642647822595427584,-0.13120,0.14923,-0.00440,0.87365,-0.19273,0.27541,0.35176,0.02198,0.01007,-0.01356,
1642647822695427328,-0.12857,0.14847,-0.00698,0.87207,-0.19373,0.28017,0.35137,0.02481,0.00424,-0.01432,
1642647822795427584,-0.12714,0.14746,-0.00978,0.87100,-0.19543,0.28339,0.35052,0.01355,0.00187,-0.01632,
1642647822895427584,-0.12475,0.14580,-0.01034,0.87093,-0.19677,0.28566,0.34807,0.01646,-0.00571,-0.00888,
1642647823028760576,-0.12196,0.14298,-0.01115,0.87157,-0.19740,0.28828,0.34394,0.02776,-0.01325,-0.00434,
1642647823095427584,-0.11801,0.14232,-0.01004,0.87173,-0.19711,0.29109,0.34133,0.03768,-0.01276,-0.00695,
1642647823228760832,-0.11368,0.14100,-0.01049,0.87286,-0.19684,0.29369,0.33634,0.03128,-0.00803,-0.00234,
1642647823295427584,-0.11182,0.14033,-0.01068,0.87378,-0.19694,0.29475,0.33293,0.03446,-0.00609,-0.00332,
1642647823428760832,-0.10786,0.13851,-0.01310,0.87561,-0.19570,0.29684,0.32695,0.03804,-0.00831,-0.00320,
1642647823495427328,-0.10567,0.13826,-0.01250,0.87615,-0.19452,0.29858,0.32460,0.03692,-0.00312,-0.00197,
1642647823595427584,-0.10273,0.13780,-0.01355,0.87632,-0.19381,0.30080,0.32252,0.02960,0.00570,-0.00772,
1642647823695427328,-0.09977,0.13933,-0.01206,0.87768,-0.19415,0.30181,0.31765,0.03193,0.00406,0.00384,
1642647823795427328,-0.09547,0.13813,-0.01035,0.87985,-0.19183,0.30249,0.31234,0.04535,-0.01256,0.01113,
1642647823895427584,-0.09002,0.13639,-0.00828,0.88202,-0.18945,0.30316,0.30698,0.04840,-0.00981,0.01127,
1642647823995427328,-0.08816,0.13581,-0.00751,0.88456,-0.18817,0.30267,0.30090,0.04070,-0.01178,0.01111,
1642647824128760832,-0.08517,0.13344,-0.00743,0.88777,-0.18592,0.30183,0.29359,0.03611,-0.01103,0.00781,
1642647824195427328,-0.08361,0.13243,-0.00732,0.88907,-0.18493,0.30189,0.29020,0.03709,-0.00983,0.00556,
1642647824362094080,-0.07879,0.13006,-0.00688,0.89121,-0.18301,0.30269,0.28397,0.03308,-0.01187,0.00616,
1642647824395427584,-0.07841,0.12943,-0.00643,0.89167,-0.18242,0.30293,0.28265,0.03210,-0.01420,0.01153,
1642647824495427328,-0.07561,0.12594,-0.00572,0.89345,-0.17928,0.30302,0.27891,0.03444,-0.02742,0.01554,
1642647824628760832,-0.07088,0.12153,-0.00412,0.89535,-0.17332,0.30443,0.27500,0.03433,-0.02942,0.01329,
1642647824695427328,-0.06946,0.11832,-0.00402,0.89667,-0.17017,0.30440,0.27270,0.02732,-0.03439,0.01485,
1642647824795427328,-0.06803,0.11394,-0.00360,0.89924,-0.16584,0.30294,0.26850,0.01866,-0.03894,0.01388,
1642647824895427584,-0.06623,0.10983,-0.00263,0.90136,-0.16149,0.30154,0.26562,0.02712,-0.03566,0.00948,
1642647824995427328,-0.06269,0.10421,-0.00411,0.90225,-0.15806,0.30061,0.26569,0.02440,-0.03170,0.00074,
1642647825095427584,-0.06016,0.10173,-0.00292,0.90464,-0.15571,0.29942,0.26026,0.02111,-0.02816,0.00424,
1642647825195427328,-0.05796,0.09988,-0.00090,0.90695,-0.15341,0.29796,0.25521,0.02468,-0.01902,0.00648,
1642647825328760832,-0.05426,0.09623,-0.00022,0.90893,-0.15029,0.29690,0.25120,0.02912,-0.03008,0.00497,
1642647825428760832,-0.05074,0.09259,0.00052,0.90831,-0.14573,0.29787,0.25497,0.04123,-0.03022,0.00614,
1642647825495427328,-0.04693,0.08948,0.00127,0.91072,-0.14374,0.29795,0.24730,0.03908,-0.01393,-0.00394,
1642647825628760832,-0.04417,0.09095,0.00126,0.91827,-0.14370,0.29693,0.21900,0.02212,-0.00203,0.00297,
1642647825762094080,-0.04320,0.09014,0.00261,0.91990,-0.13826,0.29732,0.21510,0.02508,-0.01666,0.01258,
1642647825795427328,-0.04217,0.08858,0.00227,0.91977,-0.13633,0.29784,0.21617,0.02515,-0.01782,0.00821,
1642647825895427584,-0.03980,0.08600,0.00323,0.91964,-0.13150,0.29913,0.21792,0.01693,-0.01705,0.01084,
1642647826028760576,-0.03843,0.08299,0.00412,0.92057,-0.12769,0.29819,0.21755,0.01483,-0.00365,0.00531,
1642647826095427584,-0.03729,0.08223,0.00383,0.92063,-0.12655,0.29882,0.21710,0.02187,-0.00291,-0.00296,
1642647826195427328,-0.03445,0.08168,0.00330,0.92014,-0.12515,0.30105,0.21691,0.02649,0.01262,-0.00678,
1642647826328760832,-0.02729,0.08228,0.00143,0.92328,-0.12617,0.30509,0.19636,0.06908,0.01467,-0.01744,
1642647826462094080,-0.01732,0.08385,0.00010,0.92422,-0.12271,0.31376,0.17976,0.08892,-0.01144,-0.01084,
1642647826562094080,-0.01008,0.08225,-0.00025,0.92381,-0.11764,0.31931,0.17540,0.05643,-0.02037,0.00473,
1642647826595427584,-0.00898,0.08130,0.00010,0.92342,-0.11600,0.32010,0.17714,0.04107,-0.02444,0.01111,
1642647826695427328,-0.00755,0.07828,0.00219,0.92329,-0.11169,0.31979,0.18109,0.00403,-0.01846,0.02450,
1642647826795427328,-0.00868,0.07610,0.00440,0.92496,-0.10935,0.31621,0.18027,-0.00463,-0.01666,0.02505,
1642647826895427584,-0.01009,0.07392,0.00619,0.92614,-0.10724,0.31279,0.18143,-0.00660,-0.01840,0.02271,
1642647827028760576,-0.01095,0.07108,0.00794,0.92873,-0.10503,0.30867,0.17648,0.00636,-0.01185,0.01369,
1642647827128760832,-0.01047,0.06967,0.00849,0.93053,-0.10344,0.30723,0.17038,0.01423,-0.01553,0.01115,
1642647827195427328,-0.00939,0.06725,0.00953,0.93115,-0.10174,0.30696,0.16846,0.01564,-0.01996,0.01280,
1642647827295427328,-0.00828,0.06468,0.01051,0.93272,-0.09852,0.30591,0.16353,0.01802,-0.02647,0.01387,
1642647827395427584,-0.00633,0.06311,0.01536,0.93375,-0.09526,0.30673,0.15796,0.01862,-0.01410,0.02216,
1642647827495427328,-0.00371,0.05780,0.01500,0.93503,-0.09137,0.30574,0.15455,0.02171,-0.02563,0.01953,
1642647827595427584,-0.00144,0.05253,0.01404,0.93674,-0.08774,0.30374,0.15019,0.01697,-0.03274,0.01552,
1642647827695427328,-0.00126,0.05108,0.01805,0.93782,-0.08493,0.30279,0.14699,0.00628,-0.02962,0.02405,
1642647827795427328,-0.00170,0.04704,0.01996,0.93954,-0.08323,0.29972,0.14323,0.00250,-0.03253,0.02992,
1642647827928760832,-0.00234,0.04120,0.02328,0.94283,-0.08167,0.29406,0.13388,-0.00758,-0.03826,0.03494,
1642647827995427328,-0.00281,0.03782,0.02520,0.94450,-0.08003,0.29114,0.12945,-0.01110,-0.04772,0.03931,
1642647828095427584,-0.00428,0.03409,0.03021,0.94660,-0.07622,0.28663,0.12643,-0.01444,-0.05225,0.04982,
1642647828195427328,-0.00643,0.02971,0.03467,0.94902,-0.07227,0.28171,0.12161,-0.01184,-0.04794,0.04074,
1642647828295427328,-0.00768,0.02284,0.03765,0.95102,-0.06962,0.27795,0.11599,-0.00534,-0.04882,0.02242,
1642647828395427584,-0.00822,0.01713,0.03887,0.95247,-0.06760,0.27597,0.10989,-0.00197,-0.04356,0.01241,
1642647828495427328,-0.00747,0.01077,0.03763,0.95397,-0.06644,0.27447,0.10099,0.00681,-0.05279,0.00011,
1642647828595427328,-0.00738,0.00688,0.03890,0.95529,-0.06461,0.27449,0.08885,0.01257,-0.05302,0.00295,
1642647828695427328,-0.00667,0.00175,0.03802,0.95634,-0.06203,0.27486,0.07752,0.00956,-0.05468,-0.00352,
1642647828795427328,-0.00676,-0.00295,0.03806,0.95740,-0.05932,0.27458,0.06687,0.00154,-0.05000,0.00319,
1642647828895427584,-0.00805,-0.00663,0.03830,0.95831,-0.05686,0.27382,0.05864,-0.00691,-0.04337,0.00525,
1642647828995427328,-0.00945,-0.01056,0.03839,0.95904,-0.05413,0.27330,0.05109,-0.00640,-0.03392,0.00339,
1642647829095427328,-0.01005,-0.01186,0.04111,0.95936,-0.05168,0.27423,0.04190,-0.00147,-0.02744,0.00540,
1642647829195427328,-0.01066,-0.01473,0.04274,0.95971,-0.04937,0.27445,0.03452,-0.00446,-0.03027,0.01037,
1642647829295427328,-0.01198,-0.01713,0.04454,0.96026,-0.04702,0.27379,0.02702,-0.00615,-0.02780,0.01559,
1642647829395427584,-0.01324,-0.02065,0.04426,0.96098,-0.04441,0.27235,0.01897,-0.00557,-0.02885,0.00666,
1642647829562094080,-0.01464,-0.02463,0.04543,0.96147,-0.04023,0.27191,0.00435,-0.00116,-0.02375,0.00496,
1642647829595427328,-0.01487,-0.02593,0.04645,0.96154,-0.03967,0.27177,0.00145,-0.00111,-0.02747,0.00475,
1642647829695427328,-0.01510,-0.02782,0.04781,0.96178,-0.03833,0.27107,-0.00648,0.00631,-0.02540,0.00483,
1642647829828760576,-0.01421,-0.03089,0.04780,0.96142,-0.03637,0.27209,-0.01758,0.01814,-0.03467,-0.00354,
1642647829895427584,-0.01299,-0.03417,0.04764,0.96098,-0.03424,0.27351,-0.02334,0.02826,-0.04039,-0.00537,
1642647830028760576,-0.01025,-0.03820,0.04619,0.95960,-0.03078,0.27743,-0.03531,0.02865,-0.03664,-0.00800,
1642647830095427328,-0.00978,-0.03907,0.04481,0.95907,-0.02915,0.27866,-0.04102,0.02118,-0.03723,-0.00781,
1642647830195427328,-0.00828,-0.04268,0.04384,0.95827,-0.02609,0.28030,-0.04959,0.02047,-0.04035,-0.00612,
1642647830328760576,-0.00657,-0.04919,0.04171,0.95698,-0.02260,0.28238,-0.06279,0.02018,-0.04494,-0.01395,
1642647830462094080,-0.00529,-0.05560,0.04114,0.95540,-0.01962,0.28461,-0.07629,0.01417,-0.04763,-0.00414,
1642647830495427328,-0.00536,-0.05664,0.04025,0.95515,-0.01877,0.28440,-0.08030,0.01153,-0.04533,-0.00255,
1642647830595427328,-0.00393,-0.06091,0.03896,0.95390,-0.01694,0.28573,-0.09020,0.01974,-0.02927,-0.01088,
1642647830695427328,-0.00134,-0.06436,0.03727,0.95200,-0.01620,0.28868,-0.10046,0.03140,-0.02772,-0.01709,
1642647830795427328,0.00123,-0.06721,0.03582,0.94990,-0.01471,0.29212,-0.11018,0.02763,-0.03069,-0.01499,
1642647830895427584,0.00355,-0.07067,0.03690,0.94785,-0.01203,0.29567,-0.11839,0.03054,-0.02812,-0.00455,
1642647830995427328,0.00539,-0.07413,0.03530,0.94571,-0.00983,0.29841,-0.12838,0.02847,-0.02939,-0.00730,
1642647831128760832,0.00876,-0.07844,0.03403,0.94287,-0.00628,0.30273,-0.13895,0.02904,-0.02509,-0.00946,
1642647831195427328,0.00973,-0.08135,0.03352,0.94155,-0.00500,0.30460,-0.14377,0.02513,-0.02657,-0.01144,
1642647831328760576,0.01323,-0.08537,0.03249,0.93887,-0.00203,0.30876,-0.15225,0.03116,-0.02448,-0.00956,
1642647831395427584,0.01479,-0.08778,0.03123,0.93753,-0.00038,0.31072,-0.15647,0.03125,-0.02215,-0.01605,
1642647831495427328,0.01795,-0.09027,0.03119,0.93521,0.00089,0.31446,-0.16276,0.04034,-0.01605,-0.01549,
1642647831595427328,0.02145,-0.09358,0.02978,0.93353,0.00293,0.31765,-0.16619,0.04808,-0.02499,-0.01671,
1642647831695427328,0.02660,-0.09797,0.02888,0.93133,0.00464,0.32228,-0.16953,0.07261,-0.02551,-0.02510,
1642647831862093824,0.04015,-0.09668,0.02065,0.92506,0.00347,0.33579,-0.17745,0.11674,0.00292,-0.05297,
1642647831895427584,0.04335,-0.09746,0.01928,0.92362,0.00242,0.33942,-0.17811,0.12336,0.00615,-0.05482,
1642647831995427328,0.05542,-0.09577,0.01322,0.91863,-0.00330,0.35159,-0.18024,0.12772,0.01702,-0.06315,
1642647832128760576,0.06833,-0.09332,0.00563,0.91317,-0.01017,0.36489,-0.18130,0.08955,0.01457,-0.04401,
1642647832228760832,0.07420,-0.09195,0.00293,0.91203,-0.01274,0.37075,-0.17489,0.06893,0.01616,-0.02632,
1642647832295427328,0.07850,-0.09109,0.00151,0.91142,-0.01488,0.37379,-0.17138,0.06571,0.02308,-0.02651,
1642647832395427584,0.08412,-0.09003,-0.00067,0.91121,-0.01669,0.37725,-0.16464,0.05968,0.02322,-0.02209,
1642647832562094080,0.08995,-0.08540,-0.00432,0.91426,-0.01905,0.37300,-0.15694,0.02563,0.02362,-0.02274,
1642647832628760576,0.09113,-0.08298,-0.00668,0.91585,-0.02001,0.37060,-0.15320,0.02172,0.03286,-0.03182,
1642647832695427328,0.09307,-0.08093,-0.00825,0.91626,-0.02316,0.36956,-0.15280,0.01933,0.03192,-0.03746,
1642647832862093824,0.09268,-0.07658,-0.01601,0.92264,-0.02556,0.35770,-0.14185,-0.00608,0.03569,-0.03891,
1642647832895427584,0.09179,-0.07573,-0.01786,0.92393,-0.02718,0.35504,-0.13988,-0.01155,0.03802,-0.04205,
1642647833028760576,0.08948,-0.07134,-0.02230,0.92962,-0.03376,0.34196,-0.13315,-0.02050,0.04035,-0.03484,
1642647833095427328,0.08768,-0.06889,-0.02501,0.93133,-0.03942,0.33784,-0.13016,-0.01824,0.03730,-0.04512,
1642647833228760832,0.08697,-0.06476,-0.03112,0.93436,-0.04762,0.33133,-0.12217,0.00421,0.04031,-0.05087,
1642647833295427328,0.08770,-0.06257,-0.03493,0.93456,-0.05321,0.32980,-0.12244,0.02530,0.05371,-0.04794,
1642647833395427328,0.09021,-0.05828,-0.03997,0.93393,-0.06129,0.33000,-0.12299,0.03481,0.04023,-0.04520,
1642647833495427328,0.09332,-0.05373,-0.04382,0.93380,-0.06482,0.33146,-0.11811,0.03258,0.03910,-0.05038,
1642647833595427328,0.09749,-0.04939,-0.04817,0.93344,-0.06868,0.33454,-0.10976,0.06353,0.06206,-0.04187,
1642647833695427328,0.10479,-0.04252,-0.05129,0.93208,-0.07608,0.33850,-0.10420,0.09052,0.07412,-0.02791,
1642647833828760576,0.11670,-0.03129,-0.05461,0.92795,-0.08859,0.34743,-0.10176,0.09617,0.07314,-0.01339,
1642647833928760832,0.12540,-0.02329,-0.05494,0.92434,-0.09628,0.35512,-0.10104,0.08809,0.07870,0.00535,
1642647833995427328,0.13074,-0.01740,-0.05269,0.92173,-0.10239,0.36016,-0.10104,0.06764,0.07706,0.03096,
1642647834095427328,0.13445,-0.01087,-0.04972,0.92111,-0.10755,0.36135,-0.09701,0.03563,0.06693,0.04546,
1642647834195427328,0.13713,-0.00468,-0.04541,0.92133,-0.11250,0.36060,-0.09201,0.02368,0.06975,0.04347,
1642647834328760576,0.13946,0.00271,-0.03966,0.92197,-0.11974,0.35831,-0.08508,0.00988,0.06386,0.03717,
1642647834395427328,0.14060,0.00422,-0.03615,0.92240,-0.12201,0.35765,-0.07985,0.01181,0.05916,0.03976,
1642647834495427328,0.14085,0.01046,-0.03255,0.92362,-0.12427,0.35460,-0.07577,0.00296,0.05780,0.04933,
1642647834595427328,0.13975,0.01634,-0.02636,0.92666,-0.12216,0.34837,-0.07079,-0.01901,0.06792,0.06779,
1642647834728760832,0.13640,0.02500,-0.01653,0.92830,-0.12412,0.34565,-0.05809,-0.02622,0.07718,0.06783,
1642647834828760576,0.13257,0.03197,-0.01121,0.92904,-0.12986,0.34324,-0.04691,-0.04226,0.07018,0.05404,
1642647834928760832,0.12846,0.03703,-0.00524,0.93243,-0.12923,0.33519,-0.03915,-0.03795,0.06095,0.05986,
1642647834995427328,0.12584,0.04048,-0.00180,0.93442,-0.12881,0.33001,-0.03678,-0.03602,0.06817,0.05112,
1642647835095427328,0.12171,0.04751,0.00243,0.93766,-0.12823,0.32176,-0.02848,-0.04794,0.07101,0.03640,
1642647835195427328,0.11556,0.05311,0.00477,0.94157,-0.12665,0.31160,-0.01740,-0.06912,0.06039,0.00955,
1642647835295427328,0.10893,0.05535,0.00465,0.94567,-0.12506,0.29995,-0.00978,-0.06608,0.02511,-0.01558,
1642647835395427328,0.10308,0.05474,0.00194,0.94932,-0.12125,0.28996,-0.00256,-0.05424,-0.01524,-0.03524,
1642647835495427328,0.09794,0.05347,-0.00502,0.95274,-0.11652,0.28056,-0.00033,-0.04104,-0.02122,-0.05429,
1642647835595427328,0.09492,0.05228,-0.00917,0.95430,-0.11216,0.27700,-0.00132,-0.02310,-0.02799,-0.05432,
1642647835695427328,0.09340,0.04790,-0.01583,0.95579,-0.10651,0.27409,-0.00056,-0.01779,-0.04260,-0.06895,
1642647835795427328,0.09267,0.04013,-0.02360,0.95700,-0.10197,0.27156,-0.00057,-0.01885,-0.05651,-0.08247,
1642647835895427328,0.08905,0.03697,-0.03452,0.95714,-0.09967,0.27192,0.00093,-0.02454,-0.05292,-0.10500,
1642647835995427328,0.08712,0.03064,-0.04506,0.95679,-0.09566,0.27460,0.00252,-0.01449,-0.05903,-0.10985,
1642647836095427328,0.08626,0.02372,-0.05526,0.95669,-0.09133,0.27642,-0.00091,-0.00379,-0.05910,-0.10087,
1642647836195427328,0.08633,0.01824,-0.06472,0.95579,-0.08941,0.28007,-0.00651,0.01070,-0.05801,-0.08844,
1642647836295427328,0.08809,0.01133,-0.07301,0.95364,-0.08847,0.28746,-0.01093,0.01165,-0.06013,-0.08079,
1642647836395427328,0.08938,0.00463,-0.08042,0.95292,-0.08446,0.29075,-0.01643,0.00892,-0.06408,-0.07556,
1642647836495427328,0.09133,-0.00226,-0.08689,0.95192,-0.08008,0.29489,-0.02206,0.01453,-0.06646,-0.06530,
1642647836595427328,0.09291,-0.00910,-0.09269,0.95073,-0.07588,0.29955,-0.02515,0.01829,-0.06350,-0.05927,
1642647836695427328,0.09462,-0.01562,-0.09796,0.94958,-0.07412,0.30296,-0.03180,0.02671,-0.05639,-0.04877,
1642647836828760576,0.09769,-0.02342,-0.10402,0.94788,-0.07036,0.30886,-0.03425,0.02221,-0.05229,-0.04870,
1642647836928760576,0.09984,-0.02946,-0.10951,0.94659,-0.06720,0.31341,-0.03511,0.02645,-0.04339,-0.05912,
1642647836995427328,0.10200,-0.03290,-0.11357,0.94509,-0.06663,0.31770,-0.03774,0.02995,-0.03329,-0.06447,
1642647837095427328,0.10484,-0.03560,-0.12043,0.94232,-0.06869,0.32476,-0.04305,0.03092,-0.03194,-0.06555,
1642647837195427328,0.10788,-0.04048,-0.12667,0.93951,-0.06828,0.33311,-0.04118,0.02980,-0.04778,-0.05674,
1642647837295427328,0.11009,-0.04529,-0.13197,0.93816,-0.06745,0.33672,-0.04382,0.02004,-0.04830,-0.05287,
1642647837395427328,0.11135,-0.05109,-0.13709,0.93826,-0.06453,0.33744,-0.04049,0.01154,-0.05314,-0.05138,
1642647837495427328,0.11185,-0.05765,-0.14266,0.93866,-0.05926,0.33794,-0.03468,0.00283,-0.06246,-0.05489,
1642647837595427328,0.11234,-0.06383,-0.14903,0.93848,-0.05495,0.33929,-0.03350,0.01150,-0.05495,-0.06637,
