time,x,y,z,qw,qx,qy,qz,vx,vy,vz,
1642644852761689088,0.00296,0.00135,0.00144,0.99652,-0.03431,0.07572,-0.00603,0.00162,0.02520,-0.00371,
1642644852895022336,0.00442,0.00451,0.00142,0.99540,-0.05315,0.07959,-0.00396,0.00986,0.02718,-0.00066,
1642644852961689344,0.00485,0.00565,0.00033,0.99468,-0.06216,0.08206,-0.00254,0.00853,0.02177,-0.00215,
1642644853061689088,0.00539,0.00753,-0.00059,0.99341,-0.07513,0.08655,0.00175,0.00904,0.02202,-0.00434,
1642644853161689088,0.00579,0.00913,-0.00107,0.99185,-0.08870,0.09119,0.00666,0.00686,0.02553,-0.00541,
1642644853328355840,0.00694,0.01315,-0.00132,0.98849,-0.11274,0.10006,0.01254,0.00504,0.02440,-0.00321,
1642644853361689088,0.00697,0.01291,-0.00133,0.98791,-0.11652,0.10123,0.01430,0.00207,0.01808,-0.00203,
1642644853461689344,0.00681,0.01383,-0.00115,0.98653,-0.12567,0.10302,0.01887,0.00151,0.01532,0.00051,
1642644853561689088,0.00692,0.01475,-0.00084,0.98525,-0.13347,0.10487,0.02176,-0.00053,0.01162,0.00307,
1642644853661689088,0.00707,0.01463,-0.00039,0.98358,-0.14226,0.10743,0.02800,0.00276,0.01128,0.00400,
1642644853761689088,0.00713,0.01493,-0.00082,0.98189,-0.15009,0.10995,0.03571,0.00054,0.00478,0.00273,
1642644853928355584,0.00764,0.01454,0.00009,0.97904,-0.15785,0.11682,0.05392,0.00869,-0.00051,0.00800,
1642644854028355840,0.00824,0.01322,0.00040,0.97731,-0.15985,0.12250,0.06555,0.00739,-0.00373,0.00646,
1642644854061689088,0.00850,0.01267,0.00022,0.97683,-0.16015,0.12417,0.06887,0.00756,-0.00355,0.00459,
1642644854161689088,0.00951,0.01161,0.00069,0.97545,-0.15952,0.13010,0.07829,0.01229,-0.01018,0.00823,
1642644854261689088,0.01045,0.00987,0.00153,0.97416,-0.15468,0.13856,0.08878,0.01896,-0.01892,0.01328,
1642644854361689088,0.01266,0.00638,0.00319,0.97291,-0.14459,0.14948,0.10096,0.02081,-0.02904,0.01460,
1642644854495022592,0.01535,0.00131,0.00574,0.97326,-0.12779,0.15779,0.10743,0.01445,-0.02981,0.01303,
1642644854561689088,0.01573,-0.00165,0.00681,0.97348,-0.11884,0.16104,0.11081,0.01648,-0.03942,0.01711,
1642644854661689088,0.01729,-0.00536,0.00808,0.97394,-0.10026,0.16756,0.11536,0.02049,-0.04176,0.01703,
1642644854761689088,0.01933,-0.00970,0.00926,0.97499,-0.07851,0.17409,0.11366,0.01714,-0.03996,0.01097,
1642644854861689088,0.02062,-0.01260,0.00994,0.97570,-0.06236,0.17800,0.11149,0.00836,-0.02456,0.00451,
1642644854961689344,0.02162,-0.01430,0.01054,0.97660,-0.05295,0.17935,0.10624,0.00717,-0.01971,0.00343,
1642644855061689088,0.02219,-0.01631,0.01045,0.97758,-0.03886,0.18122,0.09992,0.00945,-0.03457,0.00421,
1642644855161689088,0.02295,-0.01881,0.01148,0.97877,-0.01809,0.18249,0.09155,0.00787,-0.03246,0.00489,
1642644855261689088,0.02362,-0.02054,0.01210,0.97931,-0.00284,0.18439,0.08333,0.00494,-0.01666,0.00211,
1642644855395022336,0.02358,-0.02141,0.01242,0.98049,0.00718,0.18268,0.07222,-0.00214,-0.00946,-0.00079,
1642644855495022592,0.02254,-0.02103,0.01256,0.98185,0.01326,0.17811,0.06386,-0.00724,-0.00884,-0.00172,
1642644855561689088,0.02212,-0.02074,0.01282,0.98268,0.01700,0.17485,0.05897,-0.00792,-0.00392,-0.00167,
1642644855661689088,0.02128,-0.02053,0.01249,0.98416,0.02186,0.16883,0.04951,-0.01142,-0.00056,-0.00456,
1642644855761689088,0.02010,-0.02012,0.01216,0.98578,0.02541,0.16164,0.03815,-0.01058,0.00302,-0.00442,
1642644855861689088,0.01872,-0.01847,0.01180,0.98724,0.02770,0.15469,0.02583,-0.01195,0.00148,-0.00593,
1642644856028355840,0.01574,-0.01603,0.01046,0.98962,0.02931,0.13980,0.01598,-0.02006,0.01103,-0.01166,
1642644856128355840,0.01314,-0.01296,0.00988,0.99113,0.02586,0.12979,0.01197,-0.02118,0.02025,-0.01055,
1642644856161689088,0.01253,-0.01213,0.00981,0.99156,0.02426,0.12692,0.01102,-0.01905,0.02200,-0.00901,
1642644856261689088,0.01087,-0.01027,0.00866,0.99267,0.01788,0.11921,0.00826,-0.01805,0.01611,-0.01061,
1642644856461689088,0.00667,-0.00700,0.00647,0.99492,0.00500,0.09915,0.01653,-0.01735,0.00853,-0.00999,
1642644856495022592,0.00595,-0.00631,0.00601,0.99508,0.00301,0.09712,0.01922,-0.01473,0.00688,-0.00751,
1642644856561689088,0.00527,-0.00615,0.00497,0.99508,0.00134,0.09513,0.02776,-0.00703,-0.00207,-0.00389,
1642644856661689088,0.00488,-0.00701,0.00386,0.99454,0.00013,0.09581,0.04131,-0.00564,0.00258,-0.00713,
1642644856761689088,0.00513,-0.00932,0.00297,0.99434,-0.00086,0.09514,0.04736,-0.00423,-0.00488,-0.00847,
1642644856861689088,0.00483,-0.01059,0.00267,0.99402,-0.00274,0.09291,0.05724,-0.00486,-0.01064,-0.00671,
1642644856961689088,0.00430,-0.01072,0.00221,0.99337,-0.00540,0.09146,0.06945,-0.00056,-0.01093,-0.00472,
1642644857061689088,0.00450,-0.01240,0.00141,0.99230,-0.00706,0.09142,0.08332,0.00114,-0.01275,-0.00659,
1642644857161689088,0.00482,-0.01333,0.00105,0.99115,-0.01100,0.09133,0.09573,0.00098,-0.00276,-0.00595,
1642644857261689088,0.00487,-0.01431,0.00003,0.99004,-0.01650,0.09053,0.10653,0.00157,-0.00574,-0.00646,
1642644857361689088,0.00532,-0.01575,-0.00056,0.98856,-0.02086,0.09135,0.11817,0.00476,-0.00818,-0.00305,
1642644857461689088,0.00578,-0.01664,-0.00014,0.98686,-0.02547,0.09353,0.12930,0.00463,-0.00732,-0.00027,
1642644857561689088,0.00653,-0.01806,-0.00035,0.98490,-0.03102,0.09763,0.13954,0.00818,-0.00588,0.00193,
1642644857661689088,0.00827,-0.01886,0.00049,0.98309,-0.03679,0.10322,0.14670,0.01015,-0.00487,0.00426,
1642644857761689088,0.00916,-0.01958,0.00094,0.98180,-0.04162,0.10781,0.15068,0.00880,-0.00590,0.00290,
1642644857861689088,0.01045,-0.01989,0.00128,0.98078,-0.04719,0.11331,0.15165,0.01545,0.00734,0.00580,
1642644857995022592,0.01392,-0.01841,0.00195,0.97893,-0.06292,0.12570,0.14812,0.01487,0.01402,0.00213,
1642644858061689088,0.01474,-0.01717,0.00264,0.97855,-0.06988,0.12868,0.14491,0.01216,0.01272,0.00294,
1642644858228355584,0.01705,-0.01404,0.00369,0.97845,-0.08152,0.13904,0.12905,0.01872,0.02422,0.00469,
1642644858261689088,0.01787,-0.01372,0.00356,0.97840,-0.08435,0.14149,0.12490,0.01818,0.02149,0.00395,
1642644858361689088,0.01886,-0.01071,0.00418,0.97847,-0.09148,0.14577,0.11393,0.01122,0.01315,0.00448,
1642644858461689088,0.01970,-0.00917,0.00517,0.97891,-0.09382,0.14732,0.10598,0.01218,0.01102,0.00712,
1642644858628355840,0.02102,-0.00594,0.00556,0.97997,-0.09732,0.15092,0.08607,0.01260,0.02173,0.00331,
1642644858661689088,0.02180,-0.00506,0.00462,0.98012,-0.09862,0.15179,0.08120,0.01440,0.02592,0.00025,
1642644858828355840,0.02237,-0.00002,0.00443,0.98125,-0.10008,0.15355,0.05964,0.00955,0.01699,0.00177,
1642644858895022336,0.02270,0.00050,0.00469,0.98179,-0.09841,0.15427,0.05100,0.00918,0.01700,0.00132,
1642644858961689088,0.02272,0.00135,0.00445,0.98238,-0.09632,0.15476,0.04115,0.00818,0.01395,0.00039,
1642644859161689088,0.02386,0.00335,0.00469,0.98370,-0.09031,0.15480,0.01482,0.00033,0.00695,-0.00112,
1642644859261689088,0.02266,0.00421,0.00530,0.98483,-0.08541,0.15101,0.00350,-0.00440,0.00052,0.00233,
1642644859328355840,0.02238,0.00467,0.00507,0.98548,-0.08149,0.14891,-0.00274,-0.00312,-0.00185,0.00276,
1642644859495022336,0.02132,0.00443,0.00556,0.98753,-0.06588,0.14253,-0.01106,-0.01076,-0.01382,0.00417,
1642644859561689088,0.02061,0.00419,0.00574,0.98859,-0.05734,0.13863,-0.01331,-0.01233,-0.01718,0.00367,
1642644859661689088,0.01919,0.00254,0.00589,0.98999,-0.04157,0.13414,-0.01392,-0.00941,-0.02311,0.00448,
1642644859695022336,0.01905,0.00216,0.00592,0.99032,-0.03627,0.13327,-0.01358,-0.00973,-0.02341,0.00402,
1642644859761689088,0.01805,0.00054,0.00621,0.99090,-0.02504,0.13162,-0.01296,-0.01082,-0.02456,0.00182,
1642644859928355584,0.01649,-0.00417,0.00666,0.99228,0.00783,0.12314,-0.01269,-0.01388,-0.03057,-0.00081,
1642644859961689088,0.01637,-0.00517,0.00654,0.99242,0.01358,0.12148,-0.01251,-0.01040,-0.02373,-0.00165,
1642644860095022336,0.01547,-0.00738,0.00558,0.99235,0.02582,0.11985,-0.01456,-0.00415,-0.01407,-0.00391,
1642644860195022336,0.01580,-0.00872,0.00505,0.99219,0.03433,0.11909,-0.01430,-0.00476,-0.02522,-0.00462,
1642644860295022592,0.01572,-0.01107,0.00530,0.99176,0.04992,0.11661,-0.01774,-0.00510,-0.03155,-0.00334,
1642644860361689088,0.01547,-0.01292,0.00541,0.99120,0.06173,0.11521,-0.02104,-0.00308,-0.03087,-0.00147,
1642644860461689088,0.01552,-0.01454,0.00538,0.99014,0.07615,0.11488,-0.02496,0.00062,-0.02080,0.00066,
1642644860595022336,0.01531,-0.01638,0.00564,0.98873,0.08913,0.11491,-0.03552,-0.00158,-0.01251,0.00110,
1642644860661689088,0.01530,-0.01703,0.00599,0.98795,0.09492,0.11461,-0.04247,0.00006,-0.01001,0.00201,
1642644860761688832,0.01561,-0.01751,0.00612,0.98665,0.10303,0.11420,-0.05346,-0.00171,-0.01265,0.00159,
1642644860895022336,0.01590,-0.01771,0.00657,0.98471,0.11419,0.11311,-0.06718,-0.00015,-0.00969,0.00300,
1642644860961689088,0.01622,-0.01807,0.00620,0.98381,0.11811,0.11262,-0.07404,-0.00068,-0.00172,0.00152,
1642644861095022336,0.01615,-0.01718,0.00575,0.98243,0.12148,0.11130,-0.08762,-0.00227,0.00410,-0.00093,
1642644861161689088,0.01564,-0.01577,0.00583,0.98204,0.12155,0.11082,-0.09248,-0.00364,0.00776,-0.00076,
1642644861261688832,0.01573,-0.01376,0.00577,0.98148,0.12143,0.10992,-0.09932,-0.00405,0.00896,-0.00122,
1642644861361689088,0.01632,-0.01191,0.00559,0.98119,0.11863,0.11005,-0.10523,0.00188,0.02363,-0.00046,
1642644861495022336,0.01725,-0.00808,0.00572,0.98209,0.10483,0.11052,-0.11091,0.00077,0.02685,-0.00261,
1642644861561689088,0.01776,-0.00585,0.00538,0.98271,0.09809,0.10999,-0.11204,-0.00028,0.02473,-0.00489,
1642644861695022336,0.01809,-0.00229,0.00464,0.98434,0.08196,0.10962,-0.11108,0.00106,0.02957,-0.00479,
1642644861761688832,0.01816,0.00016,0.00406,0.98554,0.07085,0.11016,-0.10746,0.00145,0.03203,-0.00611,
1642644861861689088,0.01835,0.00318,0.00329,0.98706,0.05518,0.11113,-0.10161,0.00045,0.02903,-0.00721,
1642644861961689088,0.01835,0.00502,0.00344,0.98830,0.04185,0.11110,-0.09579,-0.00260,0.02772,-0.00684,
1642644862095022336,0.01829,0.00764,0.00244,0.98990,0.02330,0.10869,-0.08794,-0.00407,0.02662,-0.00770,
1642644862161689088,0.01792,0.00813,0.00171,0.99059,0.01415,0.10745,-0.08361,-0.00226,0.02144,-0.00682,
1642644862261688832,0.01784,0.00884,0.00087,0.99143,0.00220,0.10793,-0.07362,-0.00054,0.01353,-0.00525,
1642644862361689088,0.01778,0.00946,0.00006,0.99179,-0.01040,0.10942,-0.06540,-0.00196,0.01262,-0.00823,
1642644862495022336,0.01667,0.00850,-0.00048,0.99207,-0.02271,0.10942,-0.05751,-0.00384,0.00115,-0.00543,
1642644862561689088,0.01627,0.00805,-0.00045,0.99219,-0.02827,0.10929,-0.05301,-0.00658,-0.00101,-0.00409,
1642644862661689088,0.01557,0.00793,-0.00049,0.99255,-0.03799,0.10803,-0.04164,-0.00719,0.00416,-0.00320,
1642644862828355840,0.01553,0.00851,-0.00132,0.99206,-0.05502,0.10978,-0.02729,0.00157,0.00680,-0.00174,
1642644862861689088,0.01537,0.00830,-0.00156,0.99186,-0.05820,0.11058,-0.02458,0.00073,0.00472,-0.00308,
1642644862995022336,0.01488,0.00838,-0.00256,0.99096,-0.07114,0.11340,-0.00927,-0.00084,0.00277,-0.00499,
1642644863061689088,0.01502,0.00803,-0.00317,0.99035,-0.07684,0.11532,-0.00345,0.00103,0.00287,-0.00584,
1642644863161689088,0.01528,0.00758,-0.00347,0.98930,-0.08431,0.11903,0.00376,0.00300,-0.00034,-0.00386,
1642644863261688832,0.01596,0.00816,-0.00311,0.98803,-0.09177,0.12332,0.01275,0.00328,-0.00087,-0.00098,
1642644863395022336,0.01695,0.00749,-0.00193,0.98645,-0.09944,0.12824,0.02419,0.00497,-0.00363,0.00474,
1642644863528355584,0.01794,0.00675,-0.00052,0.98484,-0.10487,0.13294,0.03768,0.00463,-0.00681,0.00606,
1642644863561689088,0.01794,0.00599,-0.00037,0.98455,-0.10559,0.13364,0.04069,0.00332,-0.00827,0.00539,
1642644863661689088,0.01837,0.00500,-0.00003,0.98351,-0.10801,0.13630,0.04972,0.00595,-0.00667,0.00495,
1642644863761688832,0.01864,0.00391,0.00055,0.98203,-0.10951,0.14123,0.06059,0.00817,-0.01105,0.00716,
1642644863861689088,0.01914,0.00202,0.00130,0.98074,-0.10882,0.14590,0.07088,0.00808,-0.01437,0.00826,
1642644863995022336,0.02057,-0.00086,0.00300,0.97990,-0.10196,0.15097,0.08125,0.01204,-0.02511,0.01140,
1642644864061689088,0.02089,-0.00277,0.00417,0.97974,-0.09524,0.15296,0.08744,0.01180,-0.03175,0.01357,
1642644864195022336,0.02173,-0.00621,0.00514,0.97932,-0.08012,0.15740,0.09873,0.01138,-0.02369,0.00977,
1642644864295022336,0.02268,-0.00920,0.00624,0.97882,-0.07065,0.16042,0.10576,0.01140,-0.02184,0.00866,
1642644864361689088,0.02270,-0.00986,0.00657,0.97865,-0.06473,0.16198,0.10875,0.00796,-0.02012,0.00666,
1642644864461689088,0.02338,-0.01249,0.00758,0.97900,-0.05371,0.16260,0.11062,0.00842,-0.02727,0.00757,
1642644864561689088,0.02368,-0.01595,0.00828,0.97957,-0.03798,0.16303,0.11144,0.00984,-0.03700,0.00823,
1642644864661689088,0.02412,-0.01915,0.00930,0.97979,-0.02347,0.16357,0.11275,0.00717,-0.02172,0.00603,
1642644864761688832,0.02388,-0.02076,0.00925,0.98033,-0.01639,0.16214,0.11129,0.00117,-0.01580,0.00189,
1642644864861689088,0.02349,-0.02186,0.00946,0.98126,-0.00807,0.15796,0.11008,-0.00480,-0.02075,-0.00048,
1642644864961689088,0.02243,-0.02335,0.00895,0.98250,0.00280,0.15179,0.10795,-0.00105,-0.01637,-0.00016,
1642644865061689088,0.02153,-0.02380,0.00731,0.98306,0.00953,0.14920,0.10599,-0.00236,-0.00352,-0.00437,
1642644865161689088,0.02053,-0.02397,0.00620,0.98381,0.01565,0.14554,0.10339,-0.00984,-0.01042,-0.00900,
1642644865261688832,0.01988,-0.02631,0.00621,0.98488,0.02598,0.13846,0.10084,-0.01108,-0.01454,-0.00830,
1642644865361689088,0.01829,-0.02775,0.00563,0.98567,0.03600,0.13329,0.09691,-0.00741,-0.01349,-0.00692,
1642644865461689088,0.01784,-0.02878,0.00376,0.98627,0.04235,0.13063,0.09171,-0.00683,-0.00400,-0.00869,
1642644865561688832,0.01841,-0.02987,0.00371,0.98722,0.04651,0.12762,0.08337,-0.00693,-0.00673,-0.00795,
1642644865661689088,0.01765,-0.02958,0.00316,0.98813,0.05071,0.12362,0.07575,-0.00558,-0.00291,-0.00479,
1642644865761688832,0.01704,-0.02882,0.00272,0.98887,0.05290,0.12088,0.06870,-0.00479,0.00197,-0.00514,
1642644865861689088,0.01597,-0.02762,0.00269,0.98961,0.05456,0.11833,0.06075,-0.00712,0.00400,-0.00381,
1642644865961689088,0.01507,-0.02660,0.00274,0.99032,0.05614,0.11505,0.05368,-0.00848,0.00674,-0.00301,
1642644866061688832,0.01497,-0.02568,0.00260,0.99098,0.05716,0.11192,0.04659,-0.00644,0.00902,-0.00326,
1642644866161689088,0.01454,-0.02436,0.00201,0.99168,0.05782,0.10848,0.03815,-0.00976,0.01396,-0.00501,
1642644866295022336,0.01273,-0.02236,0.00086,0.99267,0.05756,0.10343,0.02460,-0.00690,0.01624,-0.00328,
1642644866428355584,0.01226,-0.02117,0.00018,0.99304,0.05843,0.10186,0.00915,-0.00602,0.01361,-0.00284,
1642644866461689088,0.01246,-0.02113,0.00030,0.99307,0.05870,0.10166,0.00511,-0.00509,0.01095,-0.00199,
1642644866595022336,0.01206,-0.01886,0.00014,0.99314,0.05865,0.10075,-0.00921,-0.00488,0.01586,-0.00174,
1642644866661689088,0.01213,-0.01691,0.00021,0.99325,0.05636,0.10012,-0.01617,-0.00418,0.02697,-0.00173,
1642644866761688832,0.01242,-0.01338,0.00019,0.99365,0.04672,0.09852,-0.02784,-0.00278,0.04170,-0.00171,
1642644866895022336,0.01193,-0.00758,0.00027,0.99426,0.03231,0.09579,-0.03515,-0.00477,0.03296,-0.00036,
1642644866961689088,0.01222,-0.00511,-0.00020,0.99436,0.02647,0.09524,-0.03835,-0.00207,0.03738,-0.00122,
1642644867061688832,0.01232,-0.00301,-0.00093,0.99458,0.01682,0.09411,-0.04081,-0.00406,0.03004,-0.00402,
1642644867161689088,0.01191,-0.00096,-0.00142,0.99500,0.00614,0.09197,-0.03840,-0.00434,0.02979,-0.00367,
1642644867261688832,0.01154,0.00086,-0.00192,0.99524,-0.00508,0.09004,-0.03693,-0.00725,0.02326,-0.00537,
1642644867361689088,0.01081,0.00228,-0.00249,0.99560,-0.01141,0.08670,-0.03373,-0.00854,0.01216,-0.00336,
1642644867495022336,0.00971,0.00340,-0.00373,0.99602,-0.01792,0.08286,-0.02755,-0.01116,0.01330,-0.00649,
1642644867561688832,0.00908,0.00399,-0.00458,0.99628,-0.02218,0.08032,-0.02205,-0.01306,0.00873,-0.00748,
1642644867661689088,0.00796,0.00356,-0.00575,0.99656,-0.02648,0.07784,-0.01036,-0.01115,-0.00155,-0.00548,
1642644867795022336,0.00725,0.00139,-0.00620,0.99665,-0.02711,0.07703,0.00487,-0.00820,-0.00494,-0.00386,
1642644867895022336,0.00651,-0.00164,-0.00677,0.99667,-0.02728,0.07580,0.01263,-0.01055,-0.01030,-0.00555,
1642644867961689088,0.00636,-0.00240,-0.00675,0.99664,-0.02739,0.07471,0.01929,-0.01110,-0.01570,-0.00470,
1642644868095022336,0.00510,-0.00328,-0.00716,0.99637,-0.02693,0.07176,0.03706,-0.00798,-0.01415,-0.00226,
1642644868195022336,0.00471,-0.00528,-0.00800,0.99577,-0.02672,0.07157,0.05112,-0.00737,-0.01531,-0.00308,
1642644868295022336,0.00460,-0.00806,-0.00892,0.99512,-0.02632,0.07125,0.06297,-0.00723,-0.01680,-0.00408,
1642644868361689088,0.00513,-0.01011,-0.00922,0.99466,-0.02425,0.07074,0.07110,-0.00446,-0.02365,-0.00317,
1642644868495022336,0.00478,-0.01457,-0.00945,0.99322,-0.01858,0.07014,0.09087,-0.00567,-0.03055,-0.00187,
1642644868561688832,0.00548,-0.01602,-0.00913,0.99231,-0.01605,0.06977,0.10097,-0.00220,-0.02437,-0.00058,
1642644868661689088,0.00569,-0.01889,-0.00913,0.99101,-0.01426,0.06976,0.11330,-0.00050,-0.02797,0.00078,
1642644868795022336,0.00587,-0.02225,-0.00921,0.98823,-0.01488,0.07062,0.13492,-0.00142,-0.02108,-0.00022,
1642644868861689088,0.00624,-0.02368,-0.00857,0.98682,-0.01532,0.07121,0.14448,-0.00066,-0.01883,0.00253,
1642644868961689088,0.00733,-0.02555,-0.00946,0.98474,-0.01595,0.07434,0.15657,0.01590,-0.01765,0.00555,
1642644869095022080,0.01075,-0.02785,-0.00940,0.97994,-0.01593,0.09081,0.17667,0.02186,-0.01172,0.00397,
1642644869195022336,0.01263,-0.02931,-0.00821,0.97829,-0.01681,0.09582,0.18298,-0.00103,-0.00975,-0.00252,
1642644869261688832,0.01326,-0.03084,-0.00677,0.97748,-0.01697,0.09617,0.18708,0.00594,-0.01644,0.00697,
1642644869395022336,0.01498,-0.03190,-0.00686,0.97504,-0.01828,0.10526,0.19464,0.01842,-0.00582,0.01000,
1642644869461689088,0.01639,-0.03148,-0.00626,0.97407,-0.02072,0.11156,0.19576,0.01605,0.00053,0.00730,
1642644869561688832,0.01863,-0.03153,-0.00595,0.97326,-0.02558,0.12037,0.19396,0.01810,0.00826,0.00660,
1642644869661689088,0.02069,-0.03144,-0.00548,0.97212,-0.02961,0.13229,0.19130,0.02503,0.00283,0.00757,
1642644869761688832,0.02321,-0.03018,-0.00458,0.97100,-0.03171,0.14473,0.18764,0.01898,0.00423,0.00605,
1642644869861689088,0.02459,-0.02881,-0.00327,0.97024,-0.03296,0.15435,0.18362,0.01287,0.01019,0.00794,
1642644869961689088,0.02580,-0.02732,-0.00258,0.96998,-0.03552,0.16508,0.17500,0.01684,0.01673,0.00944,
1642644870061688832,0.02722,-0.02476,-0.00095,0.96962,-0.03770,0.17526,0.16645,0.00845,0.01163,0.00982,
1642644870161689088,0.02799,-0.02254,0.00108,0.96985,-0.03770,0.18057,0.15924,0.00657,0.01621,0.01251,
1642644870295022336,0.03027,-0.02030,0.00320,0.97022,-0.03699,0.19082,0.14454,0.00973,0.01363,0.01186,
1642644870361688832,0.03169,-0.02038,0.00405,0.97057,-0.03583,0.19468,0.13713,0.01075,0.01679,0.01221,
1642644870461689088,0.03217,-0.01789,0.00358,0.97123,-0.03352,0.20062,0.12386,0.00797,0.01227,0.00867,
1642644870561688832,0.03219,-0.01628,0.00432,0.97180,-0.03073,0.20419,0.11387,0.00115,0.01851,0.00692,
1642644870661689088,0.03335,-0.01409,0.00514,0.97260,-0.03016,0.20704,0.10138,0.00286,0.02064,0.00554,
1642644870795022336,0.03418,-0.01206,0.00535,0.97377,-0.02849,0.20863,0.08618,-0.00073,0.01716,0.00227,
1642644870861688832,0.03436,-0.01164,0.00553,0.97454,-0.02687,0.20875,0.07723,0.00344,0.01204,0.00264,
1642644870961689088,0.03459,-0.01076,0.00514,0.97553,-0.02420,0.20894,0.06398,0.00098,0.01205,-0.00109,
1642644871061688832,0.03456,-0.00981,0.00468,0.97601,-0.02303,0.21007,0.05235,0.00125,0.01451,-0.00251,
1642644871195022336,0.03524,-0.00808,0.00515,0.97666,-0.02081,0.21073,0.03591,-0.00204,0.01314,-0.00197,
1642644871261688832,0.03515,-0.00713,0.00533,0.97717,-0.01889,0.21002,0.02581,-0.00290,0.01473,-0.00106,
1642644871361688832,0.03483,-0.00562,0.00529,0.97785,-0.01784,0.20828,0.01080,-0.00654,0.02172,-0.00209,
1642644871495022336,0.03433,-0.00298,0.00528,0.97874,-0.01908,0.20406,-0.00754,-0.00776,0.01633,-0.00186,
1642644871561688832,0.03394,-0.00162,0.00564,0.97921,-0.02059,0.20104,-0.01748,-0.00865,0.02178,-0.00265,
1642644871661689088,0.03352,0.00033,0.00513,0.97967,-0.02361,0.19694,-0.03017,-0.00558,0.01944,-0.00446,
1642644871761688832,0.03362,0.00221,0.00541,0.97982,-0.02461,0.19306,-0.04549,-0.00426,0.01613,-0.00301,
1642644871895022336,0.03270,0.00527,0.00543,0.98086,-0.02712,0.18331,-0.05976,-0.01525,0.01817,-0.00443,
