time,x,y,z,qw,qx,qy,qz,vx,vy,vz,
1642515326114215680,-0.21220,-1.02180,0.04733,0.95189,0.01532,0.30119,-0.05439,-0.07494,-0.37894,-0.03342,
1642515326147548928,-0.21463,-1.03003,0.04470,0.95155,0.01803,0.30140,-0.05816,-0.06689,-0.36129,-0.03984,
1642515326280882432,-0.22098,-1.07715,0.03911,0.95047,0.02500,0.30184,-0.06975,-0.02551,-0.32626,-0.04823,
1642515326347548928,-0.22170,-1.09753,0.03840,0.94959,0.02510,0.30304,-0.07628,-0.01652,-0.33395,-0.04753,
1642515326447548928,-0.22331,-1.13011,0.03459,0.94897,0.02611,0.30206,-0.08681,-0.01089,-0.33150,-0.05022,
1642515326580882432,-0.22435,-1.17548,0.02960,0.94770,0.02543,0.30213,-0.09964,-0.00690,-0.32896,-0.04028,
1642515326680882176,-0.22522,-1.20964,0.02655,0.94742,0.02132,0.30092,-0.10670,0.00276,-0.33781,-0.01509,
1642515326747549184,-0.22524,-1.23402,0.02568,0.94647,0.02427,0.30429,-0.10497,0.00207,-0.34729,0.01115,
1642515326847548928,-0.22612,-1.27125,0.02605,0.94586,0.02804,0.30633,-0.10361,-0.02239,-0.34088,0.00270,
1642515326947548928,-0.22940,-1.30644,0.02625,0.94560,0.02926,0.30568,-0.10742,-0.03787,-0.32948,0.00062,
1642515327047548928,-0.23417,-1.34058,0.02770,0.94512,0.03238,0.30480,-0.11309,-0.04913,-0.30094,0.02394,
1642515327214215424,-0.24580,-1.38858,0.02992,0.94487,0.03685,0.30088,-0.12384,-0.08554,-0.29015,0.01522,
1642515327247549184,-0.24883,-1.39821,0.03015,0.94496,0.03870,0.30130,-0.12157,-0.08737,-0.28772,0.01223,
1642515327380882176,-0.26069,-1.43890,0.02854,0.94479,0.03866,0.29727,-0.13232,-0.08172,-0.31491,-0.02639,
1642515327447548928,-0.26606,-1.46088,0.02631,0.94453,0.03862,0.29768,-0.13324,-0.08247,-0.34618,-0.03762,
1642515327547548928,-0.27448,-1.49923,0.02198,0.94355,0.03960,0.30010,-0.13446,-0.08393,-0.38447,-0.03922,
1642515327647548928,-0.28419,-1.54033,0.01895,0.94281,0.03749,0.30296,-0.13382,-0.11687,-0.39978,-0.03167,
1642515327780882432,-0.30014,-1.59570,0.01652,0.94340,0.02870,0.30263,-0.13264,-0.11735,-0.38753,-0.01369,
1642515327847548928,-0.30808,-1.62303,0.01649,0.94358,0.02325,0.30214,-0.13348,-0.11239,-0.37413,-0.00079,
1642515327947548928,-0.32033,-1.66072,0.01697,0.94317,0.01927,0.30225,-0.13675,-0.13166,-0.34902,0.00945,
1642515328047548928,-0.33486,-1.69580,0.01859,0.94348,0.01971,0.29949,-0.14061,-0.14727,-0.31614,0.00909,
1642515328147548928,-0.34979,-1.72640,0.01952,0.94326,0.02191,0.29507,-0.15069,-0.14490,-0.27269,0.00491,
1642515328247548928,-0.36419,-1.75054,0.01879,0.94281,0.02544,0.29243,-0.15793,-0.13652,-0.21511,-0.00929,
1642515328347548928,-0.37713,-1.76961,0.01660,0.94033,0.02766,0.29152,-0.17330,-0.12326,-0.14887,-0.02715,
1642515328447548928,-0.38868,-1.78100,0.01338,0.93736,0.03036,0.29183,-0.18782,-0.11403,-0.10024,-0.04098,
1642515328547548928,-0.39880,-1.78911,0.00856,0.93402,0.03514,0.29310,-0.20117,-0.09625,-0.03706,-0.05598,
1642515328647548928,-0.40888,-1.78850,0.00305,0.93048,0.03376,0.29395,-0.21599,-0.10211,0.03659,-0.06229,
1642515328747548928,-0.41924,-1.78315,-0.00252,0.92645,0.03289,0.29854,-0.22688,-0.09546,0.06927,-0.06941,
1642515328880882176,-0.43359,-1.77183,-0.01253,0.91995,0.03723,0.30834,-0.23923,-0.10213,0.13276,-0.09214,
1642515328947548928,-0.44129,-1.76211,-0.01909,0.91546,0.03942,0.31358,-0.24907,-0.11363,0.16717,-0.10568,
1642515329080882432,-0.45856,-1.73389,-0.03161,0.90824,0.03996,0.32306,-0.26294,-0.13252,0.24967,-0.07883,
1642515329180882176,-0.47259,-1.70611,-0.03640,0.90476,0.03851,0.32848,-0.26837,-0.13271,0.28567,-0.04152,
1642515329247548928,-0.48297,-1.68628,-0.03905,0.90298,0.03818,0.33072,-0.27165,-0.14040,0.30614,-0.03955,
1642515329347548928,-0.49925,-1.65416,-0.04343,0.90137,0.03725,0.33510,-0.27177,-0.14466,0.32263,-0.04052,
1642515329447548928,-0.51536,-1.62193,-0.04830,0.89912,0.03599,0.33944,-0.27397,-0.15304,0.33347,-0.04902,
1642515329547548928,-0.53359,-1.58641,-0.05304,0.89702,0.03355,0.34187,-0.27814,-0.16867,0.34070,-0.03846,
1642515329647548928,-0.55058,-1.55305,-0.05557,0.89619,0.03083,0.34406,-0.27843,-0.15124,0.31982,-0.01283,
1642515329780882432,-0.56802,-1.51316,-0.05525,0.89682,0.02704,0.34659,-0.27362,-0.10967,0.26633,-0.00124,
1642515329847548928,-0.57507,-1.49535,-0.05544,0.89774,0.02574,0.34905,-0.26750,-0.08796,0.24891,-0.01516,
1642515329947548928,-0.58237,-1.47189,-0.05764,0.89885,0.02323,0.35241,-0.25950,-0.06812,0.22955,-0.04055,
1642515330047548928,-0.58862,-1.44908,-0.06092,0.90088,0.02175,0.35481,-0.24910,-0.04671,0.22519,-0.04743,
1642515330180882176,-0.59227,-1.42025,-0.06521,0.90325,0.01944,0.35450,-0.24101,-0.00555,0.22941,-0.03238,
1642515330247548928,-0.59222,-1.40521,-0.06624,0.90482,0.02053,0.35600,-0.23267,0.01220,0.24212,-0.02168,
1642515330347548928,-0.58981,-1.38130,-0.06690,0.90690,0.02138,0.35714,-0.22256,0.03777,0.27757,-0.00920,
1642515330447548928,-0.58490,-1.35419,-0.06540,0.90804,0.02042,0.35602,-0.21975,0.06550,0.29791,0.02751,
1642515330547548928,-0.57587,-1.32409,-0.06103,0.90920,0.02031,0.35441,-0.21756,0.11110,0.31954,0.04117,
1642515330647548928,-0.56414,-1.29111,-0.05604,0.91039,0.02213,0.35173,-0.21675,0.12347,0.33029,0.04621,
1642515330747548928,-0.55124,-1.25708,-0.05037,0.91247,0.02464,0.35083,-0.20907,0.14115,0.33572,0.05563,
1642515330847548928,-0.53729,-1.22315,-0.04429,0.91231,0.02241,0.35522,-0.20250,0.13261,0.33888,0.04191,
1642515330947548928,-0.52465,-1.18823,-0.04038,0.91312,0.02195,0.35783,-0.19416,0.11020,0.32438,0.01920,
1642515331047548928,-0.51241,-1.15634,-0.03834,0.91450,0.02208,0.35872,-0.18579,0.12532,0.29806,0.01279,
1642515331147548928,-0.49998,-1.12624,-0.03675,0.91532,0.02364,0.36164,-0.17564,0.10116,0.28847,0.00444,
1642515331280882176,-0.48617,-1.08741,-0.03561,0.91595,0.02663,0.36258,-0.16986,0.10826,0.30420,0.00199,
1642515331347548928,-0.47790,-1.06512,-0.03467,0.91500,0.02787,0.36518,-0.16926,0.10470,0.32493,0.00557,
1642515331447548928,-0.46773,-1.02964,-0.03268,0.91467,0.03056,0.36727,-0.16601,0.08525,0.37334,0.01362,
1642515331580882432,-0.45816,-0.97618,-0.03061,0.91403,0.03254,0.36404,-0.17599,0.07850,0.40289,0.02481,
1642515331647548928,-0.45238,-0.94870,-0.02928,0.91215,0.03551,0.36750,-0.17795,0.09076,0.39613,0.01855,
1642515331780882176,-0.44210,-0.89568,-0.02677,0.90975,0.04232,0.37285,-0.17758,0.05704,0.40875,0.00438,
1642515331847548928,-0.43925,-0.86844,-0.02467,0.90987,0.04297,0.37209,-0.17843,0.04317,0.39942,0.01030,
1642515331947548928,-0.43510,-0.83013,-0.02328,0.91092,0.04260,0.37120,-0.17496,0.04728,0.36950,0.02095,
1642515332047548928,-0.43016,-0.79539,-0.02156,0.91326,0.03935,0.36880,-0.16849,0.05493,0.33354,0.02299,
1642515332147548928,-0.42506,-0.76617,-0.01980,0.91523,0.03363,0.36713,-0.16260,0.06877,0.28826,0.01552,
1642515332247548928,-0.41735,-0.74089,-0.01899,0.91807,0.03058,0.36253,-0.15744,0.09339,0.24323,0.00066,
1642515332347548928,-0.40744,-0.71879,-0.01972,0.92012,0.02980,0.36093,-0.14905,0.11483,0.22136,-0.01136,
1642515332447548928,-0.39571,-0.69905,-0.02148,0.92197,0.02902,0.35800,-0.14476,0.13285,0.20477,-0.01834,
1642515332547548672,-0.38248,-0.68040,-0.02284,0.92339,0.03150,0.35492,-0.14279,0.14329,0.19673,-0.01022,
1642515332680882176,-0.36227,-0.65378,-0.02398,0.92485,0.03764,0.35055,-0.14264,0.15660,0.20636,0.00401,
1642515332747548928,-0.35238,-0.63903,-0.02206,0.92361,0.04068,0.35339,-0.14286,0.15719,0.20766,0.01138,
1642515332847548928,-0.33871,-0.61861,-0.01993,0.92204,0.04501,0.35782,-0.14068,0.13265,0.19713,0.00799,
1642515332947548928,-0.32602,-0.59964,-0.01916,0.92059,0.04971,0.36210,-0.13759,0.12455,0.19751,0.01182,
1642515333047548672,-0.31446,-0.58100,-0.01556,0.92010,0.04611,0.36580,-0.13220,0.11809,0.18541,0.02282,
1642515333280882176,-0.28766,-0.54411,-0.00708,0.92367,0.04071,0.36438,-0.11135,0.13236,0.13699,0.05515,
1642515333314215680,-0.28418,-0.53995,-0.00445,0.92465,0.04138,0.36318,-0.10679,0.13634,0.13479,0.05929,
1642515333347548928,-0.28066,-0.53647,-0.00174,0.92556,0.04148,0.36154,-0.10439,0.14179,0.13081,0.06217,
1642515333480882176,-0.25686,-0.51928,0.00345,0.92877,0.03765,0.35633,-0.09489,0.20031,0.11912,0.04575,
1642515333614215680,-0.22882,-0.50365,0.01184,0.93043,0.03342,0.35542,-0.08279,0.23271,0.11066,0.06800,
1642515333780882176,-0.18872,-0.48629,0.02509,0.93346,0.03278,0.34906,-0.07571,0.26542,0.10321,0.08074,
1642515333814215680,-0.17943,-0.48132,0.02595,0.93427,0.03257,0.34722,-0.07428,0.27929,0.10886,0.07913,
1642515333847548928,-0.17001,-0.47743,0.02762,0.93504,0.03218,0.34541,-0.07326,0.29958,0.11281,0.07807,
1642515333947548928,-0.13641,-0.46599,0.03476,0.93564,0.03219,0.34357,-0.07425,0.36416,0.11548,0.06991,
1642515334080882432,-0.08227,-0.45002,0.04239,0.93416,0.03207,0.34627,-0.08011,0.42602,0.10863,0.06361,
1642515334147548928,-0.05388,-0.44253,0.04564,0.93380,0.03359,0.34657,-0.08238,0.43647,0.11372,0.06515,
1642515334247548928,-0.00870,-0.43077,0.05425,0.93374,0.03374,0.34620,-0.08454,0.46987,0.12677,0.09031,
1642515334380882176,0.05535,-0.41366,0.06698,0.93189,0.03037,0.35119,-0.08562,0.47549,0.12545,0.09085,
1642515334480882176,0.10075,-0.40229,0.07623,0.93154,0.02834,0.35241,-0.08509,0.43003,0.10926,0.09387,
1642515334547548672,0.12866,-0.39566,0.08445,0.93362,0.02673,0.34604,-0.08887,0.37358,0.08897,0.10509,
1642515334647548928,0.16307,-0.38912,0.09546,0.93872,0.02493,0.32998,-0.09644,0.33094,0.04581,0.10812,
1642515334814215424,0.21304,-0.38404,0.10972,0.94665,0.02667,0.30414,-0.10318,0.22995,0.00831,0.07368,
1642515334847548928,0.21915,-0.38393,0.11025,0.94862,0.02570,0.29692,-0.10629,0.20986,0.00180,0.06075,
1642515334980882176,0.24192,-0.38414,0.11492,0.95523,0.02350,0.27336,-0.11070,0.14092,-0.01752,0.04584,
1642515335047548672,0.25069,-0.38645,0.11758,0.95856,0.02309,0.26117,-0.11144,0.10606,-0.03490,0.03897,
1642515335147548928,0.25671,-0.39277,0.11653,0.96246,0.02482,0.24414,-0.11600,0.02921,-0.08834,-0.00193,
1642515335247548928,0.25829,-0.40604,0.11007,0.96142,0.03517,0.24175,-0.12647,0.00445,-0.17586,-0.07164,
1642515335347548928,0.26018,-0.42701,0.10043,0.95770,0.04924,0.25040,-0.13301,-0.01032,-0.23467,-0.12365,
1642515335447548928,0.26050,-0.45315,0.08642,0.95007,0.06276,0.27137,-0.14069,-0.02829,-0.26195,-0.16627,
1642515335547548672,0.25820,-0.48114,0.06909,0.93988,0.06644,0.29769,-0.15360,-0.04753,-0.25688,-0.18613,
1642515335647548928,0.25449,-0.50514,0.05196,0.92793,0.06226,0.32665,-0.16844,-0.08630,-0.24527,-0.18618,
1642515335747548928,0.24653,-0.52801,0.03616,0.91702,0.05985,0.35530,-0.17103,-0.10467,-0.23611,-0.17037,
1642515335980882176,0.22027,-0.58175,-0.00336,0.88764,0.06054,0.42067,-0.17738,-0.13721,-0.22715,-0.19517,
1642515336014215424,0.21589,-0.58851,-0.00833,0.88349,0.06043,0.42906,-0.17806,-0.14335,-0.22102,-0.19519,
1642515336047548672,0.21146,-0.59550,-0.01434,0.87912,0.06013,0.43727,-0.17981,-0.15023,-0.21699,-0.19712,
1642515336180882176,0.18876,-0.62145,-0.03892,0.86501,0.05570,0.46361,-0.18364,-0.19739,-0.19954,-0.18908,
1642515336247548928,0.17268,-0.63282,-0.05077,0.85973,0.05212,0.47302,-0.18547,-0.22980,-0.18877,-0.17733,
1642515336347548928,0.14506,-0.65282,-0.06904,0.85369,0.04534,0.48232,-0.19112,-0.25885,-0.19818,-0.16200,
1642515336480882176,0.10887,-0.68142,-0.08965,0.84294,0.03476,0.49790,-0.20085,-0.26219,-0.21831,-0.14130,
1642515336547548672,0.09112,-0.69726,-0.09792,0.83773,0.02984,0.50590,-0.20343,-0.26377,-0.23241,-0.11913,
1642515336647548928,0.06464,-0.72175,-0.10621,0.83089,0.02115,0.51405,-0.21196,-0.26439,-0.23748,-0.05780,
1642515336747548928,0.03722,-0.74597,-0.10622,0.82909,0.00640,0.51143,-0.22586,-0.27015,-0.23004,0.01977,
1642515336914215680,-0.00505,-0.78224,-0.09343,0.83299,-0.01606,0.49580,-0.24505,-0.21266,-0.21988,0.11019,
1642515336947548928,-0.01254,-0.78969,-0.08930,0.83459,-0.01868,0.49163,-0.24780,-0.18981,-0.21939,0.11534,
1642515337047548672,-0.02911,-0.81227,-0.07633,0.83880,-0.02669,0.47688,-0.26132,-0.13031,-0.21761,0.12622,
1642515337147548928,-0.04076,-0.83535,-0.06374,0.84393,-0.03144,0.45927,-0.27543,-0.06644,-0.20182,0.12557,
1642515337247548928,-0.04446,-0.85489,-0.05359,0.84870,-0.03679,0.44300,-0.28652,0.00489,-0.15093,0.07845,
1642515337347548672,-0.04013,-0.86881,-0.04828,0.85244,-0.04697,0.42650,-0.29873,0.07925,-0.10928,0.03887,
1642515337514215424,-0.01286,-0.88527,-0.04236,0.85729,-0.05634,0.41034,-0.30577,0.24014,-0.08949,0.03464,
1642515337580882176,0.00538,-0.89112,-0.03907,0.85581,-0.06506,0.40694,-0.31265,0.27715,-0.06390,0.03549,
1642515337647548928,0.02525,-0.89309,-0.03558,0.85679,-0.07435,0.40278,-0.31328,0.28063,-0.02023,0.03888,
1642515337747548928,0.05362,-0.89058,-0.03064,0.86199,-0.09099,0.39224,-0.30795,0.26331,0.05369,0.03042,
1642515337847548672,0.08073,-0.88274,-0.02722,0.86921,-0.10727,0.38128,-0.29596,0.27207,0.09891,0.02086,
1642515337947548928,0.10742,-0.87134,-0.02554,0.87504,-0.12412,0.37355,-0.28171,0.25755,0.14592,-0.00619,
1642515338047548672,0.13263,-0.85473,-0.02464,0.88075,-0.14349,0.36562,-0.26460,0.21909,0.20709,-0.02611,
1642515338214215424,0.16185,-0.81560,-0.02814,0.89257,-0.17708,0.34640,-0.22798,0.13642,0.25882,-0.04236,
1642515338280882176,0.16835,-0.79903,-0.03286,0.89735,-0.18384,0.33964,-0.21358,0.09247,0.25862,-0.05994,
1642515338347548672,0.17262,-0.78279,-0.03593,0.90195,-0.18407,0.33607,-0.19914,0.04315,0.25898,-0.07972,
1642515338447548928,0.17551,-0.75838,-0.04303,0.90769,-0.17540,0.33474,-0.18245,-0.00358,0.24701,-0.09763,
1642515338547548672,0.17493,-0.73451,-0.05267,0.91368,-0.15265,0.33835,-0.16553,-0.04505,0.23594,-0.11196,
1642515338647548928,0.17173,-0.71292,-0.06207,0.91816,-0.11856,0.34899,-0.14537,-0.05782,0.22435,-0.11689,
1642515338747548928,0.16802,-0.69227,-0.07053,0.92052,-0.07853,0.36007,-0.12972,-0.06588,0.21129,-0.09575,
1642515338947548928,0.15588,-0.65515,-0.08358,0.91797,0.02076,0.38274,-0.10209,-0.07518,0.16836,-0.05972,
1642515339047548672,0.14972,-0.64007,-0.08509,0.91269,0.07419,0.39171,-0.08977,-0.07785,0.13984,-0.01003,
1642515339080882176,0.14704,-0.63692,-0.08482,0.91044,0.09123,0.39379,-0.08781,-0.06532,0.12598,0.01578,
1642515339147548928,0.14483,-0.63040,-0.08028,0.90490,0.12107,0.39848,-0.08780,-0.03395,0.09256,0.06734,
1642515339247548928,0.14291,-0.62564,-0.06866,0.89841,0.15523,0.40094,-0.08952,-0.01157,0.00960,0.12888,
1642515339347548672,0.14360,-0.62980,-0.04888,0.89326,0.18597,0.39850,-0.09332,-0.01331,-0.10323,0.16667,
1642515339447548928,0.13851,-0.63960,-0.03289,0.88914,0.22307,0.38773,-0.09659,-0.05027,-0.18004,0.16491,
1642515339547548672,0.13185,-0.66086,-0.01757,0.88280,0.26414,0.37471,-0.10241,-0.05437,-0.24365,0.14525,
1642515339680882176,0.12366,-0.69542,-0.00377,0.87141,0.30865,0.36499,-0.11026,-0.04790,-0.28637,0.07715,
1642515339780882176,0.11776,-0.72539,0.00087,0.86227,0.33334,0.36235,-0.11864,-0.05752,-0.33083,0.02486,
1642515339847548672,0.11366,-0.74754,0.00211,0.85727,0.34595,0.36031,-0.12487,-0.06689,-0.35971,-0.00027,
1642515339947548928,0.10478,-0.78289,-0.00063,0.84987,0.36049,0.35908,-0.13726,-0.09487,-0.39283,-0.04729,
1642515340047548672,0.09255,-0.82168,-0.00773,0.84070,0.37311,0.36080,-0.15436,-0.13366,-0.41607,-0.09026,
1642515340147548928,0.07686,-0.86568,-0.01890,0.83260,0.38166,0.36399,-0.16921,-0.16155,-0.44285,-0.12081,
1642515340280882176,0.05268,-0.92187,-0.03666,0.82585,0.38100,0.36961,-0.19027,-0.18604,-0.42378,-0.12159,
1642515340414215680,0.02818,-0.97493,-0.04945,0.82571,0.36911,0.37273,-0.20745,-0.17585,-0.38287,-0.10784,
1642515340514215424,0.00996,-1.01165,-0.06085,0.82628,0.35561,0.37672,-0.22110,-0.16718,-0.36878,-0.11256,
1642515340547548672,0.00416,-1.02284,-0.06365,0.82648,0.34976,0.37812,-0.22720,-0.16341,-0.36635,-0.10973,
1642515340647548928,-0.01272,-1.05950,-0.07323,0.82799,0.32925,0.38204,-0.24511,-0.15640,-0.36428,-0.09093,
1642515340747548928,-0.02900,-1.09522,-0.08010,0.82880,0.30425,0.38671,-0.26642,-0.14587,-0.35016,-0.06338,
1642515340847548672,-0.04387,-1.12893,-0.08440,0.83036,0.27865,0.38924,-0.28522,-0.14911,-0.32890,-0.04102,
1642515340947548928,-0.06240,-1.16188,-0.08984,0.83146,0.25562,0.38884,-0.30352,-0.16642,-0.30066,-0.02927,
1642515341147548928,-0.10304,-1.22244,-0.09966,0.82837,0.21668,0.38981,-0.33897,-0.21368,-0.29395,-0.04936,
1642515341247548928,-0.12539,-1.25130,-0.10224,0.82477,0.19857,0.39296,-0.35483,-0.21344,-0.27266,-0.02215,
1642515341280882176,-0.13381,-1.26235,-0.10132,0.82328,0.19143,0.39450,-0.36047,-0.21007,-0.26706,-0.00844,
1642515341380881920,-0.15512,-1.28852,-0.10200,0.82026,0.16377,0.39716,-0.37764,-0.18818,-0.24226,0.01740,
1642515341480882176,-0.17402,-1.31305,-0.09741,0.81540,0.13663,0.39917,-0.39638,-0.17596,-0.22872,0.04593,
1642515341547548672,-0.18857,-1.32757,-0.09287,0.81295,0.12183,0.39704,-0.40819,-0.16354,-0.20070,0.07890,
1642515341647548928,-0.20148,-1.34517,-0.08273,0.80942,0.09890,0.39188,-0.42601,-0.11077,-0.13872,0.12561,
1642515341747548928,-0.21141,-1.35701,-0.06942,0.80595,0.07374,0.38505,-0.44356,-0.06497,-0.07232,0.14543,
1642515341847548672,-0.21458,-1.36055,-0.05445,0.80226,0.04544,0.37790,-0.45989,-0.01734,0.00402,0.15119,
1642515341947548928,-0.21423,-1.35620,-0.03934,0.80228,0.01887,0.36752,-0.47002,0.00544,0.07951,0.15216,
1642515342047548672,-0.21210,-1.34551,-0.02553,0.80712,-0.00194,0.35502,-0.47172,0.02650,0.14167,0.14819,
1642515342147548672,-0.20870,-1.33048,-0.01201,0.81398,-0.01774,0.34074,-0.47013,0.05021,0.17926,0.12672,
1642515342247548928,-0.20332,-1.31159,-0.00209,0.82424,-0.03145,0.32770,-0.46071,0.06301,0.21935,0.08753,
1642515342347548672,-0.19579,-1.28805,0.00513,0.83553,-0.04630,0.31860,-0.44524,0.07170,0.24829,0.05755,
1642515342447548928,-0.19145,-1.26408,0.00927,0.84629,-0.05777,0.31038,-0.42909,0.05513,0.25410,0.02125,
1642515342580882176,-0.18472,-1.23160,0.00868,0.86141,-0.06607,0.30708,-0.39913,0.05108,0.25140,-0.02957,
1642515342680882176,-0.17965,-1.20795,0.00470,0.87108,-0.06980,0.30924,-0.37511,0.04453,0.25719,-0.06127,
1642515342747548928,-0.17742,-1.19237,-0.00092,0.87674,-0.07282,0.31106,-0.35954,0.03896,0.25700,-0.07823,
1642515342880881920,-0.17065,-1.16056,-0.01148,0.88569,-0.07460,0.31822,-0.32974,0.04593,0.24595,-0.08674,
1642515342947548928,-0.16649,-1.14379,-0.01728,0.88987,-0.07314,0.32246,-0.31433,0.05604,0.27409,-0.09100,
1642515343114215424,-0.15335,-1.09451,-0.03083,0.89606,-0.06392,0.33414,-0.28522,0.08805,0.31055,-0.07956,
1642515343147548672,-0.14864,-1.08416,-0.03176,0.89683,-0.06033,0.33761,-0.27943,0.09745,0.32253,-0.08097,
1642515343247548928,-0.13740,-1.05073,-0.04001,0.89850,-0.04955,0.34616,-0.26537,0.10419,0.34503,-0.09335,
1642515343347548672,-0.12625,-1.01486,-0.04924,0.89960,-0.03711,0.35789,-0.24752,0.10507,0.38266,-0.09789,
1642515343447548928,-0.11510,-0.97381,-0.05796,0.89875,-0.03236,0.36995,-0.23311,0.09256,0.41446,-0.09237,
