time,x,y,z,qw,qx,qy,qz,vx,vy,vz,
1642689806582501120,0.11072,-0.00163,-0.04039,0.94745,0.06125,0.30167,0.08701,-0.12374,0.06790,0.09486,
1642689806682501120,0.09774,0.00964,-0.03184,0.95623,0.05429,0.26650,0.10794,-0.15044,0.17028,0.10928,
1642689806782501120,0.08352,0.02008,-0.02415,0.95848,0.03916,0.23493,0.15680,-0.15730,0.24497,0.07581,
1642689806915834368,0.07188,0.04646,-0.03092,0.94959,-0.00085,0.21299,0.23002,-0.14669,0.34204,-0.00107,
1642689807115834368,0.04105,0.11307,-0.04296,0.91670,-0.08131,0.21708,0.32546,-0.17708,0.31687,-0.12497,
1642689807249167616,0.02033,0.14642,-0.06301,0.88530,-0.11506,0.23057,0.38709,-0.16045,0.24340,-0.14756,
1642689807282501120,0.01596,0.13977,-0.07213,0.87864,-0.11978,0.23207,0.39973,-0.15827,0.19644,-0.17288,
1642689807382501120,0.01045,0.16696,-0.08273,0.85997,-0.13760,0.24699,0.42488,-0.09877,0.19095,-0.21514,
1642689807482501120,0.01143,0.17485,-0.10827,0.84836,-0.15446,0.27031,0.42821,0.00262,0.14652,-0.23306,
1642689807582501120,0.04777,0.16221,-0.12510,0.84606,-0.16498,0.29248,0.41404,0.15449,-0.01362,-0.20396,
1642689807649167872,0.05475,0.17776,-0.13207,0.84660,-0.17046,0.30575,0.40091,0.19477,-0.06481,-0.18453,
1642689807849167872,0.12419,0.13924,-0.15962,0.86373,-0.14614,0.34830,0.33361,0.34151,-0.28460,-0.12555,
1642689807882501120,0.13099,0.12785,-0.16663,0.86872,-0.13863,0.35509,0.31626,0.34640,-0.32315,-0.11933,
1642689808015834368,0.17788,0.08079,-0.17973,0.88754,-0.10153,0.38021,0.23959,0.33674,-0.45372,-0.07206,
1642689808115834368,0.20793,0.03364,-0.18147,0.89989,-0.06695,0.39089,0.18145,0.27045,-0.50298,-0.01465,
1642689808149167872,0.23229,0.02720,-0.17268,0.90312,-0.05679,0.39329,0.16272,0.27945,-0.47430,0.01766,
1642689808182501120,0.23153,0.01080,-0.17791,0.90708,-0.04680,0.39198,0.14614,0.24566,-0.46900,0.02873,
1642689808315834624,0.25690,-0.04732,-0.16785,0.91826,-0.02304,0.38478,0.09067,0.18508,-0.35213,0.14925,
1642689808382501120,0.25805,-0.04988,-0.15139,0.92517,-0.02107,0.37209,0.07195,0.12176,-0.25402,0.21931,
1642689808482501120,0.26264,-0.06440,-0.12395,0.93589,-0.01566,0.34664,0.06086,0.03987,-0.14370,0.28442,
1642689808649167872,0.24042,-0.05086,-0.06745,0.95387,-0.00752,0.28940,0.07957,-0.14743,0.10031,0.26172,
1642689808682501120,0.24206,-0.02994,-0.06690,0.95611,-0.01139,0.27862,0.09004,-0.15425,0.18420,0.22888,
1642689808915834368,0.18455,0.05134,-0.03481,0.95381,-0.04404,0.21756,0.20244,-0.14348,0.39326,0.02849,
1642689809049167872,0.15812,0.10706,-0.04478,0.93630,-0.07137,0.21929,0.26488,-0.19788,0.35771,-0.13582,
1642689809215834368,0.12512,0.16517,-0.08259,0.90340,-0.11306,0.22500,0.34709,-0.21803,0.33282,-0.23097,
1642689809415834368,0.07462,0.22202,-0.12343,0.87366,-0.16847,0.22946,0.39457,-0.24816,0.30884,-0.19876,
1642689809482501120,0.02521,0.27956,-0.10082,0.85845,-0.18680,0.23035,0.41845,-0.30087,0.37296,-0.08906,
1642689809515834368,0.01149,0.26851,-0.11817,0.85196,-0.19206,0.22814,0.43038,-0.30719,0.33478,-0.04995,
1642689809582501120,0.04106,0.22659,-0.13716,0.83969,-0.19524,0.22365,0.45474,-0.20163,0.21361,0.05960,
1642689809615834368,0.06539,0.20387,-0.11533,0.83404,-0.19381,0.22096,0.46689,-0.11789,0.15386,0.14782,
1642689809749167616,0.07757,0.21470,-0.08851,0.81556,-0.17782,0.20717,0.51022,0.06343,0.03764,0.29694,
1642689810015834368,0.09682,0.21176,-0.01732,0.84812,-0.08872,0.18503,0.48845,0.31335,-0.09114,0.18701,
1642689810182501120,0.13370,0.20558,-0.01510,0.87857,-0.04688,0.21474,0.42403,0.31592,-0.12093,-0.05419,
1642689810215834368,0.20987,0.17063,-0.02235,0.88567,-0.03971,0.22503,0.40420,0.38517,-0.17158,-0.11172,
1642689810282500864,0.18780,0.17129,-0.02158,0.90220,-0.03546,0.23956,0.35692,0.27190,-0.18511,-0.16777,
1642689810349167872,0.18758,0.15230,-0.03644,0.91450,-0.03256,0.25701,0.31078,0.19191,-0.24961,-0.21390,
1642689810415834368,0.13107,0.11929,-0.04782,0.92406,-0.02922,0.26886,0.27015,0.02629,-0.33534,-0.22154,
1642689810449167616,0.10558,0.12035,-0.03769,0.92770,-0.02885,0.27462,0.25123,-0.04250,-0.33505,-0.17561,
1642689810549167616,0.11161,0.09900,-0.04841,0.93442,-0.01909,0.29662,0.19622,-0.07794,-0.37564,-0.09449,
1642689810649167872,0.10411,0.06369,-0.04883,0.93969,0.00179,0.31053,0.14335,-0.11288,-0.39403,0.02687,
1642689810682501120,0.09308,0.03016,-0.04364,0.94163,0.01002,0.31293,0.12376,-0.13787,-0.42362,0.07639,
1642689810749167616,0.10177,0.03831,-0.04220,0.94489,0.02251,0.31506,0.08606,-0.14276,-0.34412,0.17756,
1642689810815834624,0.08855,0.02306,-0.01967,0.95015,0.03342,0.30533,0.05361,-0.22723,-0.28259,0.33368,
1642689810849167872,0.09540,0.02117,-0.01220,0.95365,0.03793,0.29579,0.04035,-0.20979,-0.21654,0.38061,
1642689810882501120,0.09006,0.02147,0.00378,0.95779,0.03917,0.28305,0.03129,-0.21695,-0.13647,0.43676,
1642689811049167616,0.06593,0.01573,0.07858,0.97751,0.01809,0.20985,0.01011,-0.12377,0.11391,0.45577,
1642689811115834368,0.06890,0.02354,0.10062,0.98147,0.00571,0.19086,0.01618,-0.04685,0.15467,0.37094,
1642689811249167616,0.07472,0.05075,0.12678,0.98442,-0.02479,0.17095,0.03275,0.01574,0.31074,0.16366,
1642689811282500864,0.06560,0.06003,0.12199,0.98416,-0.03641,0.16894,0.03960,0.00201,0.33742,0.10029,
1642689811349167872,0.08294,0.07417,0.09182,0.98063,-0.06055,0.17533,0.06283,0.02228,0.34133,-0.04523,
1642689811449167616,0.07549,0.10474,0.07850,0.97145,-0.09972,0.19048,0.10029,-0.04513,0.35589,-0.18434,
1642689811749167616,0.03310,0.18441,-0.01594,0.91967,-0.15982,0.23648,0.26971,-0.30572,0.24192,-0.31369,
1642689811782500864,0.02487,0.18899,-0.02757,0.91079,-0.16686,0.24208,0.28986,-0.31921,0.21732,-0.28547,
1642689811949167616,-0.03309,0.21900,-0.05224,0.86006,-0.20692,0.25166,0.39260,-0.36929,0.05621,0.00416,
1642689811982501120,-0.03637,0.22179,-0.05801,0.85112,-0.21054,0.25031,0.41063,-0.33884,0.00288,0.07964,
1642689812115834368,-0.04696,0.21695,-0.02880,0.81200,-0.19860,0.24346,0.49187,-0.08288,-0.12031,0.34636,
1642689812215834368,-0.03709,0.20678,-0.00176,0.79469,-0.17933,0.23041,0.53218,0.09193,-0.10479,0.36954,
1642689812349167872,-0.00636,0.19400,0.03758,0.82546,-0.14643,0.19666,0.50843,0.31437,-0.11471,0.30768,
1642689812549167616,0.09152,0.15983,0.08540,0.88640,-0.09771,0.17681,0.41651,0.56332,-0.13021,0.15462,
1642689812582501120,0.13019,0.14164,0.08863,0.89563,-0.09186,0.18025,0.39613,0.62144,-0.19078,0.08808,
1642689812749167616,0.21951,0.15516,0.08526,0.92721,-0.08379,0.20747,0.30035,0.66628,-0.17856,-0.23625,
1642689812882501120,0.31124,0.10747,0.03024,0.92819,-0.09960,0.25856,0.24839,0.59407,-0.24845,-0.46297,
1642689812915834368,0.32183,0.10332,0.00973,0.92652,-0.10796,0.27107,0.23755,0.53229,-0.28370,-0.46651,
1642689813082501120,0.39483,0.03753,-0.04771,0.90223,-0.14333,0.33082,0.23664,0.46787,-0.41307,-0.31436,
1642689813115834368,0.39942,0.05473,-0.05957,0.89616,-0.15095,0.34121,0.24019,0.44707,-0.36367,-0.29123,
1642689813415834368,0.46334,0.10067,-0.14379,0.86916,-0.14687,0.39799,0.25416,0.44047,-0.05664,-0.19093,
1642689813449167616,0.48771,0.08604,-0.15112,0.86775,-0.15012,0.40033,0.25341,0.49326,-0.02701,-0.16267,
1642689813649167872,0.59829,0.08403,-0.15092,0.88663,-0.19389,0.36442,0.20855,0.58409,-0.08302,0.21041,
1642689813749167616,0.67036,0.08916,-0.11182,0.89787,-0.19194,0.34237,0.19944,0.52014,-0.15962,0.42663,
1642689813882501120,0.71904,0.04640,-0.05320,0.91652,-0.17590,0.30928,0.18274,0.38754,-0.17301,0.51994,
1642689813915834368,0.82623,0.06297,-0.04558,0.91944,-0.17130,0.30440,0.18063,0.48860,-0.15440,0.52030,
1642689813949167616,0.72538,-0.03822,-0.02113,0.92418,-0.16413,0.29289,0.18210,0.33654,-0.28227,0.52749,
1642689814015834368,0.62643,-0.01671,0.03315,0.93047,-0.15474,0.27326,0.18870,0.16279,-0.21932,0.54190,
1642689814082500864,0.60915,-0.03226,0.06698,0.93649,-0.14030,0.25981,0.18923,0.11301,-0.19712,0.52414,
1642689814115834368,0.60793,-0.04261,0.07630,0.93909,-0.13311,0.25731,0.18490,0.08784,-0.19669,0.49505,
1642689814149167872,0.60519,-0.04545,0.06996,0.94141,-0.12652,0.25659,0.17862,0.04710,-0.19128,0.42105,
1642689814182501120,0.59949,-0.04240,0.05450,0.94348,-0.12048,0.25658,0.17176,-0.00182,-0.19053,0.31017,
1642689814282500864,0.59056,-0.05300,0.05876,0.94748,-0.09755,0.25859,0.16090,-0.06702,-0.19176,0.02459,
1642689814382501120,0.57805,-0.06395,0.04759,0.94645,-0.07643,0.26515,0.16761,-0.12720,-0.08069,-0.22962,
1642689814482501120,0.56447,-0.07228,0.02843,0.94576,-0.07096,0.27636,0.15534,-0.22329,0.11172,-0.30427,
1642689814615834368,0.52790,-0.05393,0.00947,0.95273,-0.11250,0.26081,0.10782,-0.34437,0.29925,-0.21420,
1642689814682501120,0.50096,-0.02622,-0.00026,0.95442,-0.14754,0.23877,0.10146,-0.37044,0.37339,-0.13796,
1642689814882501120,0.43005,0.06712,-0.01193,0.93120,-0.26077,0.19632,0.16224,-0.32109,0.51042,0.00732,
1642689814915834368,0.41946,0.08397,-0.01312,0.92233,-0.27491,0.19481,0.18916,-0.28962,0.49712,0.02005,
1642689814982501120,0.40366,0.11597,-0.01136,0.90275,-0.28937,0.19961,0.24791,-0.19871,0.45049,0.07188,
1642689815082500864,0.38898,0.15578,-0.00111,0.88704,-0.27252,0.21058,0.30747,-0.11120,0.35291,0.16158,
1642689815215834368,0.37859,0.18623,0.02378,0.88961,-0.19438,0.21882,0.35061,-0.09817,0.14761,0.17373,
1642689815282500864,0.37409,0.19207,0.03065,0.89446,-0.14696,0.22136,0.35965,-0.11396,0.11290,0.08085,
1642689815415834368,0.35934,0.20277,0.02764,0.90063,-0.06745,0.24083,0.35541,-0.14123,0.09495,-0.12947,
1642689815549167616,0.34179,0.21139,-0.01526,0.89381,-0.03842,0.28314,0.34562,-0.20028,0.15560,-0.33683,
1642689815615834368,0.32582,0.20730,-0.03887,0.88781,-0.03641,0.30316,0.34433,-0.26770,0.11755,-0.33284,
1642689815682501120,0.31113,0.21821,-0.05746,0.88196,-0.04402,0.31999,0.34323,-0.32204,0.14927,-0.27297,
1642689816049167616,0.25535,0.24695,-0.06318,0.88603,-0.19965,0.22125,0.35515,0.25326,-0.05497,0.33354,
1642689816082500864,0.28025,0.23046,-0.04526,0.88980,-0.19125,0.21772,0.35253,0.36053,-0.12182,0.40138,
1642689816149167872,0.30047,0.21869,-0.01987,0.89779,-0.16761,0.21246,0.34748,0.44001,-0.16336,0.45417,
1642689816282500864,0.36147,0.19582,0.03285,0.91523,-0.10649,0.22177,0.31910,0.49125,-0.25231,0.32274,
1642689816315834368,0.37521,0.18895,0.04141,0.91723,-0.09064,0.23035,0.31210,0.50071,-0.28959,0.24749,
1642689816415834368,0.42123,0.16160,0.05325,0.91209,-0.03915,0.27250,0.30382,0.51633,-0.35711,0.01637,
1642689816449167616,0.43410,0.14669,0.05002,0.90907,-0.02449,0.28706,0.30099,0.46878,-0.36705,-0.06587,
1642689816482501120,0.44633,0.13071,0.04321,0.90701,-0.01224,0.30088,0.29438,0.40245,-0.36859,-0.14120,
1642689816815834368,0.48725,0.02317,-0.03566,0.91191,-0.01179,0.35973,0.19715,-0.13907,-0.19312,-0.06502,
1642689816982501120,0.45222,0.00741,-0.02101,0.93818,-0.09300,0.28025,0.18063,-0.15111,-0.05676,0.16003,
1642689817149167872,0.42780,0.01506,0.00686,0.94423,-0.18968,0.20726,0.17173,-0.08843,0.17984,0.11027,
1642689817215834368,0.43325,0.02760,0.01212,0.93643,-0.22717,0.19799,0.17970,0.01840,0.23500,0.02349,
1642689817249167616,0.41965,0.03601,-0.01023,0.92959,-0.24401,0.20085,0.18969,0.04834,0.24993,-0.05945,
1642689817349167616,0.42428,0.05676,-0.02210,0.89885,-0.27749,0.24113,0.23859,0.06923,0.25396,-0.18390,
1642689817415834368,0.43804,0.06627,-0.04434,0.88658,-0.28141,0.26646,0.25254,-0.04518,0.22274,-0.24810,
1642689817549167616,0.39442,0.09847,-0.06808,0.88319,-0.25997,0.27427,0.27777,-0.33211,0.15296,-0.27375,
1642689817615834112,0.36627,0.10991,-0.08047,0.88064,-0.23679,0.27306,0.30633,-0.40416,0.13310,-0.19996,
1642689817715834368,0.32561,0.12280,-0.09176,0.87365,-0.19558,0.27976,0.34672,-0.41207,0.08304,-0.05906,
1642689817749167616,0.31022,0.12807,-0.08833,0.87113,-0.17800,0.28359,0.35921,-0.39444,0.05442,-0.00487,
1642689817849167616,0.28076,0.13559,-0.07758,0.86209,-0.11108,0.29656,0.39562,-0.25780,-0.00993,0.13898,
1642689817982501120,0.26262,0.13190,-0.06257,0.84184,0.01105,0.31406,0.43881,-0.00753,-0.01227,0.07140,
1642689818049167616,0.24497,0.14726,-0.06318,0.83158,0.05912,0.32460,0.44677,0.03584,0.07662,0.02649,
1642689818082500864,0.25540,0.13996,-0.06190,0.83011,0.07270,0.33243,0.44172,0.07314,0.07827,0.02079,
1642689818182501120,0.27301,0.15138,-0.06274,0.83921,0.08335,0.35728,0.40140,0.16473,0.01871,-0.07523,
1642689818215834368,0.27796,0.14690,-0.06755,0.84313,0.08109,0.36224,0.38902,0.17415,-0.03155,-0.12374,
1642689818282500864,0.30255,0.13248,-0.08200,0.85261,0.06938,0.36646,0.36599,0.19971,-0.13078,-0.22527,
1642689818382500864,0.33322,0.12130,-0.09684,0.86783,0.02961,0.37945,0.31939,0.23691,-0.22043,-0.29154,
1642689818582500864,0.39077,0.07402,-0.16275,0.88153,-0.08310,0.41614,0.20694,0.21077,-0.39733,-0.25490,
1642689818615834112,0.39987,0.05692,-0.16675,0.88473,-0.09731,0.41662,0.18495,0.20190,-0.41799,-0.18480,
1642689818682501120,0.41214,0.02849,-0.17442,0.89423,-0.11747,0.40769,0.14261,0.18819,-0.43214,-0.04969,
1642689818849167616,0.45562,-0.01600,-0.15827,0.92135,-0.14486,0.34759,0.09646,0.17836,-0.26089,0.18706,
1642689818882500864,0.45649,-0.03104,-0.14941,0.92714,-0.15250,0.32965,0.09208,0.16806,-0.22011,0.20801,
1642689819049167616,0.48977,-0.04793,-0.11432,0.93394,-0.20346,0.26990,0.11630,0.20203,-0.04844,0.21557,
1642689819082500864,0.49946,-0.01912,-0.09895,0.93163,-0.21126,0.26471,0.13179,0.20553,0.03170,0.22332,
1642689819349167616,0.50647,0.05218,-0.05301,0.92798,-0.16440,0.21953,0.25225,0.18856,0.25615,0.05602,
1642689819415834368,0.50396,0.06550,-0.05628,0.92110,-0.15366,0.23377,0.27076,0.14729,0.22007,-0.04375,
1642689819449167616,0.48458,0.07419,-0.07068,0.91571,-0.15291,0.24630,0.27826,0.06656,0.18821,-0.10785,
1642689819682501120,0.47730,0.06450,-0.10174,0.89066,-0.11948,0.30086,0.31927,-0.33513,-0.20208,-0.25837,
1642689819715834368,0.45656,0.08767,-0.11514,0.88870,-0.12020,0.30182,0.32352,-0.38388,-0.15166,-0.25789,
1642689819782500864,0.45034,-0.00281,-0.14541,0.88813,-0.11215,0.29768,0.33171,-0.38257,-0.28796,-0.25306,
1642689819815834368,0.43609,-0.02185,-0.15383,0.88855,-0.11310,0.29656,0.33126,-0.38368,-0.30986,-0.20682,
1642689819882500864,0.40647,-0.04605,-0.15708,0.89075,-0.11425,0.29520,0.32613,-0.34953,-0.32373,-0.01954,
1642689820015834368,0.37664,-0.07852,-0.13391,0.89290,-0.08842,0.28912,0.33366,-0.13084,-0.26441,0.31954,
1642689820082500864,0.41422,-0.05058,-0.06637,0.89366,-0.07204,0.28339,0.34041,0.00856,-0.06772,0.43893,
1642689820215834368,0.41831,-0.06215,-0.01370,0.91119,-0.06823,0.25856,0.31340,0.13343,0.08839,0.36396,
1642689820415834368,0.44824,-0.02843,0.02875,0.92453,-0.08293,0.24220,0.28233,0.24489,0.21095,0.03743,
1642689820549167616,0.48271,-0.00878,0.00637,0.92779,-0.10365,0.26131,0.24531,0.21721,0.14055,-0.24461,
1642689820582500864,0.48841,-0.00251,-0.00887,0.92605,-0.10921,0.27169,0.23812,0.18423,0.09104,-0.29837,
1642689820682501120,0.50310,0.00131,-0.03980,0.91318,-0.11236,0.30357,0.24764,0.07169,-0.06034,-0.34381,
1642689820715834368,0.50277,0.00484,-0.05145,0.90953,-0.10966,0.31175,0.25209,0.01756,-0.07955,-0.33367,
1642689820749167616,0.49988,0.00481,-0.05853,0.90697,-0.10649,0.31882,0.25381,-0.03221,-0.08897,-0.30749,
1642689820949167616,0.48554,-0.02490,-0.10139,0.89010,-0.10005,0.35586,0.26661,-0.08787,-0.22665,-0.10168,
1642689821015834368,0.47876,-0.04031,-0.09183,0.89328,-0.09393,0.35209,0.26317,-0.09943,-0.29058,0.07436,
1642689821049167616,0.47635,-0.05003,-0.08428,0.89800,-0.08768,0.34519,0.25835,-0.10480,-0.31226,0.16140,
1642689821149167616,0.46847,-0.07345,-0.05568,0.91565,-0.06280,0.30960,0.24859,-0.05332,-0.23630,0.32220,
1642689821315834368,0.47058,-0.08670,0.00336,0.94380,-0.04002,0.25364,0.20811,0.08541,0.04906,0.38087,
1642689821349167616,0.47313,-0.08400,0.01513,0.94682,-0.03745,0.24926,0.20001,0.09981,0.08519,0.35636,
1642689821482501120,0.48644,-0.06370,0.04748,0.94307,-0.01631,0.24815,0.22084,0.09412,0.20165,0.15092,
1642689821615834112,0.48060,-0.02079,0.04743,0.93327,-0.01504,0.25578,0.25170,-0.07416,0.32783,-0.03959,
1642689821715834368,0.46822,0.00617,0.02757,0.92386,-0.02575,0.26332,0.27657,-0.18919,0.27293,-0.14403,
1642689821882500864,0.43353,0.04129,-0.00345,0.89915,-0.04871,0.27438,0.33744,-0.28970,0.14551,-0.20554,
1642689821915834112,0.42315,0.04521,-0.00591,0.89106,-0.05479,0.27873,0.35400,-0.28039,0.10073,-0.19076,
1642689822115834112,0.38260,0.02302,-0.04238,0.86041,-0.07055,0.28205,0.41853,-0.15798,-0.25372,-0.10845,
1642689822215834368,0.37623,-0.00541,-0.04924,0.86261,-0.06662,0.27452,0.41964,-0.02077,-0.31730,-0.03794,
1642689822249167616,0.36370,-0.00587,-0.04261,0.86706,-0.06587,0.27266,0.41173,0.00944,-0.28823,-0.00435,
1642689822315834368,0.38526,-0.04171,-0.05024,0.87969,-0.05495,0.26790,0.38904,0.14522,-0.30327,0.02245,
1642689822349167616,0.40608,-0.05394,-0.04358,0.88838,-0.04775,0.26619,0.37100,0.23086,-0.28010,0.05198,
1642689822449167616,0.43631,-0.07277,-0.03280,0.91565,-0.03089,0.26386,0.30168,0.35394,-0.15978,0.09006,
1642689822615834112,0.49644,-0.07435,-0.01544,0.93956,-0.01595,0.25758,0.22499,0.40092,0.12837,0.15554,
1642689822682501120,0.48721,-0.04725,-0.01177,0.94319,-0.01713,0.25863,0.20788,0.23912,0.22084,0.10303,
1642689822782500864,0.49199,-0.02561,-0.00740,0.93942,-0.01245,0.26537,0.21661,0.00851,0.19450,-0.07172,
1642689822882500864,0.47410,0.00864,-0.02994,0.92390,-0.02122,0.28111,0.25871,-0.16876,0.26961,-0.27076,
1642689822982501120,0.45018,0.03308,-0.06869,0.90837,-0.04797,0.30690,0.27996,-0.27586,0.23423,-0.39122,
1642689823082500864,0.42047,0.05382,-0.10399,0.88947,-0.07221,0.33630,0.30089,-0.33554,0.23152,-0.33923,
1642689823215834368,0.37516,0.08169,-0.13560,0.86124,-0.10471,0.35881,0.34434,-0.41833,0.26778,-0.10634,
1642689823415834112,0.30192,0.13218,-0.11277,0.82657,-0.14247,0.32586,0.43624,-0.21097,0.18141,0.32095,
1642689823482501120,0.29152,0.13478,-0.09248,0.82589,-0.14126,0.30496,0.45272,-0.09243,0.07402,0.36775,
1642689823515834368,0.28929,0.13575,-0.07751,0.82836,-0.13794,0.29556,0.45546,-0.03135,0.02086,0.36611,
1642689823649167616,0.29013,0.12647,-0.04212,0.85305,-0.11248,0.26872,0.43295,0.14142,-0.17831,0.11044,
1642689823682500864,0.32994,0.09126,-0.04086,0.85996,-0.09944,0.26960,0.42179,0.24302,-0.27235,0.00442,
1642689823782500864,0.33747,0.07042,-0.05396,0.87862,-0.07952,0.28820,0.37236,0.25250,-0.28402,-0.25313,
1642689823882500864,0.36771,0.02886,-0.08362,0.88313,-0.08523,0.33568,0.31645,0.27260,-0.38681,-0.38177,
1642689824015834368,0.41063,-0.03015,-0.12419,0.89224,-0.07392,0.37769,0.23618,0.37120,-0.49493,-0.13900,
1642689824149167616,0.45926,-0.09191,-0.11463,0.91168,-0.03936,0.37224,0.16950,0.34007,-0.37670,0.25637,
1642689824249167616,0.48295,-0.11859,-0.08305,0.92631,-0.02501,0.34375,0.15220,0.18500,-0.17097,0.33075,
1642689824282500864,0.48621,-0.12535,-0.07249,0.92983,-0.02235,0.33251,0.15603,0.11785,-0.10438,0.28636,
1642689824415834112,0.48986,-0.10707,-0.05785,0.93363,-0.03917,0.29720,0.19615,-0.09639,0.11876,-0.09864,
1642689824649167616,0.44304,-0.04727,-0.15316,0.88755,-0.10890,0.34862,0.28083,0.03458,-0.07934,-0.48760,
1642689824749167616,0.45000,-0.07728,-0.19725,0.87619,-0.10082,0.38914,0.26589,0.17655,-0.27804,-0.34789,
1642689824982501120,0.47757,-0.13002,-0.21533,0.89681,-0.03142,0.40428,0.17693,0.16117,-0.15357,0.21795,
1642689825015834368,0.49481,-0.14298,-0.21062,0.90199,-0.02362,0.39594,0.17052,0.12476,-0.11844,0.26813,
1642689825249167616,0.48020,-0.12813,-0.15469,0.92050,0.00493,0.32664,0.21438,-0.31519,0.21825,0.02693,
1642689825282500864,0.46936,-0.11841,-0.15704,0.92118,0.00140,0.31955,0.22207,-0.35861,0.23843,-0.08894,
1642689825449167616,0.42217,-0.10187,-0.21796,0.90209,-0.03537,0.33144,0.27409,-0.41736,0.19504,-0.55931,
1642689825582500864,0.34098,-0.03368,-0.28795,0.87823,-0.07364,0.36419,0.30110,-0.48672,0.27885,-0.43756,
1642689825615834112,0.33484,0.00179,-0.29164,0.87028,-0.08358,0.36870,0.31573,-0.45181,0.32794,-0.31580,
1642689825682500864,0.31984,-0.02860,-0.31127,0.85624,-0.09831,0.36806,0.34889,-0.34947,0.26468,-0.03370,
1642689825749167616,0.28060,0.07737,-0.27819,0.84778,-0.11350,0.35321,0.37899,-0.26606,0.27681,0.25244,
1642689825815834368,0.28291,0.07355,-0.27754,0.85046,-0.11832,0.32497,0.39637,-0.11679,0.07111,0.30636,
1642689825849167616,0.31805,0.11268,-0.26178,0.85325,-0.11917,0.31386,0.39907,0.01668,0.04800,0.27439,
1642689825915834112,0.36527,0.10347,-0.22025,0.86719,-0.10886,0.29462,0.38642,0.16417,-0.09174,0.12479,
1642689826015834368,0.42815,0.05268,-0.23732,0.89048,-0.08037,0.28810,0.34290,0.28539,-0.22989,-0.23938,
1642689826049167616,0.41576,0.04469,-0.20665,0.89600,-0.07331,0.29201,0.32641,0.23785,-0.21920,-0.27162,
1642689826082500864,0.43052,0.03526,-0.23809,0.89985,-0.06418,0.29733,0.31266,0.22168,-0.20316,-0.38872,
1642689826182500864,0.45499,0.01234,-0.27646,0.89867,-0.05291,0.32570,0.28899,0.16666,-0.04611,-0.50091,
1642689826282500864,0.44339,0.05718,-0.33666,0.88893,-0.06973,0.35642,0.27910,0.03772,0.21271,-0.46882,
