time,x,y,z,qw,qx,qy,qz,vx,vy,vz,
1642650008299650304,0.13000,-0.47816,-0.15408,0.88474,-0.15276,0.28894,-0.33227,0.28182,0.69186,-0.23589,
1642650008532983552,0.19862,-0.28667,-0.22907,0.90731,-0.17347,0.34878,-0.15827,0.23116,0.97160,-0.33505,
1642650008566316800,0.20509,-0.25364,-0.24073,0.90867,-0.17103,0.35797,-0.13011,0.18836,1.01877,-0.31685,
1642650008599650048,0.21265,-0.21746,-0.24950,0.90937,-0.16807,0.36605,-0.10392,0.13994,1.06009,-0.28607,
1642650008699650304,0.22091,-0.10901,-0.26979,0.91133,-0.14893,0.38249,-0.03151,-0.00943,1.05962,-0.11185,
1642650008832983552,0.20299,0.01013,-0.25671,0.91622,-0.10936,0.38226,0.04950,-0.18763,0.76239,0.20459,
1642650008932983552,0.18118,0.06345,-0.22837,0.92315,-0.06404,0.36702,0.09481,-0.19384,0.32324,0.35571,
1642650009066316800,0.16185,0.06621,-0.18055,0.93487,0.03214,0.33516,0.11252,-0.09575,-0.20059,0.30358,
1642650009266316800,0.16089,-0.11645,-0.13258,0.92938,0.18181,0.31838,0.04269,0.07042,-0.66072,-0.10377,
1642650009299650304,0.16042,-0.13756,-0.13949,0.92557,0.20071,0.32028,0.02146,0.08769,-0.71014,-0.18252,
1642650009499650304,0.18770,-0.30607,-0.20760,0.88233,0.27459,0.36429,-0.11573,0.13294,-0.99512,-0.39760,
1642650009532983552,0.18937,-0.33920,-0.22131,0.87311,0.27781,0.37373,-0.14434,0.09516,-1.04087,-0.39197,
1642650009599650048,0.19097,-0.41080,-0.24633,0.85436,0.27731,0.38897,-0.20465,-0.01247,-1.12269,-0.33966,
1642650009632983552,0.18923,-0.44873,-0.25674,0.84467,0.27424,0.39417,-0.23657,-0.07134,-1.14814,-0.29201,
1642650009666316800,0.18539,-0.46993,-0.26398,0.83564,0.26772,0.39697,-0.26916,-0.11764,-1.12290,-0.22482,
1642650009766316800,0.17052,-0.57805,-0.27534,0.80818,0.24304,0.39442,-0.36361,-0.17844,-1.01695,-0.00091,
1642650009866316800,0.15668,-0.66139,-0.26256,0.79004,0.20127,0.37738,-0.43923,-0.11051,-0.72170,0.23682,
1642650010066316800,0.14917,-0.73886,-0.19624,0.80610,0.08642,0.32376,-0.48776,0.03446,-0.09418,0.32573,
1642650010099650048,0.14902,-0.74049,-0.18644,0.81669,0.06919,0.31347,-0.47954,0.05891,-0.01249,0.28894,
1642650010199650304,0.15976,-0.73086,-0.16488,0.84969,0.02014,0.28694,-0.44192,0.15554,0.19683,0.13469,
1642650010299650304,0.18323,-0.70214,-0.16050,0.88097,-0.01808,0.27098,-0.38746,0.24119,0.31798,-0.03777,
1642650010399650048,0.17232,-0.52172,-0.19914,0.90744,-0.04262,0.27109,-0.31819,0.21667,0.64791,-0.25289,
1642650010699650304,0.23938,-0.27735,-0.29855,0.91495,0.00756,0.39037,-0.10209,0.11588,1.00833,-0.20094,
1642650010732983552,0.24303,-0.24346,-0.30269,0.91176,0.01324,0.40266,-0.07988,0.06510,1.01225,-0.11074,
1642650010766316800,0.24475,-0.20929,-0.30415,0.90922,0.01697,0.41216,-0.05625,0.00996,0.99212,-0.01120,
1642650010799650304,0.24417,-0.17697,-0.30285,0.90800,0.01965,0.41732,-0.03147,-0.04961,0.93817,0.08861,
1642650010966317056,0.22450,-0.06491,-0.21411,0.92418,0.02195,0.37296,0.07947,-0.29771,0.34912,0.44270,
1642650011032983552,0.20498,-0.05642,-0.18459,0.93598,0.02597,0.33339,0.11011,-0.35674,0.09275,0.41006,
1642650011166316800,0.16376,-0.06652,-0.13961,0.95695,0.01141,0.26955,0.10709,-0.26923,-0.15210,0.19904,
1642650011199650304,0.15169,-0.06690,-0.13971,0.96112,0.00418,0.25963,0.09390,-0.21388,-0.18278,0.10832,
1642650011299650304,0.14101,-0.14790,-0.15353,0.96885,0.00250,0.23984,0.06159,0.10391,-0.40627,-0.07839,
1642650011499650304,0.20977,-0.24842,-0.20411,0.95507,0.01237,0.29585,-0.01278,0.56612,-0.56747,-0.36691,
1642650011532983552,0.21970,-0.16951,-0.21671,0.94912,0.00494,0.31378,-0.02620,0.53025,-0.46012,-0.38232,
1642650011666316800,0.26152,-0.24828,-0.25937,0.92350,0.00207,0.37568,-0.07748,0.04869,-0.64909,-0.19847,
1642650011732983552,0.25592,-0.29406,-0.26305,0.91863,0.00758,0.38053,-0.10614,-0.22339,-0.71792,0.00606,
1642650011832983552,0.22126,-0.37118,-0.24584,0.92308,0.03146,0.35890,-0.13462,-0.50878,-0.74111,0.28599,
1642650012032983552,0.09562,-0.49836,-0.18343,0.92724,0.07098,0.29112,-0.22458,-0.64564,-0.52016,0.19012,
1642650012066316800,0.11756,-0.50224,-0.15287,0.92569,0.07378,0.28224,-0.24081,-0.52228,-0.46409,0.15767,
1642650012166316800,0.08398,-0.54578,-0.14750,0.92024,0.08503,0.25371,-0.28560,-0.22574,-0.40192,-0.01407,
1642650012232983552,0.07648,-0.57388,-0.15112,0.91348,0.09450,0.23871,-0.31566,0.03361,-0.40950,-0.10227,
1642650012266316800,0.04166,-0.57538,-0.17255,0.90955,0.09910,0.23348,-0.32923,0.09764,-0.38924,-0.17528,
1642650012366316800,0.06455,-0.61117,-0.20496,0.89382,0.11420,0.24577,-0.35726,0.40708,-0.38013,-0.37758,
1642650012466317056,0.11135,-0.65353,-0.24970,0.87622,0.12862,0.29307,-0.36028,0.48992,-0.25890,-0.45857,
1642650012566316800,0.14419,-0.67609,-0.27363,0.85983,0.13464,0.34750,-0.34900,0.27770,0.03871,-0.25698,
1642650012666316800,0.15002,-0.65517,-0.26424,0.86451,0.13912,0.36459,-0.31677,-0.04091,0.41114,0.12673,
1642650012832983552,0.10694,-0.56452,-0.19457,0.89892,0.12010,0.31979,-0.27433,-0.30504,0.68276,0.48468,
1642650012966317056,0.05488,-0.47523,-0.15219,0.92087,0.09585,0.27859,-0.25536,-0.23810,0.61984,0.11542,
1642650013099650048,0.05840,-0.39441,-0.15410,0.94704,0.10441,0.24217,-0.18323,0.35487,0.61860,-0.07730,
1642650013199650048,0.10486,-0.32365,-0.17213,0.94657,0.09526,0.26933,-0.14962,0.60728,0.75285,-0.21475,
1642650013232983552,0.11573,-0.29492,-0.18780,0.94606,0.09216,0.27748,-0.13955,0.60010,0.78717,-0.28684,
1642650013266316800,0.13133,-0.26577,-0.20003,0.94618,0.08904,0.28458,-0.12582,0.58655,0.80853,-0.33987,
1642650013332983552,0.17041,-0.21790,-0.21861,0.94422,0.07862,0.30241,-0.10402,0.54320,0.81899,-0.32410,
1642650013399650048,0.20229,-0.16978,-0.23889,0.93952,0.05963,0.32492,-0.09042,0.39171,0.78397,-0.23191,
1642650013699650048,0.16667,0.01080,-0.20698,0.94961,-0.00145,0.31327,0.00991,-0.47754,0.30859,0.33340,
1642650013766316800,0.12729,0.02655,-0.18784,0.95544,-0.00782,0.29278,0.03689,-0.59053,0.13881,0.29624,
1642650013799650304,0.10983,0.03360,-0.17623,0.95765,-0.01188,0.28334,0.04983,-0.61094,0.07480,0.26728,
1642650013899650048,0.05942,0.03208,-0.14616,0.96315,-0.03028,0.26053,0.05951,-0.51118,-0.07636,0.14269,
1642650014032983552,0.02430,0.02971,-0.14007,0.97144,-0.04469,0.22948,0.04058,-0.02780,-0.19352,0.03106,
1642650014166316800,0.05523,0.01653,-0.15417,0.97230,-0.02983,0.22995,0.02942,0.35006,-0.26152,-0.12060,
1642650014299650304,0.11490,-0.02916,-0.18229,0.96698,-0.01602,0.24757,-0.05827,0.51881,-0.47288,-0.27025,
1642650014432983296,0.17630,-0.11187,-0.20971,0.94867,0.02281,0.29837,-0.10233,0.33378,-0.75615,-0.10202,
1642650014466316800,0.18157,-0.13350,-0.21452,0.94169,0.03251,0.31214,-0.12140,0.17756,-0.78769,-0.05809,
1642650014499650304,0.18494,-0.15546,-0.21315,0.93562,0.04323,0.32019,-0.14223,0.01707,-0.81404,-0.00487,
1642650014599650048,0.16477,-0.24143,-0.20563,0.93160,0.09163,0.30265,-0.17922,-0.36831,-0.92346,0.14136,
1642650014832983552,0.06186,-0.44862,-0.15344,0.89596,0.25010,0.20320,-0.30563,-0.45024,-0.81035,0.10392,
1642650014899650048,0.03004,-0.49687,-0.15053,0.87559,0.29920,0.17082,-0.33859,-0.41481,-0.70130,-0.02410,
1642650014932983296,0.01467,-0.51684,-0.15208,0.86348,0.32631,0.15361,-0.35261,-0.38450,-0.63603,-0.09441,
1642650015066316800,-0.02534,-0.57919,-0.17873,0.80724,0.44533,0.09518,-0.37547,-0.13413,-0.26626,-0.25996,
1642650015099650048,-0.01269,-0.57182,-0.17764,0.79802,0.46497,0.08995,-0.37267,0.01780,-0.10834,-0.22425,
1642650015199650048,0.00274,-0.56820,-0.19594,0.79124,0.48241,0.10419,-0.36107,0.35617,0.26239,-0.11418,
1642650015332983552,0.05782,-0.51083,-0.21141,0.80898,0.46222,0.16236,-0.32487,0.53344,0.63929,-0.14175,
1642650015399650048,0.09298,-0.46153,-0.21906,0.82459,0.44719,0.19700,-0.28509,0.56971,0.86982,-0.14327,
1642650015532983552,0.16421,-0.32839,-0.23725,0.85017,0.39709,0.27483,-0.20973,0.50080,1.24406,-0.13775,
1642650015599650048,0.19333,-0.24398,-0.24219,0.86390,0.36194,0.31001,-0.16300,0.41261,1.34817,-0.11560,
1642650015766316800,0.23700,-0.02675,-0.25404,0.89840,0.23044,0.37167,-0.04052,0.10272,1.13315,0.02659,
1642650015799650304,0.24213,0.00865,-0.25061,0.90629,0.19565,0.37394,-0.02282,0.04936,1.01850,0.07959,
1642650016032983552,0.23259,0.15630,-0.20848,0.95966,-0.03147,0.26697,0.08243,-0.06740,0.36270,0.16649,
1642650016066316800,0.22134,0.15883,-0.19882,0.96194,-0.06441,0.24749,0.09628,-0.06313,0.33789,0.12617,
1642650016299650304,0.22804,0.17722,-0.20710,0.93570,-0.27995,0.17024,0.13083,0.10218,-0.23845,-0.20406,
1642650016332983552,0.22828,0.16361,-0.21022,0.92985,-0.29623,0.17019,0.13663,0.14529,-0.36163,-0.20609,
1642650016432983296,0.23914,0.09400,-0.23894,0.91857,-0.32421,0.18028,0.13645,0.26605,-0.66418,-0.23591,
1642650016466316800,0.24298,0.06703,-0.24766,0.91806,-0.32766,0.18597,0.12341,0.30167,-0.76791,-0.23378,
1642650016566316800,0.23068,-0.07882,-0.26022,0.92409,-0.30761,0.21590,0.06944,0.29122,-1.19617,-0.15682,
1642650016599650048,0.23711,-0.11712,-0.26523,0.92619,-0.29485,0.22929,0.05161,0.27303,-1.27334,-0.12960,
1642650016899650048,0.27784,-0.50057,-0.25611,0.92570,-0.09996,0.29112,-0.21985,-0.01911,-1.09316,0.15714,
1642650016932983296,0.27356,-0.53529,-0.25234,0.92009,-0.07050,0.29047,-0.25316,-0.05961,-1.01764,0.15140,
1642650016966316800,0.27312,-0.56642,-0.24629,0.91259,-0.04058,0.29026,-0.28509,-0.08328,-0.93134,0.12994,
1642650017132983552,0.24550,-0.68108,-0.24379,0.86673,0.10120,0.27866,-0.40112,-0.19979,-0.39732,-0.10317,
1642650017166316800,0.24774,-0.69757,-0.24286,0.85608,0.12306,0.27659,-0.41889,-0.17234,-0.28296,-0.12922,
1642650017199650048,0.24243,-0.70180,-0.24710,0.84635,0.14291,0.27482,-0.43329,-0.15475,-0.16019,-0.15182,
1642650017332983552,0.22806,-0.68782,-0.26818,0.83416,0.19797,0.28028,-0.43177,-0.01389,0.32346,-0.16065,
1642650017399650048,0.23381,-0.50895,-0.25974,0.84337,0.19166,0.28759,-0.41145,0.08153,0.83408,-0.15424,
1642650017499650048,0.24384,-0.40619,-0.27321,0.86201,0.17737,0.30684,-0.36239,0.15953,1.18079,-0.14053,
1642650017899650048,0.32815,0.08861,-0.27210,0.91608,0.03271,0.39962,-0.00572,0.19321,0.96362,0.15732,
1642650017966316800,0.34080,0.14684,-0.25841,0.91730,0.01744,0.39649,0.03253,0.16050,0.82276,0.22200,
1642650018099650048,0.36073,0.23086,-0.22285,0.92504,0.00455,0.37107,0.08115,0.12895,0.43684,0.28910,
1642650018132983552,0.35931,0.24637,-0.21311,0.92741,0.00610,0.36356,0.08770,0.09378,0.35534,0.27229,
1642650018166316800,0.38346,0.16937,-0.18887,0.92992,0.01496,0.35560,0.09260,0.11093,0.11663,0.25296,
1642650018266316800,0.36751,0.09494,-0.16157,0.93881,0.01851,0.33123,0.09263,0.06372,-0.18049,0.13887,
1642650018299650304,0.34728,0.09872,-0.16358,0.94245,0.01492,0.32195,0.08895,0.05240,-0.20119,0.08759,
1642650018332983552,0.34916,0.09749,-0.16173,0.94543,0.01388,0.31376,0.08680,0.10510,-0.21377,0.04548,
1642650018366316800,0.35384,0.09374,-0.16113,0.94823,0.01474,0.30528,0.08627,0.19250,-0.21145,0.01047,
1642650018499650048,0.40883,0.07818,-0.17370,0.95066,0.01581,0.29513,0.09430,0.67637,-0.09146,-0.13518,
1642650018599650048,0.49004,0.07816,-0.19486,0.94218,0.01359,0.32048,0.09700,0.91238,0.01119,-0.27666,
1642650018699650048,0.58444,0.08802,-0.22663,0.93050,0.01235,0.35083,0.10452,0.91222,0.14088,-0.40331,
1642650018899650048,0.71665,0.13761,-0.28969,0.92083,-0.00513,0.38006,0.08719,0.43070,0.31100,-0.11334,
1642650019099650048,0.76034,0.17785,-0.26445,0.92166,0.04392,0.37535,0.08786,0.05719,0.04645,0.23960,
1642650019166316800,0.75809,0.17767,-0.24568,0.92544,0.08003,0.36427,0.06677,-0.00289,-0.05878,0.23873,
1642650019199650048,0.75599,0.17506,-0.23699,0.92706,0.10125,0.35677,0.05506,-0.02069,-0.10334,0.23420,
1642650019232983296,0.75455,0.17022,-0.22946,0.92808,0.12304,0.34921,0.03975,-0.02679,-0.15070,0.22400,
1642650019399650048,0.74797,0.12343,-0.20648,0.91217,0.23424,0.32598,-0.08250,-0.09299,-0.43549,-0.01452,
1642650019432983296,0.74342,0.10537,-0.21033,0.90530,0.25983,0.31990,-0.10285,-0.11264,-0.51057,-0.09639,
1642650019466316800,0.73926,0.08693,-0.21574,0.89745,0.28420,0.31449,-0.12212,-0.12498,-0.56981,-0.16462,
1642650019666316800,0.70527,-0.05875,-0.25990,0.83534,0.35920,0.30720,-0.28072,-0.28300,-0.88250,-0.19110,
1642650019766316544,0.66465,-0.15034,-0.27441,0.79672,0.37099,0.29482,-0.37508,-0.53506,-0.94708,-0.08507,
1642650019799650304,0.64327,-0.18132,-0.27849,0.78341,0.37466,0.28585,-0.40520,-0.60726,-0.93214,-0.04298,
1642650019899650048,0.58006,-0.26950,-0.27406,0.74327,0.37934,0.25349,-0.48927,-0.66844,-0.79850,0.10257,
1642650019999650048,0.52136,-0.34109,-0.25575,0.71480,0.37133,0.21431,-0.55249,-0.53912,-0.57884,0.22069,
1642650020099650048,0.48557,-0.38779,-0.22537,0.70775,0.35473,0.17491,-0.58537,-0.30198,-0.29465,0.25928,
1642650020199650048,0.47290,-0.40169,-0.20244,0.72772,0.32505,0.14568,-0.58612,0.02244,0.00683,0.22838,
1642650020332983552,0.53191,-0.33521,-0.17324,0.76770,0.25906,0.14842,-0.56701,0.48406,0.37923,0.08945,
1642650020399650048,0.56251,-0.29401,-0.18540,0.78965,0.22378,0.16917,-0.54567,0.64421,0.52305,-0.03642,
1642650020499650048,0.64297,-0.23903,-0.20873,0.81766,0.16375,0.22544,-0.50379,0.83791,0.74571,-0.23136,
1642650020632983552,0.74944,-0.11692,-0.25312,0.85459,0.07188,0.30795,-0.41192,0.73301,1.14721,-0.38697,
1642650020866316800,0.85384,0.19792,-0.34371,0.89343,-0.04326,0.38734,-0.22331,0.16711,1.33475,-0.22437,
1642650020899650048,0.85842,0.24126,-0.34987,0.89735,-0.04023,0.39396,-0.19480,0.10219,1.27753,-0.13711,
1642650020966316800,0.86325,0.32521,-0.35245,0.90364,-0.03154,0.40188,-0.14466,-0.01479,1.16836,0.02132,
1642650020999650048,0.86288,0.36373,-0.35013,0.90713,-0.02797,0.40107,-0.12442,-0.08105,1.08946,0.09802,
1642650021099650048,0.82111,0.44004,-0.31061,0.91986,-0.02395,0.38606,-0.06513,-0.31955,0.71948,0.34081,
1642650021199650048,0.77578,0.48710,-0.26801,0.93239,-0.02350,0.36004,-0.02152,-0.50053,0.32149,0.45270,
1642650021432983296,0.63766,0.45107,-0.18592,0.95155,-0.02885,0.30154,-0.05287,-0.41709,-0.39888,0.13889,
1642650021466316800,0.62477,0.42637,-0.18203,0.95395,-0.02438,0.29260,-0.06136,-0.28315,-0.44725,0.08394,
1642650021499650048,0.61610,0.39595,-0.17852,0.95535,-0.02039,0.28513,-0.07472,-0.13289,-0.49944,0.03937,
1642650021699650048,0.66473,0.18157,-0.20753,0.93531,0.01691,0.29794,-0.19011,0.48160,-0.97886,-0.27635,
1642650021732983296,0.68110,0.19120,-0.22466,0.93155,0.02360,0.30380,-0.19842,0.49267,-0.91688,-0.31996,
1642650022099650048,0.67999,0.02206,-0.25679,0.89724,0.06156,0.32804,-0.28908,-0.58216,-0.20676,0.21879,
1642650022199650048,0.61703,0.01644,-0.23198,0.89212,0.08877,0.30942,-0.31701,-0.51701,-0.03032,0.06726,
1642650022266316544,0.58300,0.02359,-0.23084,0.89204,0.10980,0.29979,-0.31990,-0.37146,0.07293,-0.08278,
1642650022299650048,0.57179,0.03227,-0.23253,0.89390,0.11888,0.29881,-0.31230,-0.25911,0.13190,-0.14252,
1642650022332983552,0.56715,0.04407,-0.24068,0.89673,0.12694,0.29891,-0.30069,-0.12875,0.19503,-0.19522,
