# ground truth for robot_fast1.synced
# timestamp tx ty tz qx qy qz qw
1642661813.747782 0.454204 1.421723 1.370061 -0.238991 -0.168571 -0.047100 -0.955117
1642661813.756115 0.454307 1.421911 1.370386 -0.238849 -0.168569 -0.047440 -0.955136
1642661813.764448 0.454384 1.422171 1.370715 -0.238728 -0.168615 -0.047819 -0.955139
1642661813.772781 0.454430 1.422498 1.371039 -0.238492 -0.168556 -0.048175 -0.955191
1642661813.781115 0.454443 1.422899 1.371350 -0.238256 -0.168577 -0.048494 -0.955230
1642661813.789448 0.454426 1.423391 1.371654 -0.237874 -0.168496 -0.048829 -0.955322
1642661813.797781 0.454377 1.423983 1.371942 -0.237431 -0.168175 -0.049270 -0.955466
1642661813.806115 0.454276 1.424662 1.372208 -0.236930 -0.167707 -0.049772 -0.955647
1642661813.814448 0.454183 1.425471 1.372479 -0.236508 -0.166504 -0.050637 -0.955916
1642661813.822781 0.453944 1.426288 1.372665 -0.235864 -0.166954 -0.050642 -0.955997
1642661813.831115 0.453706 1.427215 1.372841 -0.235209 -0.166499 -0.051125 -0.956212
1642661813.839448 0.453462 1.428272 1.373025 -0.234651 -0.165168 -0.051887 -0.956539
1642661813.847781 0.453073 1.429305 1.373108 -0.233963 -0.165432 -0.052029 -0.956654
1642661813.856115 0.452667 1.430446 1.373177 -0.233311 -0.164754 -0.052480 -0.956905
1642661813.864448 0.452187 1.431661 1.373205 -0.232656 -0.164097 -0.052878 -0.957156
1642661813.872782 0.451652 1.432919 1.373166 -0.231872 -0.163266 -0.053290 -0.957465
1642661813.881115 0.451061 1.434226 1.373074 -0.231053 -0.162503 -0.053772 -0.957766
1642661813.889448 0.450392 1.435574 1.372918 -0.230248 -0.161528 -0.054233 -0.958099
1642661813.897781 0.449695 1.437017 1.372725 -0.229415 -0.159872 -0.054928 -0.958537
1642661813.906115 0.448812 1.438414 1.372411 -0.228334 -0.159842 -0.055035 -0.958794
1642661813.914448 0.447929 1.439951 1.372092 -0.227321 -0.158191 -0.055818 -0.959263
1642661813.922781 0.446900 1.441481 1.371691 -0.226090 -0.157173 -0.056446 -0.959684
1642661813.931115 0.445694 1.443006 1.371205 -0.224740 -0.157109 -0.056796 -0.959991
1642661813.939448 0.444447 1.444598 1.370675 -0.223296 -0.156215 -0.057665 -0.960422
1642661813.947781 0.443056 1.446251 1.370107 -0.221812 -0.155263 -0.058618 -0.960863
1642661813.956115 0.441538 1.447939 1.369470 -0.220170 -0.154383 -0.059655 -0.961318
1642661813.964448 0.439882 1.449677 1.368788 -0.218466 -0.153436 -0.060886 -0.961781
1642661813.972781 0.438086 1.451464 1.368065 -0.216524 -0.152441 -0.062290 -0.962289
1642661813.981115 0.436141 1.453286 1.367289 -0.214483 -0.151417 -0.063905 -0.962801
1642661813.989448 0.434041 1.455163 1.366466 -0.212251 -0.150317 -0.065672 -0.963349
1642661813.997782 0.431764 1.457070 1.365596 -0.209944 -0.149379 -0.067653 -0.963863
1642661814.006115 0.429328 1.459016 1.364684 -0.207439 -0.148458 -0.069685 -0.964403
1642661814.014448 0.426724 1.460993 1.363748 -0.204794 -0.147260 -0.072153 -0.964970
1642661814.022781 0.423926 1.462992 1.362768 -0.202060 -0.146391 -0.074641 -0.965490
1642661814.031115 0.420940 1.465034 1.361763 -0.199131 -0.145283 -0.077496 -0.966040
1642661814.039448 0.417768 1.467083 1.360740 -0.196121 -0.144061 -0.080602 -0.966585
1642661814.047781 0.414418 1.469141 1.359685 -0.193164 -0.142814 -0.084035 -0.967073
1642661814.056115 0.410882 1.471200 1.358607 -0.189977 -0.141371 -0.087603 -0.967600
1642661814.064448 0.407190 1.473093 1.357402 -0.186655 -0.142532 -0.089059 -0.967943
1642661814.072781 0.403387 1.475394 1.356404 -0.183632 -0.137744 -0.095026 -0.968646
1642661814.081115 0.399237 1.477253 1.355139 -0.180084 -0.139630 -0.096791 -0.968868
1642661814.089448 0.394588 1.479568 1.354190 -0.174084 -0.137638 -0.096219 -0.970305
1642661814.097781 0.390186 1.481610 1.353031 -0.170677 -0.136103 -0.100295 -0.970714
1642661814.106115 0.385658 1.483609 1.351869 -0.167265 -0.134430 -0.104754 -0.971070
1642661814.114448 0.381000 1.485541 1.350682 -0.164048 -0.132863 -0.109389 -0.971324
1642661814.122782 0.376568 1.487187 1.349318 -0.163370 -0.131854 -0.118121 -0.970552
1642661814.131115 0.371644 1.489005 1.348154 -0.160193 -0.130005 -0.122922 -0.970735
1642661814.139448 0.366597 1.490743 1.347003 -0.156970 -0.128301 -0.127482 -0.970901
1642661814.147781 0.361426 1.492377 1.345858 -0.153801 -0.126300 -0.132219 -0.971036
1642661814.156115 0.356141 1.493916 1.344726 -0.150839 -0.124191 -0.136945 -0.971118
1642661814.164448 0.350752 1.495312 1.343617 -0.147851 -0.121943 -0.141698 -0.971181
1642661814.172781 0.345261 1.496568 1.342529 -0.144926 -0.119501 -0.146523 -0.971209
1642661814.181115 0.339692 1.497670 1.341460 -0.142146 -0.117061 -0.151329 -0.971180
1642661814.189448 0.334048 1.498612 1.340413 -0.139497 -0.114293 -0.156285 -0.971109
1642661814.197781 0.328334 1.499371 1.339381 -0.136876 -0.111498 -0.161214 -0.971001
1642661814.206115 0.322613 1.499842 1.338321 -0.135215 -0.108734 -0.166695 -0.970622
1642661814.214448 0.316705 1.500308 1.337420 -0.134073 -0.108751 -0.170097 -0.970188
1642661814.222781 0.310944 1.500365 1.336370 -0.130953 -0.103034 -0.176449 -0.970104
1642661814.231115 0.304592 1.500546 1.335613 -0.129320 -0.093255 -0.188273 -0.969089
1642661814.239448 0.298807 1.500264 1.334610 -0.127411 -0.091764 -0.192168 -0.968719
1642661814.247782 0.292882 1.499692 1.333701 -0.125767 -0.088578 -0.197405 -0.968178
1642661814.256115 0.286937 1.498856 1.332836 -0.124334 -0.085481 -0.202744 -0.967538
1642661814.264448 0.280824 1.497728 1.332091 -0.123302 -0.079963 -0.210248 -0.966539
1642661814.272781 0.275071 1.496337 1.331196 -0.122047 -0.079018 -0.213889 -0.965977
1642661814.281115 0.269191 1.494647 1.330430 -0.121113 -0.076107 -0.219410 -0.965090
1642661814.289448 0.263358 1.492680 1.329725 -0.120376 -0.073111 -0.225145 -0.964092
1642661814.297781 0.257589 1.490411 1.329072 -0.119870 -0.070136 -0.230958 -0.963001
1642661814.306115 0.251904 1.487845 1.328483 -0.119590 -0.067330 -0.236804 -0.961815
1642661814.314448 0.246317 1.484980 1.327960 -0.119514 -0.064500 -0.242878 -0.960503
1642661814.322781 0.240854 1.481829 1.327493 -0.119628 -0.061666 -0.249088 -0.959084
1642661814.331115 0.235464 1.478539 1.327198 -0.121212 -0.061573 -0.253636 -0.957698
1642661814.339448 0.230360 1.474654 1.326747 -0.120474 -0.056696 -0.261297 -0.956031
1642661814.347781 0.225336 1.470821 1.326546 -0.122302 -0.056315 -0.266099 -0.954496
1642661814.356115 0.220567 1.466654 1.326360 -0.123757 -0.054858 -0.271545 -0.952858
1642661814.364448 0.216386 1.461769 1.325954 -0.122529 -0.050914 -0.277404 -0.951547
1642661814.372782 0.212227 1.457079 1.325831 -0.123727 -0.048420 -0.283139 -0.949831
1642661814.381115 0.208345 1.452291 1.325776 -0.125325 -0.045614 -0.289087 -0.947967
1642661814.389448 0.204695 1.447576 1.325910 -0.128738 -0.046731 -0.292217 -0.946495
1642661814.397781 0.201577 1.442304 1.325819 -0.129193 -0.041390 -0.299597 -0.944372
1642661814.406115 0.198805 1.437132 1.325938 -0.131458 -0.039108 -0.304504 -0.942585
1642661814.414448 0.196288 1.432169 1.326251 -0.135665 -0.040898 -0.306881 -0.941141
1642661814.422781 0.194360 1.427019 1.326529 -0.138780 -0.038917 -0.310963 -0.939429
1642661814.431115 0.192882 1.421848 1.326851 -0.141958 -0.037173 -0.314752 -0.937762
1642661814.439448 0.191825 1.416715 1.327264 -0.145419 -0.034117 -0.319385 -0.935779
1642661814.447781 0.191497 1.411451 1.327670 -0.148442 -0.034343 -0.320659 -0.934860
1642661814.456115 0.191493 1.406461 1.328233 -0.152469 -0.033812 -0.322597 -0.933564
1642661814.464448 0.192032 1.401508 1.328847 -0.156151 -0.032676 -0.324757 -0.932246
1642661814.472781 0.193061 1.396751 1.329598 -0.160428 -0.032456 -0.326026 -0.931083
1642661814.481115 0.194634 1.392124 1.330420 -0.164911 -0.033508 -0.326130 -0.930226
1642661814.489448 0.196490 1.387818 1.331421 -0.169880 -0.031690 -0.328718 -0.928483
1642661814.497782 0.199146 1.383456 1.332421 -0.174482 -0.035164 -0.326294 -0.928360
1642661814.506115 0.202129 1.379383 1.333541 -0.179439 -0.036720 -0.325634 -0.927586
1642661814.514448 0.205521 1.375547 1.334732 -0.184590 -0.038910 -0.324624 -0.926840
1642661814.522781 0.209116 1.371984 1.336073 -0.190519 -0.045840 -0.321909 -0.926270
1642661814.531115 0.213410 1.368770 1.337329 -0.195287 -0.041092 -0.323946 -0.924788
1642661814.539448 0.218017 1.365763 1.338662 -0.200484 -0.043645 -0.322042 -0.924224
1642661814.547781 0.222932 1.362982 1.340033 -0.206005 -0.053443 -0.316228 -0.924503
1642661814.556115 0.228327 1.360536 1.341341 -0.210454 -0.053698 -0.314779 -0.923980
1642661814.564448 0.233894 1.358407 1.342695 -0.215177 -0.057672 -0.312022 -0.923588
1642661814.572781 0.239730 1.356587 1.344039 -0.219719 -0.062377 -0.308825 -0.923288
1642661814.581115 0.245863 1.355043 1.345351 -0.223798 -0.066663 -0.305908 -0.922979
1642661814.589448 0.252133 1.353875 1.346641 -0.227749 -0.072420 -0.302366 -0.922746
1642661814.597781 0.258603 1.353006 1.347823 -0.230967 -0.077118 -0.299249 -0.922582
1642661814.606115 0.265156 1.352583 1.349019 -0.234501 -0.083757 -0.295363 -0.922364
1642661814.614448 0.271812 1.352530 1.350156 -0.237595 -0.090857 -0.291186 -0.922228
1642661814.622782 0.278531 1.352834 1.351235 -0.240442 -0.098118 -0.287001 -0.922058
1642661814.631115 0.285280 1.353472 1.352245 -0.242972 -0.105849 -0.282848 -0.921823
1642661814.639448 0.292101 1.354464 1.353189 -0.245125 -0.113658 -0.278471 -0.921656
1642661814.647781 0.298888 1.355768 1.354050 -0.247059 -0.121678 -0.274188 -0.921400
1642661814.656115 0.305598 1.357532 1.354918 -0.249526 -0.132392 -0.268282 -0.920996
1642661814.664448 0.312327 1.359515 1.355562 -0.250723 -0.140347 -0.264137 -0.920691
1642661814.672781 0.319079 1.361725 1.356068 -0.251481 -0.147449 -0.259904 -0.920579
1642661814.681115 0.325802 1.364223 1.356468 -0.252053 -0.155674 -0.254706 -0.920522
1642661814.689448 0.332379 1.367008 1.356702 -0.251864 -0.162658 -0.250881 -0.920416
1642661814.697781 0.338901 1.370104 1.356843 -0.251816 -0.170455 -0.246035 -0.920327
1642661814.706115 0.345350 1.373434 1.356840 -0.251424 -0.178218 -0.240906 -0.920320
1642661814.714448 0.351770 1.376926 1.356674 -0.250596 -0.186156 -0.235029 -0.920494
1642661814.722781 0.358020 1.380710 1.356371 -0.249583 -0.193243 -0.229828 -0.920622
1642661814.731115 0.364107 1.384652 1.355929 -0.248311 -0.200578 -0.224569 -0.920695
1642661814.739448 0.370218 1.388719 1.355281 -0.246623 -0.206277 -0.219557 -0.921098
1642661814.747782 0.376238 1.393080 1.354556 -0.244396 -0.212469 -0.214237 -0.921537
1642661814.756115 0.382121 1.397463 1.353597 -0.242256 -0.218064 -0.208712 -0.922063
1642661814.764448 0.387933 1.401801 1.352376 -0.239516 -0.224923 -0.201641 -0.922704
1642661814.772781 0.393576 1.406590 1.351112 -0.237492 -0.227404 -0.197732 -0.923465
1642661814.781115 0.399089 1.411239 1.349567 -0.234618 -0.231494 -0.192285 -0.924333
1642661814.789448 0.404536 1.415965 1.347836 -0.231672 -0.235385 -0.186470 -0.925284
1642661814.797781 0.409913 1.420499 1.345810 -0.227876 -0.241540 -0.178328 -0.926245
1642661814.806115 0.415010 1.425482 1.343788 -0.225069 -0.242801 -0.174735 -0.927286
1642661814.814448 0.420057 1.430197 1.341547 -0.220658 -0.246143 -0.168469 -0.928623
1642661814.822781 0.425064 1.434764 1.339067 -0.216735 -0.249314 -0.162396 -0.929783
1642661814.831115 0.430093 1.439249 1.336462 -0.213064 -0.251326 -0.156546 -0.931092
1642661814.839448 0.435039 1.443389 1.333578 -0.208427 -0.256739 -0.148039 -0.932056
1642661814.847781 0.439945 1.447601 1.330639 -0.204629 -0.259184 -0.141778 -0.933194
1642661814.856115 0.444764 1.451690 1.327586 -0.200682 -0.261551 -0.135708 -0.934292
1642661814.864448 0.449541 1.455589 1.324417 -0.196853 -0.263919 -0.129570 -0.935311
1642661814.872782 0.454302 1.459274 1.321141 -0.193171 -0.266301 -0.123357 -0.936244
1642661814.881115 0.459037 1.462755 1.317783 -0.189695 -0.268728 -0.116913 -0.937087
1642661814.889448 0.463761 1.465989 1.314339 -0.186478 -0.271319 -0.110335 -0.937783
1642661814.897781 0.468481 1.468976 1.310835 -0.183457 -0.274069 -0.103480 -0.938361
1642661814.906115 0.473184 1.471679 1.307275 -0.180691 -0.276771 -0.096578 -0.938841
1642661814.914448 0.477909 1.474153 1.303686 -0.178254 -0.279323 -0.089452 -0.939256
1642661814.922781 0.482605 1.476297 1.300070 -0.176107 -0.282282 -0.082048 -0.939453
1642661814.931115 0.487280 1.478110 1.296444 -0.174358 -0.285279 -0.074316 -0.939517
1642661814.939448 0.491928 1.479541 1.292755 -0.172808 -0.289075 -0.065907 -0.939271
1642661814.947781 0.496525 1.480644 1.289137 -0.172261 -0.292435 -0.057639 -0.938875
1642661814.956115 0.501049 1.481512 1.285632 -0.171144 -0.295791 -0.048857 -0.938526
1642661814.964448 0.505507 1.481944 1.282162 -0.170904 -0.299060 -0.040214 -0.937943
1642661814.972781 0.509834 1.482011 1.278762 -0.171098 -0.302214 -0.031449 -0.937232
1642661814.981115 0.514059 1.481745 1.275453 -0.171501 -0.305240 -0.022477 -0.936435
1642661814.989448 0.518090 1.481084 1.272242 -0.172302 -0.307866 -0.013685 -0.935598
1642661814.997782 0.521939 1.479983 1.269117 -0.173129 -0.310317 -0.004887 -0.934722
1642661815.006115 0.525610 1.478614 1.266171 -0.174588 -0.311811 0.003295 -0.933960
1642661815.014448 0.529020 1.476850 1.263331 -0.176209 -0.314160 0.012014 -0.932797
1642661815.022781 0.532236 1.474770 1.260658 -0.178235 -0.315801 0.020358 -0.931712
1642661815.031115 0.535217 1.472364 1.258158 -0.180657 -0.317205 0.028476 -0.930555
1642661815.039448 0.537914 1.469675 1.255805 -0.183251 -0.318076 0.036188 -0.929483
1642661815.047781 0.540321 1.466748 1.253684 -0.186438 -0.319357 0.044124 -0.928065
1642661815.056115 0.542393 1.463627 1.251780 -0.190164 -0.321082 0.052256 -0.926290
1642661815.064448 0.544134 1.460199 1.250038 -0.193633 -0.321197 0.059166 -0.925115
1642661815.072781 0.545595 1.456506 1.248423 -0.196550 -0.319864 0.065146 -0.924560
1642661815.081115 0.546689 1.452698 1.247063 -0.199841 -0.318979 0.071359 -0.923701
1642661815.089448 0.547421 1.448752 1.245899 -0.203272 -0.317701 0.077137 -0.922928
1642661815.097781 0.547818 1.444674 1.244953 -0.206696 -0.315999 0.082595 -0.922280
1642661815.106115 0.547856 1.440497 1.244208 -0.210036 -0.313908 0.087539 -0.921783
1642661815.114448 0.547549 1.436238 1.243682 -0.213580 -0.311498 0.092158 -0.921336
1642661815.122782 0.546906 1.431922 1.243363 -0.217135 -0.308824 0.096468 -0.920964
1642661815.131115 0.545944 1.427564 1.243258 -0.220724 -0.305677 0.100259 -0.920755
1642661815.139448 0.544642 1.423185 1.243340 -0.224342 -0.302487 0.103829 -0.920539
1642661815.147781 0.543027 1.418801 1.243615 -0.227946 -0.299231 0.107114 -0.920341
1642661815.156115 0.541063 1.414420 1.244082 -0.231499 -0.295357 0.109692 -0.920402
1642661815.164448 0.538867 1.410182 1.244775 -0.235787 -0.292945 0.112994 -0.919685
1642661815.172781 0.536383 1.405892 1.245597 -0.239720 -0.289676 0.115478 -0.919395
1642661815.181115 0.533604 1.401613 1.246579 -0.243677 -0.286548 0.117744 -0.919047
1642661815.189448 0.530466 1.397344 1.247720 -0.247696 -0.283928 0.120131 -0.918477
1642661815.197781 0.527059 1.393305 1.249063 -0.251612 -0.280046 0.121198 -0.918465
1642661815.206115 0.523429 1.389347 1.250530 -0.255664 -0.276348 0.122371 -0.918310
1642661815.214448 0.519532 1.385483 1.252132 -0.259829 -0.272624 0.123242 -0.918137
1642661815.222781 0.515270 1.382075 1.254135 -0.264228 -0.264669 0.119891 -0.919652
1642661815.231115 0.510929 1.378479 1.255877 -0.268449 -0.261822 0.121163 -0.919078
1642661815.239448 0.506264 1.375098 1.257857 -0.272658 -0.256559 0.120803 -0.919370
1642661815.247782 0.501272 1.371861 1.259722 -0.276861 -0.254602 0.122045 -0.918494
1642661815.256115 0.496063 1.368614 1.261801 -0.280795 -0.249109 0.122650 -0.918725
1642661815.264448 0.490631 1.365730 1.263881 -0.284568 -0.243265 0.122481 -0.919153
1642661815.272781 0.484856 1.363100 1.266027 -0.287509 -0.238201 0.123507 -0.919426
1642661815.281115 0.478825 1.360646 1.268110 -0.290825 -0.232578 0.123449 -0.919831
1642661815.289448 0.472568 1.358431 1.270157 -0.293809 -0.226431 0.123313 -0.920434
1642661815.297781 0.465941 1.356206 1.272030 -0.296482 -0.223886 0.126157 -0.919814
