# ground truth for desk_normal1.synced
# timestamp tx ty tz qx qy qz qw
1642647813.603761 -0.805306 1.362260 0.250800 -0.209928 0.078387 -0.122574 -0.966830
1642647813.612094 -0.805297 1.362278 0.250800 -0.209906 0.078375 -0.122519 -0.966843
1642647813.620428 -0.805284 1.362272 0.250787 -0.209890 0.078473 -0.122535 -0.966837
1642647813.628761 -0.805274 1.362276 0.250794 -0.209826 0.078530 -0.122495 -0.966851
1642647813.637094 -0.805262 1.362283 0.250796 -0.209885 0.078494 -0.122414 -0.966851
1642647813.645427 -0.805245 1.362289 0.250811 -0.209923 0.078591 -0.122398 -0.966837
1642647813.653761 -0.805230 1.362289 0.250830 -0.209905 0.078708 -0.122424 -0.966829
1642647813.662094 -0.805221 1.362288 0.250859 -0.209895 0.078707 -0.122337 -0.966842
1642647813.670428 -0.805198 1.362276 0.250885 -0.209908 0.078824 -0.122353 -0.966828
1642647813.678761 -0.805178 1.362267 0.250915 -0.209970 0.078826 -0.122281 -0.966823
1642647813.687094 -0.805148 1.362265 0.250946 -0.209996 0.078840 -0.122253 -0.966820
1642647813.695428 -0.805118 1.362249 0.250978 -0.210030 0.078877 -0.122221 -0.966813
1642647813.703761 -0.805086 1.362240 0.251017 -0.210014 0.078942 -0.122187 -0.966816
1642647813.712094 -0.805050 1.362234 0.251059 -0.210058 0.078945 -0.122114 -0.966815
1642647813.720428 -0.805006 1.362234 0.251096 -0.210085 0.079083 -0.122090 -0.966801
1642647813.728761 -0.804964 1.362224 0.251130 -0.210087 0.079064 -0.122038 -0.966809
1642647813.737094 -0.804916 1.362221 0.251167 -0.210116 0.079177 -0.121995 -0.966799
1642647813.745428 -0.804862 1.362217 0.251203 -0.210135 0.079187 -0.121925 -0.966802
1642647813.753761 -0.804806 1.362214 0.251237 -0.210142 0.079207 -0.121893 -0.966803
1642647813.762094 -0.804741 1.362216 0.251279 -0.210186 0.079310 -0.121849 -0.966791
1642647813.770427 -0.804673 1.362211 0.251313 -0.210108 0.079425 -0.121814 -0.966803
1642647813.778761 -0.804598 1.362211 0.251360 -0.210120 0.079352 -0.121711 -0.966819
1642647813.787094 -0.804524 1.362218 0.251400 -0.210188 0.079386 -0.121639 -0.966811
1642647813.795428 -0.804451 1.362222 0.251443 -0.210223 0.079360 -0.121584 -0.966812
1642647813.803761 -0.804375 1.362222 0.251489 -0.210247 0.079219 -0.121469 -0.966833
1642647813.812094 -0.804300 1.362226 0.251532 -0.210206 0.079271 -0.121422 -0.966843
1642647813.820428 -0.804222 1.362227 0.251570 -0.210232 0.079274 -0.121405 -0.966840
1642647813.828761 -0.804145 1.362225 0.251610 -0.210221 0.079302 -0.121374 -0.966844
1642647813.837094 -0.804066 1.362237 0.251660 -0.210282 0.079170 -0.121305 -0.966850
1642647813.845428 -0.803986 1.362244 0.251703 -0.210210 0.079238 -0.121289 -0.966862
1642647813.853761 -0.803906 1.362246 0.251752 -0.210232 0.079234 -0.121235 -0.966864
1642647813.862094 -0.803823 1.362257 0.251805 -0.210295 0.079178 -0.121179 -0.966862
1642647813.870428 -0.803736 1.362264 0.251854 -0.210264 0.079208 -0.121122 -0.966874
1642647813.878761 -0.803650 1.362269 0.251913 -0.210258 0.079189 -0.121029 -0.966888
1642647813.887094 -0.803556 1.362272 0.251971 -0.210302 0.079152 -0.120938 -0.966893
1642647813.895427 -0.803458 1.362280 0.252032 -0.210325 0.079212 -0.120889 -0.966889
1642647813.903761 -0.803360 1.362282 0.252090 -0.210323 0.079232 -0.120788 -0.966901
1642647813.912094 -0.803267 1.362294 0.252154 -0.210396 0.079110 -0.120689 -0.966907
1642647813.920428 -0.803168 1.362299 0.252214 -0.210437 0.079112 -0.120641 -0.966904
1642647813.928761 -0.803071 1.362284 0.252274 -0.210452 0.079029 -0.120569 -0.966916
1642647813.937094 -0.803020 1.362287 0.252303 -0.210428 0.078662 -0.120563 -0.966952
1642647813.945428 -0.802931 1.362282 0.252360 -0.210400 0.078742 -0.120602 -0.966947
1642647813.953761 -0.802840 1.362272 0.252421 -0.210447 0.078666 -0.120523 -0.966953
1642647813.962094 -0.802755 1.362275 0.252491 -0.210428 0.078604 -0.120473 -0.966968
1642647813.970428 -0.802677 1.362278 0.252551 -0.210472 0.078582 -0.120447 -0.966964
1642647813.978761 -0.802591 1.362268 0.252623 -0.210540 0.078618 -0.120467 -0.966944
1642647813.987094 -0.802503 1.362268 0.252688 -0.210534 0.078613 -0.120427 -0.966950
1642647813.995428 -0.802422 1.362271 0.252754 -0.210577 0.078571 -0.120422 -0.966945
1642647814.003761 -0.802340 1.362277 0.252825 -0.210568 0.078542 -0.120370 -0.966956
1642647814.012094 -0.802262 1.362273 0.252886 -0.210608 0.078464 -0.120342 -0.966957
1642647814.020427 -0.802187 1.362284 0.252941 -0.210647 0.078466 -0.120322 -0.966951
1642647814.028761 -0.802118 1.362288 0.252998 -0.210555 0.078455 -0.120282 -0.966976
1642647814.037094 -0.802051 1.362291 0.253050 -0.210632 0.078326 -0.120263 -0.966973
1642647814.045428 -0.801986 1.362299 0.253095 -0.210584 0.078370 -0.120322 -0.966972
1642647814.053761 -0.801925 1.362309 0.253148 -0.210574 0.078258 -0.120249 -0.966992
1642647814.062094 -0.801867 1.362321 0.253196 -0.210584 0.078145 -0.120244 -0.967000
1642647814.070428 -0.801809 1.362317 0.253228 -0.210567 0.078203 -0.120273 -0.966995
1642647814.078761 -0.801750 1.362326 0.253273 -0.210507 0.078205 -0.120277 -0.967008
1642647814.087094 -0.801694 1.362334 0.253317 -0.210514 0.078121 -0.120279 -0.967013
1642647814.095428 -0.801640 1.362342 0.253356 -0.210506 0.078040 -0.120235 -0.967027
1642647814.103761 -0.801583 1.362341 0.253394 -0.210516 0.078092 -0.120296 -0.967013
1642647814.112094 -0.801530 1.362344 0.253440 -0.210513 0.078052 -0.120287 -0.967018
1642647814.120428 -0.801481 1.362345 0.253472 -0.210494 0.078064 -0.120302 -0.967019
1642647814.128761 -0.801438 1.362350 0.253513 -0.210520 0.077936 -0.120268 -0.967028
1642647814.137094 -0.801393 1.362346 0.253556 -0.210519 0.077970 -0.120277 -0.967024
1642647814.145427 -0.801352 1.362343 0.253600 -0.210543 0.077959 -0.120291 -0.967018
1642647814.153761 -0.801309 1.362339 0.253644 -0.210545 0.078021 -0.120272 -0.967015
1642647814.162094 -0.801269 1.362341 0.253686 -0.210577 0.077962 -0.120265 -0.967014
1642647814.170428 -0.801224 1.362329 0.253722 -0.210604 0.077728 -0.120067 -0.967051
1642647814.178761 -0.801182 1.362323 0.253764 -0.210631 0.077719 -0.120080 -0.967045
1642647814.187094 -0.801150 1.362329 0.253817 -0.210564 0.078050 -0.120271 -0.967009
1642647814.195428 -0.801103 1.362316 0.253850 -0.210626 0.077870 -0.120073 -0.967034
1642647814.203761 -0.801064 1.362313 0.253897 -0.210674 0.077757 -0.120012 -0.967041
1642647814.212094 -0.801025 1.362300 0.253936 -0.210672 0.077799 -0.120044 -0.967034
1642647814.220428 -0.800987 1.362294 0.253978 -0.210676 0.077890 -0.120079 -0.967021
1642647814.228761 -0.800952 1.362289 0.254017 -0.210697 0.077884 -0.120049 -0.967021
1642647814.237094 -0.800918 1.362277 0.254053 -0.210723 0.077915 -0.120060 -0.967011
1642647814.245428 -0.800885 1.362266 0.254091 -0.210767 0.077928 -0.120064 -0.967000
1642647814.253761 -0.800852 1.362264 0.254130 -0.210757 0.078057 -0.120082 -0.966990
1642647814.262094 -0.800820 1.362261 0.254160 -0.210800 0.078135 -0.120098 -0.966972
1642647814.270427 -0.800798 1.362263 0.254194 -0.210812 0.078086 -0.120057 -0.966978
1642647814.278761 -0.800773 1.362266 0.254219 -0.210778 0.078233 -0.120098 -0.966969
1642647814.287094 -0.800748 1.362274 0.254249 -0.210771 0.078212 -0.120042 -0.966979
1642647814.295428 -0.800727 1.362284 0.254278 -0.210778 0.078252 -0.120067 -0.966971
1642647814.303761 -0.800710 1.362295 0.254299 -0.210766 0.078274 -0.120069 -0.966972
1642647814.312094 -0.800687 1.362306 0.254314 -0.210744 0.078421 -0.120112 -0.966959
1642647814.320428 -0.800676 1.362319 0.254323 -0.210824 0.078426 -0.120140 -0.966938
1642647814.328761 -0.800669 1.362327 0.254338 -0.210741 0.078500 -0.120167 -0.966947
1642647814.337094 -0.800658 1.362331 0.254346 -0.210734 0.078551 -0.120146 -0.966947
1642647814.345428 -0.800660 1.362344 0.254360 -0.210779 0.078532 -0.120149 -0.966938
1642647814.353761 -0.800650 1.362354 0.254359 -0.210681 0.078759 -0.120235 -0.966930
1642647814.362094 -0.800654 1.362371 0.254367 -0.210709 0.078743 -0.120243 -0.966924
1642647814.370428 -0.800647 1.362386 0.254364 -0.210683 0.078887 -0.120270 -0.966915
1642647814.378761 -0.800637 1.362409 0.254373 -0.210678 0.078902 -0.120268 -0.966915
1642647814.387094 -0.800628 1.362423 0.254375 -0.210716 0.079035 -0.120296 -0.966892
1642647814.395427 -0.800618 1.362440 0.254380 -0.210707 0.079040 -0.120235 -0.966902
1642647814.403761 -0.800605 1.362460 0.254386 -0.210658 0.079241 -0.120319 -0.966886
1642647814.412094 -0.800590 1.362469 0.254388 -0.210698 0.079300 -0.120281 -0.966877
1642647814.420428 -0.800572 1.362497 0.254395 -0.210686 0.079361 -0.120237 -0.966880
1642647814.428761 -0.800552 1.362523 0.254400 -0.210608 0.079456 -0.120225 -0.966890
1642647814.437094 -0.800528 1.362537 0.254399 -0.210646 0.079589 -0.120259 -0.966867
1642647814.445428 -0.800506 1.362556 0.254394 -0.210617 0.079668 -0.120227 -0.966871
1642647814.453761 -0.800483 1.362585 0.254400 -0.210604 0.079759 -0.120187 -0.966871
1642647814.462094 -0.800460 1.362614 0.254401 -0.210631 0.079819 -0.120156 -0.966864
1642647814.470428 -0.800435 1.362630 0.254410 -0.210631 0.079813 -0.120069 -0.966875
1642647814.478761 -0.800420 1.362680 0.254413 -0.210615 0.080135 -0.120243 -0.966831
1642647814.487094 -0.800386 1.362697 0.254403 -0.210612 0.079981 -0.120084 -0.966864
1642647814.495428 -0.800375 1.362739 0.254392 -0.210537 0.080291 -0.120260 -0.966833
1642647814.503761 -0.800355 1.362768 0.254382 -0.210537 0.080332 -0.120208 -0.966836
1642647814.512094 -0.800329 1.362793 0.254366 -0.210500 0.080140 -0.120004 -0.966885
1642647814.520427 -0.800313 1.362841 0.254356 -0.210465 0.080449 -0.120176 -0.966846
1642647814.528761 -0.800290 1.362874 0.254337 -0.210429 0.080509 -0.120157 -0.966851
1642647814.537094 -0.800265 1.362915 0.254319 -0.210444 0.080591 -0.120117 -0.966846
1642647814.545428 -0.800241 1.362953 0.254301 -0.210369 0.080652 -0.120095 -0.966860
1642647814.553761 -0.800215 1.362992 0.254279 -0.210346 0.080739 -0.120073 -0.966860
1642647814.562094 -0.800191 1.363024 0.254258 -0.210344 0.080733 -0.119996 -0.966870
1642647814.570428 -0.800175 1.363061 0.254247 -0.210359 0.080719 -0.119921 -0.966878
1642647814.578761 -0.800149 1.363080 0.254222 -0.210294 0.080882 -0.119931 -0.966877
1642647814.587094 -0.800132 1.363110 0.254211 -0.210280 0.081013 -0.119950 -0.966867
1642647814.595428 -0.800107 1.363136 0.254183 -0.210304 0.080934 -0.119878 -0.966877
1642647814.603761 -0.800099 1.363170 0.254171 -0.210207 0.081059 -0.119872 -0.966888
1642647814.612094 -0.800080 1.363191 0.254147 -0.210241 0.081123 -0.119882 -0.966874
1642647814.620428 -0.800071 1.363219 0.254136 -0.210235 0.081174 -0.119864 -0.966874
1642647814.628761 -0.800055 1.363243 0.254128 -0.210234 0.081301 -0.119823 -0.966868
1642647814.637094 -0.800048 1.363264 0.254117 -0.210206 0.081303 -0.119800 -0.966877
1642647814.645427 -0.800039 1.363295 0.254107 -0.210245 0.081370 -0.119776 -0.966866
1642647814.653761 -0.800025 1.363323 0.254098 -0.210198 0.081501 -0.119811 -0.966861
1642647814.662094 -0.800016 1.363354 0.254097 -0.210203 0.081513 -0.119782 -0.966862
1642647814.670428 -0.800008 1.363390 0.254093 -0.210179 0.081609 -0.119794 -0.966858
1642647814.678761 -0.800001 1.363420 0.254088 -0.210230 0.081512 -0.119721 -0.966864
1642647814.687094 -0.799987 1.363447 0.254083 -0.210136 0.081578 -0.119729 -0.966878
1642647814.695428 -0.799970 1.363470 0.254072 -0.210186 0.081542 -0.119742 -0.966869
1642647814.703761 -0.799960 1.363506 0.254065 -0.210114 0.081491 -0.119702 -0.966893
1642647814.712094 -0.799944 1.363538 0.254057 -0.210109 0.081477 -0.119715 -0.966894
1642647814.720428 -0.799922 1.363574 0.254048 -0.210095 0.081466 -0.119723 -0.966897
1642647814.728761 -0.799893 1.363597 0.254034 -0.210067 0.081425 -0.119696 -0.966910
1642647814.737094 -0.799868 1.363641 0.254017 -0.210038 0.081424 -0.119694 -0.966917
1642647814.745428 -0.799838 1.363682 0.254003 -0.209982 0.081397 -0.119626 -0.966939
1642647814.753761 -0.799793 1.363724 0.253986 -0.209980 0.081313 -0.119590 -0.966951
1642647814.762094 -0.799754 1.363773 0.253964 -0.209861 0.081418 -0.119595 -0.966968
1642647814.770427 -0.799708 1.363816 0.253940 -0.209868 0.081359 -0.119535 -0.966979
1642647814.778761 -0.799660 1.363870 0.253920 -0.209839 0.081255 -0.119411 -0.967009
1642647814.787094 -0.799610 1.363930 0.253887 -0.209751 0.081280 -0.119402 -0.967027
1642647814.795428 -0.799554 1.363987 0.253848 -0.209616 0.081330 -0.119342 -0.967060
1642647814.803761 -0.799504 1.364043 0.253813 -0.209581 0.081265 -0.119238 -0.967085
1642647814.812094 -0.799448 1.364098 0.253767 -0.209477 0.081275 -0.119225 -0.967109
1642647814.820428 -0.799390 1.364156 0.253719 -0.209402 0.081231 -0.119116 -0.967142
1642647814.828761 -0.799329 1.364227 0.253668 -0.209280 0.081258 -0.119086 -0.967170
1642647814.837094 -0.799266 1.364282 0.253616 -0.209182 0.081180 -0.118991 -0.967209
1642647814.845428 -0.799199 1.364338 0.253565 -0.209017 0.081179 -0.118997 -0.967244
1642647814.853761 -0.799133 1.364412 0.253522 -0.208906 0.081062 -0.118890 -0.967291
1642647814.862094 -0.799062 1.364479 0.253465 -0.208814 0.080953 -0.118897 -0.967319
1642647814.870428 -0.798996 1.364549 0.253420 -0.208676 0.080788 -0.118796 -0.967375
1642647814.878761 -0.798928 1.364614 0.253373 -0.208553 0.080654 -0.118760 -0.967418
1642647814.887094 -0.798857 1.364675 0.253315 -0.208450 0.080521 -0.118706 -0.967457
1642647814.895427 -0.798781 1.364735 0.253277 -0.208333 0.080435 -0.118674 -0.967494
1642647814.903761 -0.798707 1.364798 0.253234 -0.208194 0.080272 -0.118583 -0.967548
1642647814.912094 -0.798630 1.364860 0.253197 -0.208104 0.080150 -0.118525 -0.967585
1642647814.920428 -0.798554 1.364928 0.253155 -0.207961 0.079964 -0.118472 -0.967638
1642647814.928761 -0.798477 1.364995 0.253119 -0.207865 0.079839 -0.118381 -0.967680
1642647814.937094 -0.798396 1.365050 0.253083 -0.207783 0.079749 -0.118385 -0.967704
1642647814.945428 -0.798320 1.365102 0.253047 -0.207690 0.079587 -0.118284 -0.967750
1642647814.953761 -0.798245 1.365162 0.253020 -0.207594 0.079474 -0.118250 -0.967784
1642647814.962094 -0.798171 1.365219 0.252993 -0.207447 0.079423 -0.118214 -0.967824
1642647814.970428 -0.798097 1.365275 0.252960 -0.207377 0.079308 -0.118181 -0.967852
1642647814.978761 -0.798021 1.365344 0.252932 -0.207235 0.079133 -0.118118 -0.967905
1642647814.987094 -0.797941 1.365402 0.252897 -0.207136 0.078966 -0.118080 -0.967944
1642647814.995428 -0.797868 1.365475 0.252871 -0.207007 0.078794 -0.118058 -0.967989
1642647815.003761 -0.797783 1.365532 0.252837 -0.206880 0.078703 -0.118062 -0.968023
1642647815.012094 -0.797702 1.365593 0.252801 -0.206789 0.078490 -0.118036 -0.968063
1642647815.020427 -0.797614 1.365661 0.252779 -0.206639 0.078351 -0.118028 -0.968107
1642647815.028761 -0.797525 1.365728 0.252745 -0.206509 0.078157 -0.118000 -0.968154
1642647815.037094 -0.797435 1.365790 0.252722 -0.206373 0.077914 -0.117997 -0.968203
1642647815.045428 -0.797341 1.365859 0.252701 -0.206238 0.077686 -0.117981 -0.968252
1642647815.053761 -0.797246 1.365921 0.252676 -0.206154 0.077477 -0.118002 -0.968284
1642647815.062094 -0.797146 1.365975 0.252652 -0.206044 0.077232 -0.118014 -0.968325
1642647815.070428 -0.797047 1.366046 0.252631 -0.205942 0.076892 -0.118025 -0.968373
1642647815.078761 -0.796952 1.366114 0.252610 -0.205783 0.076614 -0.117971 -0.968435
1642647815.087094 -0.796845 1.366180 0.252594 -0.205677 0.076289 -0.118010 -0.968479
1642647815.095428 -0.796748 1.366248 0.252570 -0.205538 0.076001 -0.118007 -0.968531
1642647815.103761 -0.796641 1.366318 0.252545 -0.205369 0.075724 -0.118046 -0.968584
1642647815.112094 -0.796538 1.366392 0.252536 -0.205257 0.075393 -0.118000 -0.968639
1642647815.120428 -0.796428 1.366475 0.252516 -0.205082 0.075144 -0.118028 -0.968692
1642647815.128761 -0.796312 1.366554 0.252497 -0.204920 0.074844 -0.118065 -0.968745
1642647815.137094 -0.796196 1.366647 0.252486 -0.204713 0.074623 -0.118065 -0.968806
1642647815.145427 -0.796078 1.366736 0.252477 -0.204618 0.074310 -0.118091 -0.968847
1642647815.153761 -0.795945 1.366819 0.252466 -0.204428 0.074026 -0.118131 -0.968904
1642647815.162094 -0.795804 1.366910 0.252466 -0.204285 0.073664 -0.118114 -0.968964
1642647815.170428 -0.795660 1.367001 0.252463 -0.204099 0.073369 -0.118118 -0.969025
1642647815.178761 -0.795517 1.367088 0.252462 -0.203958 0.072942 -0.118077 -0.969092
1642647815.187094 -0.795377 1.367181 0.252470 -0.203795 0.072468 -0.118068 -0.969162
1642647815.195428 -0.795216 1.367255 0.252474 -0.203624 0.072174 -0.118084 -0.969218
1642647815.203761 -0.795055 1.367324 0.252485 -0.203559 0.071728 -0.118054 -0.969269
1642647815.212094 -0.794896 1.367390 0.252502 -0.203444 0.071216 -0.117889 -0.969351
1642647815.220428 -0.794733 1.367449 0.252524 -0.203354 0.070944 -0.117923 -0.969386
1642647815.228761 -0.794495 1.367478 0.252554 -0.203375 0.070001 -0.117213 -0.969536
1642647815.237094 -0.794339 1.367561 0.252613 -0.203234 0.070031 -0.117445 -0.969535
1642647815.245428 -0.794164 1.367611 0.252661 -0.203152 0.069792 -0.117450 -0.969569
1642647815.253761 -0.793939 1.367644 0.252738 -0.203270 0.069055 -0.116865 -0.969668
1642647815.262094 -0.793779 1.367723 0.252802 -0.203157 0.069119 -0.117107 -0.969657
1642647815.270427 -0.793592 1.367745 0.252851 -0.203192 0.068185 -0.116664 -0.969770
1642647815.278761 -0.793433 1.367821 0.252930 -0.203031 0.068236 -0.116913 -0.969770
1642647815.287094 -0.793251 1.367873 0.252996 -0.202983 0.067813 -0.116847 -0.969818
1642647815.295428 -0.793077 1.367923 0.253062 -0.202906 0.067473 -0.116801 -0.969863
1642647815.303761 -0.792899 1.367965 0.253137 -0.202801 0.067117 -0.116744 -0.969917
1642647815.312094 -0.792719 1.368002 0.253215 -0.202816 0.066649 -0.116620 -0.969961
1642647815.320428 -0.792545 1.368052 0.253292 -0.202718 0.066211 -0.116551 -0.970019
1642647815.328761 -0.792370 1.368099 0.253375 -0.202725 0.065711 -0.116435 -0.970066
1642647815.337094 -0.792197 1.368138 0.253452 -0.202601 0.065306 -0.116335 -0.970131
1642647815.345428 -0.792013 1.368180 0.253534 -0.202562 0.064866 -0.116238 -0.970180
1642647815.353761 -0.791827 1.368216 0.253614 -0.202484 0.064473 -0.116152 -0.970233
1642647815.362094 -0.791645 1.368250 0.253697 -0.202417 0.064112 -0.116042 -0.970284
1642647815.370428 -0.791458 1.368295 0.253794 -0.202390 0.063594 -0.115865 -0.970345
1642647815.378761 -0.791263 1.368340 0.253880 -0.202300 0.063282 -0.115813 -0.970390
1642647815.387094 -0.791064 1.368386 0.253970 -0.202333 0.062760 -0.115680 -0.970433
1642647815.395427 -0.790863 1.368435 0.254059 -0.202248 0.062358 -0.115582 -0.970488
1642647815.403761 -0.790658 1.368491 0.254160 -0.202150 0.061900 -0.115359 -0.970565
1642647815.412094 -0.790461 1.368545 0.254249 -0.202110 0.061433 -0.115232 -0.970618
1642647815.420428 -0.790256 1.368593 0.254342 -0.202016 0.061140 -0.115143 -0.970667
1642647815.428761 -0.790061 1.368657 0.254440 -0.201910 0.060695 -0.114987 -0.970735
1642647815.437094 -0.789858 1.368711 0.254539 -0.201837 0.060224 -0.114816 -0.970800
1642647815.445428 -0.789629 1.368735 0.254639 -0.201610 0.060389 -0.114827 -0.970835
1642647815.453761 -0.789430 1.368801 0.254729 -0.201597 0.059869 -0.114649 -0.970891
1642647815.462094 -0.789228 1.368862 0.254821 -0.201492 0.059489 -0.114515 -0.970952
1642647815.470428 -0.789031 1.368931 0.254912 -0.201376 0.059095 -0.114360 -0.971019
1642647815.478761 -0.788840 1.369006 0.254995 -0.201264 0.058729 -0.114211 -0.971082
1642647815.487094 -0.788638 1.369074 0.255076 -0.201192 0.058317 -0.114017 -0.971144
1642647815.495428 -0.788442 1.369151 0.255159 -0.201073 0.058002 -0.113909 -0.971200
1642647815.503761 -0.788235 1.369231 0.255237 -0.200923 0.057652 -0.113748 -0.971271
1642647815.512094 -0.788038 1.369315 0.255330 -0.200778 0.057332 -0.113554 -0.971343
1642647815.520427 -0.787835 1.369404 0.255413 -0.200716 0.056906 -0.113344 -0.971405
