time,x,y,z,qw,qx,qy,qz,vx,vy,vz,
1642661148936530176,0.07652,0.12089,-0.11929,0.95595,-0.03797,0.28932,0.03174,-0.01376,0.12219,0.05393,
1642661149003196672,0.07594,0.12897,-0.11634,0.95745,-0.04057,0.28458,0.02560,-0.01154,0.11090,0.04592,
1642661149103196928,0.07448,0.14119,-0.11239,0.95879,-0.04336,0.27971,0.02454,-0.01474,0.10915,0.03352,
1642661149203196672,0.07327,0.15152,-0.10910,0.96010,-0.04493,0.27543,0.01803,-0.01480,0.10580,0.03241,
1642661149369863424,0.07262,0.16847,-0.10357,0.96176,-0.04651,0.26987,0.00446,0.00403,0.10057,0.04330,
1642661149436530176,0.07395,0.17446,-0.10021,0.96208,-0.04718,0.26865,-0.00101,0.01683,0.09155,0.04903,
1642661149536529920,0.07651,0.18341,-0.09554,0.96224,-0.04575,0.26812,-0.01022,0.02761,0.08584,0.03736,
1642661149669863424,0.08113,0.19543,-0.09259,0.96187,-0.04608,0.26872,-0.02183,0.02970,0.09086,0.00720,
1642661149703196672,0.08253,0.19891,-0.09213,0.96166,-0.04629,0.26904,-0.02620,0.03160,0.08800,0.01029,
1642661149803196672,0.08552,0.20682,-0.09054,0.96080,-0.04489,0.27067,-0.03973,0.01329,0.06089,0.02821,
1642661149969863424,0.08579,0.21488,-0.08341,0.96162,-0.03382,0.26801,-0.04804,-0.00140,0.03026,0.06521,
1642661150103196928,0.08728,0.21842,-0.07421,0.96197,-0.02584,0.26691,-0.05196,0.01269,0.03700,0.07045,
1642661150136530176,0.08812,0.21848,-0.07196,0.96193,-0.02504,0.26632,-0.05607,0.01443,0.04015,0.06638,
1642661150236530176,0.08955,0.22267,-0.06612,0.96158,-0.02403,0.26461,-0.06900,0.00571,0.04049,0.05832,
1642661150303196672,0.08959,0.22551,-0.06233,0.96147,-0.02316,0.26328,-0.07560,-0.00773,0.04018,0.06471,
1642661150403196928,0.08904,0.23011,-0.05561,0.96210,-0.02443,0.25939,-0.08046,-0.01987,0.04894,0.06990,
1642661150536529920,0.08671,0.23840,-0.04726,0.96269,-0.03286,0.25325,-0.08947,-0.02015,0.08372,0.05578,
1642661150669863424,0.08348,0.25011,-0.04249,0.96383,-0.03940,0.24168,-0.10523,-0.03366,0.09252,0.02738,
1642661150736530176,0.08135,0.25848,-0.04039,0.96497,-0.04322,0.23428,-0.10989,-0.03217,0.10934,0.03126,
1642661150869863424,0.07739,0.27288,-0.03812,0.96591,-0.05068,0.22229,-0.12264,-0.03688,0.11982,0.00975,
1642661150903196928,0.07623,0.27694,-0.03813,0.96609,-0.05280,0.21990,-0.12463,-0.03964,0.12453,-0.00000,
1642661151003196672,0.07174,0.28998,-0.03985,0.96669,-0.05878,0.21036,-0.13341,-0.06487,0.12655,-0.03995,
1642661151103196928,0.06581,0.30295,-0.04465,0.96740,-0.06213,0.19937,-0.14330,-0.06034,0.12780,-0.03944,
1642661151203196672,0.06117,0.31589,-0.04884,0.96835,-0.06657,0.19505,-0.14082,-0.05025,0.13221,-0.03611,
1642661151336529920,0.05544,0.33279,-0.05558,0.96806,-0.07829,0.19095,-0.14239,-0.05292,0.13469,-0.06468,
1642661151436530176,0.05047,0.34467,-0.06368,0.96765,-0.08493,0.18815,-0.14504,-0.05627,0.11396,-0.08280,
1642661151603196928,0.04463,0.36253,-0.07881,0.96677,-0.09076,0.19251,-0.14163,-0.03183,0.09561,-0.08596,
1642661151636530176,0.04412,0.36531,-0.08192,0.96623,-0.09121,0.19444,-0.14241,-0.02612,0.09294,-0.09228,
1642661151703196672,0.04355,0.37120,-0.08859,0.96506,-0.09258,0.19866,-0.14363,-0.01624,0.08529,-0.10274,
1642661151803196672,0.04270,0.37931,-0.09892,0.96350,-0.09614,0.20610,-0.14126,-0.01560,0.07198,-0.11359,
1642661151936530176,0.04161,0.38666,-0.11489,0.96207,-0.10599,0.21357,-0.13261,-0.02003,0.03727,-0.12624,
1642661152069863424,0.03962,0.38615,-0.13179,0.96019,-0.11678,0.22135,-0.12414,-0.01466,-0.02793,-0.13091,
1642661152103196928,0.03952,0.38467,-0.13614,0.95981,-0.11821,0.22473,-0.11954,-0.00891,-0.03848,-0.12825,
1642661152269863424,0.03970,0.37680,-0.15487,0.95820,-0.12488,0.23863,-0.09650,0.00620,-0.04882,-0.10177,
1642661152336529920,0.03988,0.37280,-0.16055,0.95756,-0.12944,0.24090,-0.09102,0.00507,-0.05707,-0.09168,
1642661152403196928,0.04012,0.36856,-0.16572,0.95678,-0.13360,0.24308,-0.08742,0.00633,-0.07598,-0.08730,
1642661152503196672,0.04106,0.36099,-0.17602,0.95548,-0.13650,0.25006,-0.07676,0.01379,-0.08195,-0.10363,
1642661152669863424,0.04433,0.34831,-0.19165,0.95188,-0.14209,0.26417,-0.06278,0.02156,-0.07080,-0.08960,
1642661152703196672,0.04582,0.34644,-0.19476,0.95126,-0.14384,0.26633,-0.05895,0.02253,-0.06803,-0.09013,
1642661152803196672,0.04823,0.33937,-0.20379,0.94891,-0.14834,0.27386,-0.05058,0.02249,-0.06111,-0.09035,
1642661152903196928,0.05093,0.33303,-0.21219,0.94584,-0.15644,0.27959,-0.05240,0.03454,-0.05071,-0.09358,
1642661153136530176,0.06087,0.31642,-0.23255,0.93927,-0.17788,0.28620,-0.06498,0.02311,-0.09939,-0.07096,
1642661153203196672,0.06229,0.31031,-0.23737,0.93885,-0.18075,0.28640,-0.06211,0.01365,-0.09168,-0.06665,
1642661153269863424,0.06285,0.30459,-0.24164,0.93824,-0.18529,0.28611,-0.05929,0.00317,-0.09084,-0.06152,
1642661153303196672,0.06275,0.30135,-0.24369,0.93800,-0.18794,0.28551,-0.05757,-0.00043,-0.09262,-0.06122,
1642661153403196928,0.06260,0.29157,-0.24865,0.93839,-0.19400,0.28130,-0.05155,-0.00138,-0.09765,-0.04150,
1642661153503196672,0.06252,0.28121,-0.25232,0.93961,-0.19886,0.27610,-0.03694,-0.00161,-0.10439,-0.03313,
1642661153603196672,0.06216,0.27039,-0.25560,0.93954,-0.20721,0.27186,-0.02045,0.00267,-0.09280,-0.03072,
1642661153736530176,0.06432,0.25720,-0.25943,0.93721,-0.22191,0.26894,-0.00803,0.03502,-0.08888,-0.02486,
1642661153869863424,0.07099,0.24301,-0.26175,0.93498,-0.23260,0.26778,-0.00202,0.05525,-0.09999,-0.01393,
1642661153903196928,0.07288,0.23927,-0.26203,0.93463,-0.23431,0.26751,-0.00151,0.05397,-0.09991,-0.01270,
1642661154003196672,0.07800,0.23039,-0.26288,0.93402,-0.23872,0.26572,0.00260,0.04887,-0.07577,-0.00232,
1642661154136530176,0.08412,0.22386,-0.26145,0.93510,-0.24258,0.25803,0.01252,0.04120,-0.01908,0.01915,
1642661154236530176,0.08750,0.22342,-0.25786,0.93820,-0.24149,0.24737,0.01647,0.03120,0.01956,0.04278,
1642661154303196672,0.08929,0.22506,-0.25469,0.94076,-0.23790,0.24071,0.02080,0.02568,0.04684,0.04883,
1642661154436530176,0.09003,0.23453,-0.24915,0.94692,-0.22524,0.22785,0.02623,-0.00824,0.08370,0.03614,
1642661154536529920,0.08761,0.24287,-0.24678,0.95212,-0.21190,0.21872,0.02686,-0.03434,0.08758,0.02090,
1642661154603196672,0.08443,0.24949,-0.24628,0.95552,-0.20057,0.21436,0.02846,-0.05262,0.09134,0.00852,
1642661154869863168,0.06537,0.27662,-0.24590,0.96512,-0.14711,0.21309,0.03869,-0.06529,0.10242,-0.00129,
1642661154903196928,0.06338,0.27979,-0.24596,0.96606,-0.14060,0.21295,0.04026,-0.06386,0.09698,-0.00274,
1642661154969863424,0.05914,0.28589,-0.24605,0.96844,-0.12595,0.21079,0.04280,-0.06821,0.09080,-0.00294,
1642661155003196672,0.05688,0.28892,-0.24583,0.96956,-0.11946,0.20931,0.04336,-0.06770,0.09174,-0.00630,
1642661155103196672,0.04992,0.29824,-0.24669,0.97237,-0.10523,0.20389,0.04312,-0.07057,0.10041,-0.01319,
1642661155203196672,0.04275,0.30860,-0.24735,0.97509,-0.09742,0.19649,0.03311,-0.07455,0.10977,0.00382,
1642661155303196672,0.03476,0.31995,-0.24593,0.97734,-0.09226,0.18959,0.01879,-0.08798,0.10120,0.03030,
1642661155469863424,0.01900,0.33565,-0.23712,0.97876,-0.07378,0.19068,0.01509,-0.10141,0.08244,0.07282,
1642661155503196672,0.01556,0.33859,-0.23482,0.97901,-0.06999,0.19108,0.01180,-0.09473,0.08231,0.07737,
1642661155603196672,0.00793,0.34673,-0.22643,0.97933,-0.05653,0.19416,0.00406,-0.06403,0.07996,0.07753,
1642661155703196672,0.00223,0.35523,-0.21990,0.97981,-0.04170,0.19552,0.00125,-0.06045,0.08386,0.04523,
1642661155803196672,-0.00355,0.36477,-0.21692,0.98101,-0.02724,0.19199,-0.00467,-0.06168,0.11423,0.01188,
1642661155903196928,-0.00857,0.37756,-0.21602,0.98207,-0.01788,0.18721,-0.01314,-0.03958,0.13792,0.00579,
1642661156003196672,-0.01093,0.39158,-0.21595,0.98190,-0.00778,0.18814,-0.02045,-0.00939,0.13578,0.01297,
1642661156103196672,-0.01059,0.40386,-0.21482,0.98060,0.00689,0.19347,-0.03066,0.01548,0.11156,0.02043,
1642661156236530176,-0.00589,0.41826,-0.21116,0.97785,0.03181,0.20232,-0.04310,0.05327,0.10222,0.03092,
1642661156336529920,0.00064,0.42773,-0.20779,0.97542,0.04608,0.20848,-0.05454,0.06527,0.08428,0.03192,
1642661156403196928,0.00517,0.43356,-0.20511,0.97384,0.05445,0.21211,-0.06068,0.06832,0.08131,0.03302,
1642661156503196672,0.01166,0.44240,-0.20075,0.97185,0.06243,0.21577,-0.07107,0.06262,0.09420,0.04656,
1642661156603196672,0.01767,0.45147,-0.19525,0.97027,0.06754,0.21676,-0.08385,0.05218,0.08663,0.05244,
1642661156703196672,0.02234,0.45972,-0.19022,0.96874,0.07398,0.21722,-0.09420,0.04453,0.06151,0.05073,
1642661156803196672,0.02664,0.46567,-0.18607,0.96740,0.08278,0.21821,-0.09830,0.04912,0.04724,0.04009,
1642661156903196928,0.03050,0.47072,-0.18264,0.96580,0.08984,0.21980,-0.10412,0.04244,0.04545,0.04520,
1642661157003196672,0.03286,0.47476,-0.17740,0.96500,0.09385,0.21994,-0.10770,0.01562,0.03392,0.05891,
1642661157103196672,0.03351,0.47728,-0.17006,0.96617,0.09435,0.21508,-0.10656,0.01459,0.02194,0.08490,
1642661157203196672,0.03522,0.47847,-0.16105,0.96648,0.09287,0.21140,-0.11225,0.03098,0.00668,0.10300,
1642661157303196672,0.03726,0.47876,-0.15073,0.96624,0.09516,0.21041,-0.11430,0.02964,-0.01773,0.10163,
1642661157403196672,0.03937,0.47625,-0.14106,0.96702,0.09675,0.20767,-0.11128,0.03096,-0.02079,0.10355,
1642661157536529920,0.04422,0.47368,-0.12758,0.96593,0.09140,0.20637,-0.12662,0.03853,-0.01820,0.09321,
1642661157603196672,0.04650,0.47387,-0.12187,0.96634,0.08737,0.20594,-0.12703,0.01964,-0.02508,0.06948,
1642661157703196672,0.04640,0.47184,-0.11697,0.96870,0.08170,0.20150,-0.11979,0.00462,-0.01461,0.04888,
1642661157836529920,0.04595,0.46792,-0.11012,0.97034,0.06732,0.19636,-0.12389,-0.00712,-0.02999,0.04595,
1642661157969863424,0.04370,0.46167,-0.10627,0.97376,0.05565,0.19202,-0.10869,-0.00733,-0.06042,0.01026,
1642661158036529920,0.04341,0.45739,-0.10617,0.97441,0.05021,0.19158,-0.10628,0.01675,-0.05791,0.00261,
1642661158136529920,0.04600,0.45003,-0.10697,0.97422,0.04070,0.19518,-0.10553,0.03636,-0.08457,-0.01206,
1642661158269863424,0.05007,0.43604,-0.11012,0.97349,0.03196,0.20026,-0.10578,0.01954,-0.11654,-0.03453,
1642661158303196672,0.05060,0.43254,-0.11124,0.97350,0.03064,0.20121,-0.10429,0.01385,-0.11330,-0.03535,
1642661158403196672,0.05181,0.42184,-0.11404,0.97332,0.02318,0.20303,-0.10435,0.00887,-0.09426,-0.02676,
1642661158536529920,0.05299,0.41074,-0.11698,0.97405,0.00804,0.20148,-0.10281,0.00612,-0.09145,-0.02880,
1642661158669863424,0.05341,0.39843,-0.12192,0.97460,-0.00311,0.20225,-0.09610,0.00669,-0.09671,-0.04011,
1642661158803196672,0.05108,0.38613,-0.12879,0.97529,-0.01856,0.20360,-0.08371,-0.03495,-0.08958,-0.05676,
1642661158836529920,0.04947,0.38292,-0.13050,0.97555,-0.02284,0.20301,-0.08103,-0.04132,-0.09440,-0.05430,
1642661158903196672,0.04645,0.37640,-0.13376,0.97602,-0.03035,0.20159,-0.07638,-0.04287,-0.10431,-0.04592,
1642661159036529920,0.04113,0.36060,-0.13982,0.97651,-0.03723,0.20066,-0.06916,-0.03529,-0.12549,-0.04740,
1642661159203196672,0.03713,0.34159,-0.14968,0.97549,-0.03966,0.20527,-0.06867,-0.00827,-0.10141,-0.06213,
1642661159236530176,0.03664,0.33842,-0.15202,0.97506,-0.04126,0.20706,-0.06836,-0.00582,-0.10234,-0.06204,
1642661159303196672,0.03589,0.33239,-0.15617,0.97428,-0.04451,0.21138,-0.06419,-0.00783,-0.09693,-0.06237,
1642661159469863424,0.03204,0.31635,-0.16648,0.97279,-0.05334,0.21858,-0.05534,-0.03231,-0.09154,-0.05829,
1642661159536529920,0.02963,0.31013,-0.17005,0.97229,-0.05460,0.21977,-0.05799,-0.03770,-0.08258,-0.05125,
1642661159636529920,0.02511,0.30351,-0.17389,0.97244,-0.05595,0.22046,-0.05133,-0.05054,-0.07659,-0.03596,
1642661159703196672,0.02103,0.29950,-0.17562,0.97298,-0.05671,0.21919,-0.04531,-0.06178,-0.06295,-0.02925,
1642661159803196672,0.01451,0.29188,-0.17872,0.97372,-0.05866,0.21546,-0.04470,-0.06753,-0.06670,-0.03362,
1642661159936530176,0.00685,0.28196,-0.18539,0.97381,-0.06123,0.21584,-0.03679,-0.03695,-0.08195,-0.04879,
1642661160036529920,0.00410,0.27436,-0.19119,0.97236,-0.06509,0.22275,-0.02578,-0.01316,-0.06568,-0.04995,
1642661160103196672,0.00346,0.26965,-0.19456,0.97112,-0.07082,0.22697,-0.01977,-0.00109,-0.06236,-0.04292,
1642661160236530176,0.00579,0.25994,-0.19724,0.96817,-0.08975,0.23321,-0.01456,0.02895,-0.07341,-0.00302,
1642661160336529920,0.00997,0.25207,-0.19451,0.96669,-0.09675,0.23694,-0.00318,0.04611,-0.09399,0.04125,
1642661160403196672,0.01326,0.24666,-0.19122,0.96595,-0.09618,0.23994,0.01053,0.04112,-0.08233,0.04498,
1642661160503196672,0.01570,0.23824,-0.18717,0.96682,-0.08997,0.23830,0.01955,0.01074,-0.06937,0.02237,
1642661160603196672,0.01552,0.23228,-0.18498,0.96914,-0.07972,0.23143,0.02921,-0.01353,-0.05118,0.02129,
1642661160703196672,0.01190,0.22841,-0.18430,0.97139,-0.06717,0.22313,0.04590,-0.03864,-0.02819,0.00532,
1642661160836529920,0.00528,0.22760,-0.18480,0.97373,-0.06243,0.21229,0.05372,-0.03463,0.02264,0.00880,
1642661160903196672,0.00244,0.22861,-0.18461,0.97450,-0.06058,0.20968,0.05215,-0.03193,0.01595,0.01566,
1642661161003196672,-0.00085,0.23024,-0.18352,0.97560,-0.05215,0.20530,0.05782,-0.02995,0.01959,0.01312,
1642661161136529920,-0.00606,0.23574,-0.17971,0.97732,-0.03968,0.20107,0.05328,-0.02939,0.06280,0.03593,
1642661161236530176,-0.00782,0.24424,-0.17630,0.97873,-0.03012,0.19803,0.04438,-0.00237,0.09399,0.03891,
1642661161303196672,-0.00728,0.25155,-0.17416,0.97910,-0.02546,0.19781,0.03985,0.01360,0.10754,0.03310,
1642661161403196672,-0.00536,0.26176,-0.17149,0.97958,-0.01831,0.19783,0.03086,0.02002,0.10314,0.02204,
1642661161569863424,-0.00034,0.27856,-0.16695,0.97899,-0.00198,0.20269,0.02228,0.03954,0.10692,0.03611,
1642661161636529920,0.00187,0.28600,-0.16414,0.97825,0.00630,0.20694,0.01311,0.02878,0.12688,0.04676,
1642661161769863424,0.00465,0.30173,-0.15778,0.97796,0.01500,0.20762,-0.01602,0.02280,0.11703,0.03866,
1642661161803196672,0.00595,0.30624,-0.15616,0.97787,0.01691,0.20753,-0.02028,0.02925,0.11603,0.04217,
1642661161903196672,0.00981,0.31967,-0.15122,0.97710,0.02199,0.20955,-0.02958,0.04885,0.13304,0.05670,
1642661162036529920,0.01553,0.33518,-0.14377,0.97532,0.03373,0.21130,-0.05445,0.04069,0.09388,0.05836,
1642661162103196672,0.01816,0.34132,-0.13936,0.97430,0.04156,0.21308,-0.06005,0.04071,0.08473,0.06330,
1642661162203196416,0.02186,0.34949,-0.13324,0.97270,0.05273,0.21375,-0.07339,0.04523,0.08992,0.05703,
1642661162303196672,0.02682,0.35602,-0.12632,0.97103,0.06039,0.21458,-0.08607,0.04623,0.05253,0.07990,
1642661162403196672,0.03082,0.36019,-0.11807,0.96935,0.07096,0.21573,-0.09374,0.02997,0.02439,0.09015,
1642661162503196672,0.03345,0.36279,-0.10830,0.96760,0.08100,0.21756,-0.09925,0.02930,0.01810,0.11368,
1642661162603196672,0.03570,0.36304,-0.09438,0.96700,0.08619,0.21778,-0.10022,0.00713,-0.00664,0.14629,
1642661162703196416,0.03719,0.36250,-0.07836,0.96796,0.08520,0.21284,-0.10241,0.02541,-0.00107,0.15850,
1642661162803196672,0.04003,0.36125,-0.06300,0.96712,0.08289,0.21297,-0.11161,0.03293,-0.03137,0.15068,
1642661162903196672,0.04350,0.35754,-0.04969,0.96645,0.07904,0.21867,-0.10911,0.03177,-0.04101,0.11336,
1642661163136529920,0.04627,0.34505,-0.03363,0.96895,0.05759,0.21875,-0.09982,-0.00860,-0.08807,0.01664,
1642661163169863168,0.04642,0.34287,-0.03319,0.96998,0.05481,0.21783,-0.09323,-0.00260,-0.08430,0.00453,
1642661163203196416,0.04650,0.33991,-0.03336,0.97073,0.05181,0.21723,-0.08836,0.00148,-0.07360,-0.00536,
1642661163303196672,0.04675,0.33108,-0.03593,0.97136,0.04214,0.21730,-0.08644,0.00279,-0.06815,-0.02737,
1642661163403196672,0.04729,0.32453,-0.03970,0.97235,0.03222,0.21891,-0.07472,0.00160,-0.07619,-0.03995,
1642661163503196672,0.04865,0.31790,-0.04359,0.97351,0.02145,0.22033,-0.05725,0.01238,-0.03860,-0.04780,
1642661163603196672,0.05054,0.31321,-0.04898,0.97367,0.01310,0.21856,-0.06338,0.01726,-0.05240,-0.06450,
1642661163736530176,0.05480,0.30527,-0.05785,0.97356,0.00792,0.22371,-0.04555,0.03639,-0.05826,-0.05735,
1642661163803196672,0.05763,0.30139,-0.06135,0.97344,0.00033,0.22561,-0.03889,0.02666,-0.05171,-0.05681,
1642661163903196672,0.06035,0.29515,-0.06681,0.97400,-0.01246,0.22344,-0.03519,0.02293,-0.06135,-0.06024,
1642661164003196672,0.06264,0.28864,-0.07320,0.97444,-0.02648,0.22163,-0.02549,0.02908,-0.07354,-0.06149,
1642661164103196672,0.06567,0.28126,-0.08021,0.97434,-0.04135,0.22084,-0.01341,0.03158,-0.06494,-0.07224,
1642661164203196416,0.06850,0.27509,-0.08762,0.97395,-0.05372,0.22003,-0.01121,0.02412,-0.05054,-0.06748,
1642661164303196672,0.06976,0.27164,-0.09439,0.97328,-0.06643,0.21971,-0.00631,0.00335,-0.02737,-0.06367,
1642661164503196672,0.06475,0.26752,-0.10552,0.97491,-0.08497,0.20574,-0.00243,-0.04538,-0.02392,-0.05775,
1642661164536529920,0.06267,0.26738,-0.10789,0.97504,-0.08765,0.20398,0.00057,-0.05512,-0.01561,-0.06569,
1642661164603196672,0.05825,0.26644,-0.11246,0.97534,-0.09315,0.20009,0.00213,-0.07532,-0.00703,-0.07807,
1642661164769863424,0.04413,0.26319,-0.12780,0.97686,-0.09941,0.18916,0.00900,-0.08355,-0.01197,-0.09615,
1642661164803196672,0.04129,0.26335,-0.13132,0.97696,-0.10012,0.18807,0.01248,-0.08274,-0.00195,-0.09870,
1642661164903196672,0.03337,0.26347,-0.14213,0.97680,-0.10434,0.18575,0.02152,-0.08043,0.00433,-0.12350,
